period,time,call_type,committing,disadvantaged,decision,comments,stint,game_id,game_details,game_date,scrape_time
Q4,01:59.1,Foul: Personal,De'Aaron Fox,Rudy Gay,CNC,Fox (SAC) cleanly dislodges the ball from Gay (SAS).,81.63265% Complete    02:35.0       To       01:54.6,gameId=0021801149,Kings(113) @ Spurs(106),"March 31, 2019",2021-03-29T00:03:01Z
Q4,01:59.0,Foul: Personal,De'Aaron Fox,DeMar DeRozan,CNC,RAR shows Fox (SAC) cleanly deflects the ball away from DeRozan (SAS).  Any ensuing body contact after the ball is deflected is considered incidental.,81.63265% Complete    02:35.0       To       01:54.6,gameId=0021801149,Kings(113) @ Spurs(106),"March 31, 2019",2021-03-29T00:03:01Z
Q4,01:59.0,Foul: Personal,Harrison Barnes,DeMar DeRozan,CNC,Barnes (SAC) briefly places his hands on DeRozan's (SAS) body but removes them without affecting DeRozan's ability to move towards the inbound pass.,81.63265% Complete    02:35.0       To       01:54.6,gameId=0021801149,Kings(113) @ Spurs(106),"March 31, 2019",2021-03-29T00:03:01Z
Q4,01:34,Foul: Shooting,DeMar DeRozan,Harrison Barnes,INC,LLS shows DeRozan (SAS) makes contact to Barnes' (SAC) arm and affects his driving shot attempt.,44.89796% Complete    01:54.6       To       01:32.0,gameId=0021801149,Kings(113) @ Spurs(106),"March 31, 2019",2021-03-29T00:03:01Z
Q4,01:33.4,Foul: Shooting,LaMarcus Aldridge,Harrison Barnes,CNC,RLS and RLB show Aldridge (SAS) legally contests Barnes' (SAC) shot near the rim and makes incidental contact to Barnes' arm after he has released his shot attempt.,44.89796% Complete    01:54.6       To       01:32.0,gameId=0021801149,Kings(113) @ Spurs(106),"March 31, 2019",2021-03-29T00:03:01Z
Q4,01:26,Foul: Personal,De'Aaron Fox,Patty Mills,CNC,RAR shows Fox (SAC) maintains legal guarding position and makes incidental contact with Mills (SAS) that does not affect his SQBR.,26.5306129% Complete    01:32.0       To       01:18.7,gameId=0021801149,Kings(113) @ Spurs(106),"March 31, 2019",2021-03-29T00:03:01Z
Q4,01:22.7,Foul: Offensive,Bryn Forbes,Harrison Barnes,CNC,LAR shows Forbes (SAS) is already in Barnes' (SAC) path when contact occurs and he does not deliver contact.,26.5306129% Complete    01:32.0       To       01:18.7,gameId=0021801149,Kings(113) @ Spurs(106),"March 31, 2019",2021-03-29T00:03:01Z
Q4,01:20.7,Foul: Shooting,Willie Cauley-Stein,DeMar DeRozan,CNC,"Cauley-Stein (SAC) legally contests DeRozan's (SAS) jump shot attempt.  Any ""high-five"" contact after the release is considered incidental.",26.5306129% Complete    01:32.0       To       01:18.7,gameId=0021801149,Kings(113) @ Spurs(106),"March 31, 2019",2021-03-29T00:03:01Z
Q4,01:18.7,Foul: Loose Ball,Harrison Barnes,LaMarcus Aldridge,CNC,MOB shows Barnes (SAC) and Aldridge (SAS) engage then disengage before Barnes cleanly deflects the ball away from Aldridge.,26.5306129% Complete    01:32.0       To       01:18.7,gameId=0021801149,Kings(113) @ Spurs(106),"March 31, 2019",2021-03-29T00:03:01Z
Q4,01:02.7,Foul: Shooting,Bryn Forbes,Willie Cauley-Stein,CC,LLB shows Forbes (SAS) makes contact to Cauley-Stein's (SAC) arm that affects his shot near the rim.,32.65306% Complete    01:18.7       To       01:02.0,gameId=0021801149,Kings(113) @ Spurs(106),"March 31, 2019",2021-03-29T00:03:01Z
