period,time,call_type,committing,disadvantaged,decision,comments,stint,game_id,game_details,game_date,scrape_time
Q4,01:54.8,Foul: Shooting,Jerami Grant,Pascal Siakam,CNC,RAR and LAR show Grant (OKC) maintains legal guarding position as he defends Siakam's (TOR) driving shot attempt.,20.4081631% Complete    02:04.0       To       01:53.5,gameId=0021801072,Raptors(123) @ Thunder(114),"March 20, 2019",2021-03-29T00:04:35Z
Q4,01:44.7,Foul: Loose Ball,Marc Gasol,Jerami Grant,CNC,"Gasol (TOR) makes inadvertent contact to Grant's (OKC) head that does not affect his ability to secure the rebound.   Contact to an opponent's head/face can be deemed marginal when the result of a natural basketball move, provided the contact is not disproportionate or uncontrolled.",28.5714283% Complete    01:53.5       To       01:39.5,gameId=0021801072,Raptors(123) @ Thunder(114),"March 20, 2019",2021-03-29T00:04:35Z
Q4,01:41.2,Foul: Personal,Pascal Siakam,Dennis Schroder,CNC,LAR shows Siakam (TOR) maintains legal guarding position and makes incidental contact with Schroder (OKC) that does not affect his SQBR.,28.5714283% Complete    01:53.5       To       01:39.5,gameId=0021801072,Raptors(123) @ Thunder(114),"March 20, 2019",2021-03-29T00:04:35Z
Q4,01:21.5,Foul: Offensive,Danny Green,Jerami Grant,CNC,Green (TOR) is already in Grant's (OKC) path when contact occurs and he does not deliver contact.,46.9387741% Complete    01:39.5       To       01:15.8,gameId=0021801072,Raptors(123) @ Thunder(114),"March 20, 2019",2021-03-29T00:04:35Z
Q4,01:18.6,Foul: Shooting,Jerami Grant,Kawhi Leonard,CNC,Grant (OKC) legally contests Leonard's (TOR) jump shot attempt.,46.9387741% Complete    01:39.5       To       01:15.8,gameId=0021801072,Raptors(123) @ Thunder(114),"March 20, 2019",2021-03-29T00:04:35Z
Q4,01:08.0,Turnover: Traveling,Paul George,Raptors,CNC,George (OKC) releases his dribble prior to lifting his pivot foot off of the floor.,22.44898% Complete    01:15.8       To       01:04.8,gameId=0021801072,Raptors(123) @ Thunder(114),"March 20, 2019",2021-03-29T00:04:35Z
Q4,01:06.3,Foul: Shooting,Danny Green,Paul George,CNC,Green (TOR) legally contests George's (OKC) jump shot attempt.,22.44898% Complete    01:15.8       To       01:04.8,gameId=0021801072,Raptors(123) @ Thunder(114),"March 20, 2019",2021-03-29T00:04:35Z
Q4,01:06.3,Foul: Defense 3 Second,Kawhi Leonard,Thunder,CNC,Leonard (TOR) is in the lane for three seconds without actively guarding an opponent when the shot is imminent.,22.44898% Complete    01:15.8       To       01:04.8,gameId=0021801072,Raptors(123) @ Thunder(114),"March 20, 2019",2021-03-29T00:04:35Z
Q4,00:57.1,Foul: Personal,Paul George,Kawhi Leonard,CNC,RLB shows George (OKC) places an arm on Leonard's (TOR) side but does not deliver contact that affects his SQBR.,24.4897957% Complete    01:04.8       To       00:52.2,gameId=0021801072,Raptors(123) @ Thunder(114),"March 20, 2019",2021-03-29T00:04:35Z
Q4,00:49.3,Foul: Offensive,Paul George,Danny Green,CNC,George (OKC) initiates some contact with Green (TOR) in transition but he does not dislodge him from his position.,24.4897957% Complete    00:52.2       To       00:39.9,gameId=0021801072,Raptors(123) @ Thunder(114),"March 20, 2019",2021-03-29T00:04:35Z
Q4,00:45.0,Turnover: Traveling,Russell Westbrook,Raptors,,[Observable in enhanced video] Westbrook (OKC) moves his pivot foot on the perimeter.,24.4897957% Complete    00:52.2       To       00:39.9,gameId=0021801072,Raptors(123) @ Thunder(114),"March 20, 2019",2021-03-29T00:04:35Z
Q4,00:45.0,Foul: Loose Ball,Marc Gasol,Russell Westbrook,CC,RLS shows Gasol (TOR) makes contact to Westbrook's (OKC) arm/wrist that affects his ability to secure the rebound.,24.4897957% Complete    00:52.2       To       00:39.9,gameId=0021801072,Raptors(123) @ Thunder(114),"March 20, 2019",2021-03-29T00:04:35Z
Q4,00:44.4,Foul: Personal,Kawhi Leonard,Paul George,CNC,"Leonard (TOR) briefly grasps George's (OKC) arm off ball, but the contact is marginal.",24.4897957% Complete    00:52.2       To       00:39.9,gameId=0021801072,Raptors(123) @ Thunder(114),"March 20, 2019",2021-03-29T00:04:35Z
Q4,00:41.5,Foul: Shooting,Kawhi Leonard,Paul George,INC,LAR shows Leonard (TOR) makes contact to George's (OKC) left arm/wrist as George is starting his upward shooting motion.,24.4897957% Complete    00:52.2       To       00:39.9,gameId=0021801072,Raptors(123) @ Thunder(114),"March 20, 2019",2021-03-29T00:04:35Z
Q4,00:24.0,Foul: Offensive,Dennis Schroder,Pascal Siakam,CNC,RAR shows Siakam (TOR) spins away from Schroder (OKC) and makes marginal contact that does not dislodge him from his position.,61.22449% Complete    00:39.9       To       00:09.5,gameId=0021801072,Raptors(123) @ Thunder(114),"March 20, 2019",2021-03-29T00:04:35Z
Q4,00:20.0,Foul: Loose Ball,Paul George,Pascal Siakam,CC,"George (OKC) makes contact with Siakam (TOR) while he is airborne, affecting his ability to retrieve the rebound.",61.22449% Complete    00:39.9       To       00:09.5,gameId=0021801072,Raptors(123) @ Thunder(114),"March 20, 2019",2021-03-29T00:04:35Z
Q4,00:12.6,Foul: Shooting,Dennis Schroder,Fred VanVleet,CNC,RAR shows Schroder (OKC) maintains legal guarding position as he defends VanVleet's (TOR) driving shot attempt.,61.22449% Complete    00:39.9       To       00:09.5,gameId=0021801072,Raptors(123) @ Thunder(114),"March 20, 2019",2021-03-29T00:04:35Z
Q4,00:11.4,Foul: Loose Ball,Russell Westbrook,Kawhi Leonard,CNC,Westbrook (OKC) makes incidental contact to Leonard's (TOR) arm after he attempts the tip-in and the contact does not affect his ability to retrieve the rebound.,61.22449% Complete    00:39.9       To       00:09.5,gameId=0021801072,Raptors(123) @ Thunder(114),"March 20, 2019",2021-03-29T00:04:35Z
Q4,00:05.5,Foul: Shooting,Danny Green,Russell Westbrook,CNC,Green (TOR) maintains legal guarding position as he defends Westbrook's (OKC) driving shot attempt.,8.163265% Complete    00:09.5       To       00:04.8,gameId=0021801072,Raptors(123) @ Thunder(114),"March 20, 2019",2021-03-29T00:04:35Z
