period,time,call_type,committing,disadvantaged,decision,comments,stint,game_id,game_details,game_date,scrape_time
Q4,01:59.0,Turnover: Traveling,Eric Gordon,Bulls,INC,Gordon (HOU) ends his dribble and hops consecutively on the same foot after his gather.,20.4081631% Complete    02:01.1       To       01:50.7,gameId=0022000211,Rockets(120) @ Bulls(125),"January 18, 2021",2021-01-19T20:14:15Z
Q4,01:39.9,Foul: Shooting,Christian Wood,Zach LaVine,CNC,Wood (HOU) makes marginal contact to LaVine's (CHI) front during his shooting motion and does not affect his driving shot attempt.,22.44898% Complete    01:50.7       To       01:39.1,gameId=0022000211,Rockets(120) @ Bulls(125),"January 18, 2021",2021-01-19T20:14:15Z
Q4,01:39.1,Foul: Personal,Zach LaVine,Victor Oladipo,CNC,LaVine (CHI) cleanly dislodges the ball from Oladipo (HOU) at the end of his drive. Any arm contact after the dislodge is deemed incidental.,24.4897957% Complete    01:39.1       To       01:27.0,gameId=0022000211,Rockets(120) @ Bulls(125),"January 18, 2021",2021-01-19T20:14:15Z
Q4,01:28,Turnover: Out of Bounds,Victor Oladipo,,CNC,"LaVine (CHI) makes contact with the ball, which then goes off of Oladipo's (HOU) hand and out of bounds.",24.4897957% Complete    01:39.1       To       01:27.0,gameId=0022000211,Rockets(120) @ Bulls(125),"January 18, 2021",2021-01-19T20:14:15Z
Q4,01:27.0,Foul: Offensive,Zach LaVine,Christian Wood,CNC,LaVine (CHI) releases from Wood (HOU) at the end of his drive.,24.4897957% Complete    01:27.0       To       01:14.5,gameId=0022000211,Rockets(120) @ Bulls(125),"January 18, 2021",2021-01-19T20:14:15Z
Q4,01:03.7,Foul: Shooting,Lauri Markkanen,Christian Wood,CC,Markkanen (CHI) does not maintain verticality as he swipes down and makes contact with Wood's (HOU) arm that affects his driving shot attempt.,22.44898% Complete    01:14.5       To       01:03.0,gameId=0022000211,Rockets(120) @ Bulls(125),"January 18, 2021",2021-01-19T20:14:15Z
Q4,00:39.5,Foul: Offensive,Christian Wood,Thaddeus Young,CNC,Wood (HOU) makes marginal contact with Young (CHI) as he attempts to roll towards the basket during the pick.,22.44898% Complete    00:46.9       To       00:35.0,gameId=0022000211,Rockets(120) @ Bulls(125),"January 18, 2021",2021-01-19T20:14:15Z
Q4,00:37.8,Foul: Offensive,P.J. Tucker,Zach LaVine,CNC,Tucker (HOU) establishes himself in a screening position in the path of LaVine (CHI) and absorbs the contact.,22.44898% Complete    00:46.9       To       00:35.0,gameId=0022000211,Rockets(120) @ Bulls(125),"January 18, 2021",2021-01-19T20:14:15Z
Q4,00:35.0,Foul: Loose Ball,Jae'Sean Tate,Lauri Markkanen,CNC,Tate (HOU) makes incidental contact to Markkanen's (CHI) arm during the rebound.,22.44898% Complete    00:46.9       To       00:35.0,gameId=0022000211,Rockets(120) @ Bulls(125),"January 18, 2021",2021-01-19T20:14:15Z
Q4,00:25.4,Foul: Personal,Victor Oladipo,Coby White,CC,Oladipo (HOU) commits a take foul on White (CHI).,24.4897957% Complete    00:35.0       To       00:23.0,gameId=0022000211,Rockets(120) @ Bulls(125),"January 18, 2021",2021-01-19T20:14:15Z
Q4,00:23.0,Foul: Personal,P.J. Tucker,Garrett Temple,CC,Tucker (HOU) makes contact to Temple's (CHI) arm that affects his SQBR.,24.4897957% Complete    00:35.0       To       00:23.0,gameId=0022000211,Rockets(120) @ Bulls(125),"January 18, 2021",2021-01-19T20:14:15Z
Q4,00:23.0,Foul: Offensive,Christian Wood,Zach LaVine,CNC,Wood (HOU) establishes himself in a screening position in the path of LaVine (CHI) and absorbs the contact.,6.122449% Complete    00:23.0       To       00:19.6,gameId=0022000211,Rockets(120) @ Bulls(125),"January 18, 2021",2021-01-19T20:14:15Z
Q4,00:23.0,Foul: Personal,Garrett Temple,Eric Gordon,CNC,"Temple (CHI) slightly extends his leg into Gordon's (HOU) path at the start of his drive, but the contact is marginal.",6.122449% Complete    00:23.0       To       00:19.6,gameId=0022000211,Rockets(120) @ Bulls(125),"January 18, 2021",2021-01-19T20:14:15Z
Q4,00:19.6,Foul: Personal,Eric Gordon,Garrett Temple,CNC,Gordon (HOU) briefly places two hands to Temple's (CHI) front off-ball and does not affect his FOM.,8.163265% Complete    00:19.6       To       00:15.5,gameId=0022000211,Rockets(120) @ Bulls(125),"January 18, 2021",2021-01-19T20:14:15Z
Q4,00:15.5,Foul: Personal,Victor Oladipo,Lauri Markkanen,CC,Oladipo (HOU) commits a take foul on Markkanen (CHI).,8.163265% Complete    00:19.6       To       00:15.5,gameId=0022000211,Rockets(120) @ Bulls(125),"January 18, 2021",2021-01-19T20:14:15Z
Q4,00:08.2,Foul: Offensive,Coby White,Victor Oladipo,CNC,White (CHI) makes incidental contact with Oladipo (HOU) as both players come together prior to the inbounds pass.,2.04081631% Complete    00:08.8       To       00:07.0,gameId=0022000211,Rockets(120) @ Bulls(125),"January 18, 2021",2021-01-19T20:14:15Z
Q4,00:07.1,Foul: Personal,Jae'Sean Tate,Zach LaVine,CC,Tate (HOU) commits a take foul on LaVine (CHI).,2.04081631% Complete    00:08.8       To       00:07.0,gameId=0022000211,Rockets(120) @ Bulls(125),"January 18, 2021",2021-01-19T20:14:15Z
Q4,00:03.0,Foul: Shooting,Zach LaVine,Eric Gordon,CNC,LaVine (CHI) makes marginal contact to Gordon's (HOU) body during his shooting motion and does not affect his driving shot attempt.,8.163265% Complete    00:07.0       To       00:02.2,gameId=0022000211,Rockets(120) @ Bulls(125),"January 18, 2021",2021-01-19T20:14:15Z
