period,time,call_type,committing,disadvantaged,decision,comments,stint,game_id,game_details,game_date,scrape_time
Q4,01:59.1,Foul: Offensive,Giannis Antetokounmpo,Nicolas Batum,CNC,Antetokounmpo (MIL) has two resting hands to Batum's (LAC) back while establishing post position and he releases from the contact to secure the inbound pass.,28.5714283% Complete    02:11.9       To       01:57.0,gameId=0022000520,Clippers(100) @ Bucks(105),"February 28, 2021",2021-03-01T22:28:14Z
Q4,01:57.6,Foul: Shooting,Nicolas Batum,Giannis Antetokounmpo,CC,Batum (LAC) makes contact with Antetokounmpo's (MIL) arm that affects his shot near the rim.,28.5714283% Complete    02:11.9       To       01:57.0,gameId=0022000520,Clippers(100) @ Bucks(105),"February 28, 2021",2021-03-01T22:28:14Z
Q4,01:38.1,Foul: Shooting,Jrue Holiday,Paul George,CNC,Holiday (MIL) jumps vertically and maintains a legal vertical position contesting the driving shot attempt by George (LAC).,40.8163261% Complete    01:57.0       To       01:36.9,gameId=0022000520,Clippers(100) @ Bucks(105),"February 28, 2021",2021-03-01T22:28:14Z
Q4,01:25.7,Foul: Offensive,Giannis Antetokounmpo,Paul George,CNC,Antetokounmpo (MIL) establishes himself in a screening position in George's (LAC) path and absorbs the contact prior to his roll to the basket.,30.6122456% Complete    01:36.9       To       01:21.5,gameId=0022000520,Clippers(100) @ Bucks(105),"February 28, 2021",2021-03-01T22:28:14Z
Q4,01:25.0,Turnover: Traveling,Giannis Antetokounmpo,Clippers,CNC,Antetokounmpo (MIL) gathers the ball and takes two steps before releasing his pass.,30.6122456% Complete    01:36.9       To       01:21.5,gameId=0022000520,Clippers(100) @ Bucks(105),"February 28, 2021",2021-03-01T22:28:14Z
Q4,01:22.3,Foul: Shooting,Kawhi Leonard,Pat Connaughton,CNC,"Leonard (LAC) legally contests the play at the basket by Connaughton (MIL) and any ""high-five"" contact to Connaughton's hand after the release is deemed incidental.",30.6122456% Complete    01:36.9       To       01:21.5,gameId=0022000520,Clippers(100) @ Bucks(105),"February 28, 2021",2021-03-01T22:28:14Z
Q4,01:14.7,Foul: Personal,Giannis Antetokounmpo,Nicolas Batum,CNC,Antetokounmpo (MIL) has a resting hand to Batum's (LAC) side off ball while he cleanly deflects the entry pass away.,32.65306% Complete    01:21.5       To       01:05.4,gameId=0022000520,Clippers(100) @ Bucks(105),"February 28, 2021",2021-03-01T22:28:14Z
Q4,01:10,Foul: Offensive,Kawhi Leonard,Giannis Antetokounmpo,CNC,Leonard (LAC) releases from the contact with Antetokounmpo (MIL) on his step back jump shot attempt.,32.65306% Complete    01:21.5       To       01:05.4,gameId=0022000520,Clippers(100) @ Bucks(105),"February 28, 2021",2021-03-01T22:28:14Z
Q4,01:09.6,Foul: Personal,Donte DiVincenzo,Kawhi Leonard,CC,DiVincenzo (MIL) makes contact to Leonard's (LAC) arm that affects his SQBR.,32.65306% Complete    01:21.5       To       01:05.4,gameId=0022000520,Clippers(100) @ Bucks(105),"February 28, 2021",2021-03-01T22:28:14Z
Q4,01:09.6,Foul: Personal,Giannis Antetokounmpo,Kawhi Leonard,CNC,"During the inbound, Antetokounmpo (MIL) and Leonard (LAC) mutually engage and disengage and the contact is marginal.",32.65306% Complete    01:21.5       To       01:05.4,gameId=0022000520,Clippers(100) @ Bucks(105),"February 28, 2021",2021-03-01T22:28:14Z
Q4,01:07.6,Foul: Shooting,Giannis Antetokounmpo,Kawhi Leonard,CNC,Antetokounmpo (MIL) makes incidental contact with Leonard's (LAC) arm after the release that does not affect his ability to follow through naturally on his jump shot attempt.,32.65306% Complete    01:21.5       To       01:05.4,gameId=0022000520,Clippers(100) @ Bucks(105),"February 28, 2021",2021-03-01T22:28:14Z
Q4,00:36.7,Foul: Personal,Donte DiVincenzo,Marcus Morris Sr.,CNC,"As they approach the pick, DiVincenzo (MIL) and Morris Sr. (LAC) engage and disengage and the contact is marginal.",28.5714283% Complete    00:47.6       To       00:33.1,gameId=0022000520,Clippers(100) @ Bucks(105),"February 28, 2021",2021-03-01T22:28:14Z
Q4,00:24.2,Foul: Personal,Paul George,Khris Middleton,CNC,George (LAC) has a resting hand on Middleton's (MIL) side that he immediately removes as Middleton begins his cut to the perimeter.,44.89796% Complete    00:33.1       To       00:10.3,gameId=0022000520,Clippers(100) @ Bucks(105),"February 28, 2021",2021-03-01T22:28:14Z
Q4,00:17,Foul: Offensive,Giannis Antetokounmpo,Patrick Beverley,CNC,"Antetokounmpo (MIL) establishes himself in Beverley's (LAC) path as he firms up on his left leg, within his body's natural plane, to absorb the contact that is initiated by Beverley.",44.89796% Complete    00:33.1       To       00:10.3,gameId=0022000520,Clippers(100) @ Bucks(105),"February 28, 2021",2021-03-01T22:28:14Z
Q4,00:12.1,Turnover: Traveling,Giannis Antetokounmpo,Clippers,CNC,"Upon receiving the pass, Antetokounmpo (MIL) gathers the ball and takes two steps before his dunk.",44.89796% Complete    00:33.1       To       00:10.3,gameId=0022000520,Clippers(100) @ Bucks(105),"February 28, 2021",2021-03-01T22:28:14Z
Q4,00:09.4,Foul: Offensive,Serge Ibaka,Giannis Antetokounmpo,CNC,Ibaka (LAC) establishes himself in a screening position in Antetokounmpo's (MIL) path and marginal contact occurs as he slightly turns his shoulder on the defensive switch.,12.2448978% Complete    00:10.3       To       00:03.5,gameId=0022000520,Clippers(100) @ Bucks(105),"February 28, 2021",2021-03-01T22:28:14Z
Q4,00:03.5,Foul: Loose Ball,Paul George,Donte DiVincenzo,CNC,George (LAC) and DiVincenzo (MIL) both make contact to the ball and any contact with each other as they jostle for the rebound is deemed incidental.,12.2448978% Complete    00:10.3       To       00:03.5,gameId=0022000520,Clippers(100) @ Bucks(105),"February 28, 2021",2021-03-01T22:28:14Z
Q4,00:02.1,Foul: Personal,Paul George,Khris Middleton,CC,George (LAC) commits a take foul on Middleton (MIL).,2.04081631% Complete    00:03.5       To       00:02.0,gameId=0022000520,Clippers(100) @ Bucks(105),"February 28, 2021",2021-03-01T22:28:14Z
