period,time,call_type,committing,disadvantaged,decision,comments,stint,game_id,game_details,game_date,scrape_time
Q4,01:54,Foul: Personal,Fred VanVleet,Donovan Mitchell,CNC,VanVleet (TOR) has an arm extended toward Mitchell (UTA) and marginal contact occurs as he moves through it.,51.02041% Complete    02:14.4       To       01:49.1,gameId=0022000634,Jazz(115) @ Raptors(112),"March 19, 2021",2021-03-21T22:03:58Z
Q4,01:41.5,Foul: Offensive,Pascal Siakam,Donovan Mitchell,CNC,Siakam (TOR) is already in Mitchell's (UTA) path when contact occurs and he does not deliver contact.,24.4897957% Complete    01:49.1       To       01:36.9,gameId=0022000634,Jazz(115) @ Raptors(112),"March 19, 2021",2021-03-21T22:03:58Z
Q4,01:29.0,Foul: Offensive,Rudy Gobert,Fred VanVleet,CNC,Gobert (UTA) is already in VanVleet's (TOR) path when contact occurs and he does not deliver contact.,22.44898% Complete    01:36.9       To       01:25.0,gameId=0022000634,Jazz(115) @ Raptors(112),"March 19, 2021",2021-03-21T22:03:58Z
Q4,01:28,Foul: Personal,Pascal Siakam,Donovan Mitchell,CNC,Siakam (TOR) reaches in and marginal contact occurs with Mitchell (UTA) as he makes his move to the basket.,22.44898% Complete    01:36.9       To       01:25.0,gameId=0022000634,Jazz(115) @ Raptors(112),"March 19, 2021",2021-03-21T22:03:58Z
Q4,01:27,Turnover: Kicked Ball Violation,Rudy Gobert,Raptors,CNC,Gobert (UTA) does not intentionally kick the ball on the play.,22.44898% Complete    01:36.9       To       01:25.0,gameId=0022000634,Jazz(115) @ Raptors(112),"March 19, 2021",2021-03-21T22:03:58Z
Q4,01:25.4,Foul: Shooting,Norman Powell,Donovan Mitchell,CC,Replay review of the foul called on Powell (TOR) pursuant to a coach's challenge was deemed unsuccessful.  There is no clear and conclusive video evidence to overturn the call on the floor.,22.44898% Complete    01:36.9       To       01:25.0,gameId=0022000634,Jazz(115) @ Raptors(112),"March 19, 2021",2021-03-21T22:03:58Z
Q4,01:18.0,Foul: Offensive,Pascal Siakam,Rudy Gobert,CNC,SIakam (TOR) and Gobert (UTA) briefly engage and disengage off ball.,40.8163261% Complete    01:25.0       To       01:04.5,gameId=0022000634,Jazz(115) @ Raptors(112),"March 19, 2021",2021-03-21T22:03:58Z
Q4,01:07,Foul: Personal,Rudy Gobert,Pascal Siakam,CNC,Gobert (UTA) is moving alongside Siakam's (TOR) path and maintains a legal guarding position as he defends the drive.,40.8163261% Complete    01:25.0       To       01:04.5,gameId=0022000634,Jazz(115) @ Raptors(112),"March 19, 2021",2021-03-21T22:03:58Z
Q4,01:07,Foul: Offensive,Pascal Siakam,Rudy Gobert,CNC,Siakam (TOR) is bracing for the contact from Gobert (UTA) and releases away from the contact.,40.8163261% Complete    01:25.0       To       01:04.5,gameId=0022000634,Jazz(115) @ Raptors(112),"March 19, 2021",2021-03-21T22:03:58Z
Q4,01:05.7,Foul: Offensive,Pascal Siakam,Rudy Gobert,CNC,"Siakam (TOR) extends his leg as part of his natural shooting motion, any contact with Gobert (UTA) is considered incidental.",40.8163261% Complete    01:25.0       To       01:04.5,gameId=0022000634,Jazz(115) @ Raptors(112),"March 19, 2021",2021-03-21T22:03:58Z
Q4,00:58.3,Foul: Shooting,OG Anunoby,Donovan Mitchell,CC,Anunoby (TOR) makes contact with Mitchell's (UTA) arm that affects his driving shot attempt.,12.2448978% Complete    01:04.5       To       00:58.2,gameId=0022000634,Jazz(115) @ Raptors(112),"March 19, 2021",2021-03-21T22:03:58Z
Q4,00:52.4,Foul: Offensive,Kyle Lowry,Donovan Mitchell,CNC,Lowry (TOR) is already in Mitchell's (UTA) path when contact occurs and he does not deliver contact.,38.77551% Complete    00:58.2       To       00:38.5,gameId=0022000634,Jazz(115) @ Raptors(112),"March 19, 2021",2021-03-21T22:03:58Z
Q4,00:30.5,Foul: Shooting,Fred VanVleet,Donovan Mitchell,CNC,VanVleet (TOR) legally contests Mitchell's (UTA) jump shot attempt.,18.3673477% Complete    00:38.5       To       00:29.1,gameId=0022000634,Jazz(115) @ Raptors(112),"March 19, 2021",2021-03-21T22:03:58Z
Q4,00:22.1,Foul: Offensive,Pascal Siakam,Donovan Mitchell,CNC,Siakam (TOR) is already in Mitchell's (UTA) path when contact occurs and he does not deliver contact.,18.3673477% Complete    00:29.1       To       00:19.5,gameId=0022000634,Jazz(115) @ Raptors(112),"March 19, 2021",2021-03-21T22:03:58Z
Q4,00:12.4,Foul: Personal,Fred VanVleet,Donovan Mitchell,IC,VanVleet (TOR) places an arm to Mitchell's (UTA) front and marginal contact occurs as Mitchell dribbles the ball out ahead of himself.,14.2857141% Complete    00:19.5       To       00:12.3,gameId=0022000634,Jazz(115) @ Raptors(112),"March 19, 2021",2021-03-21T22:03:58Z
Q4,00:12.4,Violation: Lane,Kyle Lowry,Donovan Mitchell,INC,Lowry (TOR) and Anunoby (TOR) disconcert Mitchell (UTA) during his free throw attempt.,14.2857141% Complete    00:19.5       To       00:12.3,gameId=0022000634,Jazz(115) @ Raptors(112),"March 19, 2021",2021-03-21T22:03:58Z
