period,time,call_type,committing,disadvantaged,decision,comments,stint,game_id,game_details,game_date,scrape_time
Q4,01:46.5,Foul: Offensive,Domantas Sabonis,Coby White,CNC,"Sabonis (IND) firms up in his screening position in White's (CHI) path following the hand-off and absorbs the contact, some of which occurs to White's leg.",65.30612% Complete    02:00.4       To       01:28.2,gameId=0022000420,Bulls(120) @ Pacers(112),"February 15, 2021",2021-02-16T21:19:02Z
Q4,01:32.0,Foul: Shooting,Garrett Temple,Malcolm Brogdon,CNC,Temple (CHI) swipes down and cleanly dislodges Brogdon (IND) of the ball after his gather.,65.30612% Complete    02:00.4       To       01:28.2,gameId=0022000420,Bulls(120) @ Pacers(112),"February 15, 2021",2021-02-16T21:19:02Z
Q4,01:31.5,Foul: Loose Ball,Garrett Temple,Malcolm Brogdon,CNC,Temple (CHI) and Brogdon (IND) make incidental arm contact with one another as they each attempt to gain control of the loose ball. Young (CHI) then swipes forward and makes clean contact with the ball before any incidental contact occurs with Brogdon.,65.30612% Complete    02:00.4       To       01:28.2,gameId=0022000420,Bulls(120) @ Pacers(112),"February 15, 2021",2021-02-16T21:19:02Z
Q4,01:15.0,Foul: Shooting,Myles Turner,Zach LaVine,CNC,Turner (IND) establishes verticality and absorbs the contact made with LaVine (CHI) during the driving shot attempt.,26.5306129% Complete    01:28.2       To       01:14.4,gameId=0022000420,Bulls(120) @ Pacers(112),"February 15, 2021",2021-02-16T21:19:02Z
Q4,01:04.6,Foul: Offensive,Domantas Sabonis,Thaddeus Young,CNC,Sabonis (IND) brings his off-arm toward Young's (CHI) right arm and marginal contact occurs as Young contests the layup attempt.,20.4081631% Complete    01:14.4       To       01:03.6,gameId=0022000420,Bulls(120) @ Pacers(112),"February 15, 2021",2021-02-16T21:19:02Z
Q4,01:04.6,Foul: Shooting,Thaddeus Young,Domantas Sabonis,CNC,Young (CHI) maintains a legal guarding position as he contests Sabonis' (IND) layup attempt.,20.4081631% Complete    01:14.4       To       01:03.6,gameId=0022000420,Bulls(120) @ Pacers(112),"February 15, 2021",2021-02-16T21:19:02Z
Q4,00:57.0,Foul: Offensive,Thaddeus Young,Justin Holiday,CNC,Young (CHI) establishes himself in a screening position in Holiday's (IND) path and absorbs the contact.,16.32653% Complete    01:03.6       To       00:55.2,gameId=0022000420,Bulls(120) @ Pacers(112),"February 15, 2021",2021-02-16T21:19:02Z
Q4,00:55.7,Foul: Shooting,Myles Turner,Zach LaVine,CNC,"Turner (IND) makes contact with the ball and the part of LaVine's (CHI) hand that is on the ball, cleanly dislodging it from LaVine after his gather. Any contact thereafter is deemed incidental.",16.32653% Complete    01:03.6       To       00:55.2,gameId=0022000420,Bulls(120) @ Pacers(112),"February 15, 2021",2021-02-16T21:19:02Z
Q4,00:50.6,Foul: Shooting,Coby White,Justin Holiday,CNC,"White (CHI) makes clean contact with the ball and as his arm slides forward, marginal contact occurs with Holiday's (IND) arm.",16.32653% Complete    00:55.2       To       00:46.5,gameId=0022000420,Bulls(120) @ Pacers(112),"February 15, 2021",2021-02-16T21:19:02Z
Q4,00:49.5,Foul: Loose Ball,Denzel Valentine,Malcolm Brogdon,CNC,"Valentine (CHI) extends his hand as he attempts to retrieve the rebound and some contact occurs with Brogdon's (IND) left hand/arm, but Brogdon is able to control the rebound.",16.32653% Complete    00:55.2       To       00:46.5,gameId=0022000420,Bulls(120) @ Pacers(112),"February 15, 2021",2021-02-16T21:19:02Z
Q4,00:31.1,Foul: Offensive,Garrett Temple,Justin Holiday,CNC,Temple (CHI) establishes himself in a screening position in Holiday's (IND) path and absorbs the contact. Temple and Holiday engage and disengage thereafter.,38.77551% Complete    00:46.5       To       00:27.2,gameId=0022000420,Bulls(120) @ Pacers(112),"February 15, 2021",2021-02-16T21:19:02Z
Q4,00:29.2,Foul: Shooting,Domantas Sabonis,Zach LaVine,CNC,Sabonis (IND) legally contests LaVine's (CHI) jump shot attempt.,38.77551% Complete    00:46.5       To       00:27.2,gameId=0022000420,Bulls(120) @ Pacers(112),"February 15, 2021",2021-02-16T21:19:02Z
Q4,00:24.1,Foul: Shooting,Thaddeus Young,Domantas Sabonis,CNC,Young (CHI) is bracing for the contact and absorbs it when it occurs with Sabonis (IND) during his upward shooting motion. Young's forearm extends slightly thereafter and marginal contact occurs with Sabonis' front.,8.163265% Complete    00:27.2       To       00:22.9,gameId=0022000420,Bulls(120) @ Pacers(112),"February 15, 2021",2021-02-16T21:19:02Z
Q4,00:23.3,Foul: Loose Ball,Garrett Temple,Malcolm Brogdon,CNC,Temple (CHI) and Brogdon (IND) engage and disengage with one another during rebounding.,8.163265% Complete    00:27.2       To       00:22.9,gameId=0022000420,Bulls(120) @ Pacers(112),"February 15, 2021",2021-02-16T21:19:02Z
Q4,00:22.9,Foul: Loose Ball,Domantas Sabonis,Thaddeus Young,CNC,"Sabonis (IND) extends his arm forward during rebounding and some contact occurs with the side of Young's (CHI) head after Sabonis makes contact with the ball. Contact to an opponent?s head/face can be deemed marginal when the result of a natural basketball move, provided the contact is not disproportionate or uncontrolled.",8.163265% Complete    00:27.2       To       00:22.9,gameId=0022000420,Bulls(120) @ Pacers(112),"February 15, 2021",2021-02-16T21:19:02Z
Q4,00:20.2,Foul: Offensive,Coby White,Justin Holiday,CNC,White (CHI) establishes himself in a screening position in Holiday's (IND) path and absorbs the contact as the defensive switch takes place.,6.122449% Complete    00:22.9       To       00:19.2,gameId=0022000420,Bulls(120) @ Pacers(112),"February 15, 2021",2021-02-16T21:19:02Z
Q4,00:20.1,Foul: Personal,Malcolm Brogdon,Thaddeus Young,CC,Brogdon (IND) commits a take foul on Young (CHI).,6.122449% Complete    00:22.9       To       00:19.2,gameId=0022000420,Bulls(120) @ Pacers(112),"February 15, 2021",2021-02-16T21:19:02Z
Q4,00:19.2,Foul: Personal,Edmond Sumner,Zach LaVine,CC,Sumner (IND) commits a take foul on LaVine (CHI).,6.122449% Complete    00:22.9       To       00:19.2,gameId=0022000420,Bulls(120) @ Pacers(112),"February 15, 2021",2021-02-16T21:19:02Z
Q4,00:16.7,Foul: Offensive,Malcolm Brogdon,Thaddeus Young,CNC,"Brogdon (IND) goes to, not through, Young's (CHI) space when contact occurs during the drive and he does not dislodge him from his defensive position.",16.32653% Complete    00:19.2       To       00:10.5,gameId=0022000420,Bulls(120) @ Pacers(112),"February 15, 2021",2021-02-16T21:19:02Z
Q4,00:13.4,Foul: Shooting,Garrett Temple,Malcolm Brogdon,CNC,Temple (CHI) makes clean contact with the ball and dislodges it as Brogdon (IND) starts his upward shooting motion.,16.32653% Complete    00:19.2       To       00:10.5,gameId=0022000420,Bulls(120) @ Pacers(112),"February 15, 2021",2021-02-16T21:19:02Z
Q4,00:13.1,Foul: Loose Ball,Malcolm Brogdon,Garrett Temple,CNC,"Brogdon (IND) slightly extends his left arm outward after the ball is dislodged and some contact occurs with Temple's (CHI) head/neck area as he retrieves it. Contact to an opponent?s head/face can be deemed marginal when the result of a natural basketball move, provided the contact is not disproportionate or uncontrolled.",16.32653% Complete    00:19.2       To       00:10.5,gameId=0022000420,Bulls(120) @ Pacers(112),"February 15, 2021",2021-02-16T21:19:02Z
Q4,00:11.8,Foul: Shooting,Garrett Temple,Malcolm Brogdon,CNC,Temple (CHI) maintains a legal guarding position as he contests Brogdon's (IND) shot attempt.,16.32653% Complete    00:19.2       To       00:10.5,gameId=0022000420,Bulls(120) @ Pacers(112),"February 15, 2021",2021-02-16T21:19:02Z
Q4,00:10.5,Foul: Offensive,Denzel Valentine,Domantas Sabonis,CNC,Valentine (CHI) and Sabonis (IND) engage and disengage with one another during the inbound.,18.3673477% Complete    00:10.5       To       00:01.0,gameId=0022000420,Bulls(120) @ Pacers(112),"February 15, 2021",2021-02-16T21:19:02Z
Q4,00:10.5,Foul: Offensive,Denzel Valentine,Justin Holiday,CNC,"Valentine's (CHI) right arm is slightly extended outward when contact occurs with Holiday (IND), and Valentine absorbs the contact before quickly bringing his arm back to his side.",18.3673477% Complete    00:10.5       To       00:01.0,gameId=0022000420,Bulls(120) @ Pacers(112),"February 15, 2021",2021-02-16T21:19:02Z
