period,time,call_type,committing,disadvantaged,decision,comments,stint,game_id,game_details,game_date,scrape_time
Q4,01:59.1,Foul: Personal,Patrick McCaw,Terry Rozier,CNC,McCaw (TOR) places a marginal hand to Rozier's (CHA) front during the drive.,55.10204% Complete    02:18.9       To       01:51.3,gameId=0021900555,Raptors(112) @ Hornets(110),"January 08, 2020",2020-01-10T13:10:08Z
Q4,01:55.9,Foul: Shooting,Kyle Lowry,Malik Monk,CNC,Lowry (TOR) makes marginal contact with Monk's (CHA) body during his shooting motion on the play at the basket.,55.10204% Complete    02:18.9       To       01:51.3,gameId=0021900555,Raptors(112) @ Hornets(110),"January 08, 2020",2020-01-10T13:10:08Z
Q4,01:54.9,Foul: Loose Ball,Cody Zeller,Serge Ibaka,CNC,Zeller (CHA) brushes Ibaka's (TOR) head during the rebound and the contact is marginal.,55.10204% Complete    02:18.9       To       01:51.3,gameId=0021900555,Raptors(112) @ Hornets(110),"January 08, 2020",2020-01-10T13:10:08Z
Q4,01:53.7,Foul: Shooting,Serge Ibaka,Malik Monk,CNC,Ibaka (TOR) makes incidental contact with Monk's (CHA) arm after the release on the play at the basket.,55.10204% Complete    02:18.9       To       01:51.3,gameId=0021900555,Raptors(112) @ Hornets(110),"January 08, 2020",2020-01-10T13:10:08Z
Q4,01:43.0,Foul: Personal,Terry Rozier,Serge Ibaka,CNC,Rozier (CHA) makes marginal contact with Ibaka's (TOR) arm and doesn't affect his ability to maintain control of the ball.,26.5306129% Complete    01:51.3       To       01:38.3,gameId=0021900555,Raptors(112) @ Hornets(110),"January 08, 2020",2020-01-10T13:10:08Z
Q4,01:41.0,Foul: Shooting,Cody Zeller,Serge Ibaka,CNC,Zeller (CHA) makes marginal contact with Ibaka's (TOR) body during his shooting motion on the play at the basket.,26.5306129% Complete    01:51.3       To       01:38.3,gameId=0021900555,Raptors(112) @ Hornets(110),"January 08, 2020",2020-01-10T13:10:08Z
Q4,01:20.3,Foul: Personal,OG Anunoby,P.J. Washington,CC,Anunoby (TOR) makes contact with Washington (CHA) on the drive that affects his SQBR.,36.7346954% Complete    01:38.3       To       01:20.2,gameId=0021900555,Raptors(112) @ Hornets(110),"January 08, 2020",2020-01-10T13:10:08Z
Q4,01:20.2,Foul: Loose Ball,Serge Ibaka,Bismack Biyombo,INC,Ibaka (TOR) grabs Biyombo's (CHA) shorts and pull them away from his body during the free throw attempt.,24.4897957% Complete    01:20.2       To       01:07.8,gameId=0021900555,Raptors(112) @ Hornets(110),"January 08, 2020",2020-01-10T13:10:08Z
Q4,00:53.0,Foul: Personal,OG Anunoby,Bismack Biyombo,CNC,Anunoby (TOR) briefly grasps Biyombo (CHA) before releasing following the pick.,51.02041% Complete    01:07.8       To       00:42.7,gameId=0021900555,Raptors(112) @ Hornets(110),"January 08, 2020",2020-01-10T13:10:08Z
Q4,00:44.9,Foul: Defense 3 Second,Serge Ibaka,Hornets,CNC,Ibaka (TOR) is in the paint for less than three seconds when he is imminently actively guarding an opponent.,51.02041% Complete    01:07.8       To       00:42.7,gameId=0021900555,Raptors(112) @ Hornets(110),"January 08, 2020",2020-01-10T13:10:08Z
Q4,00:41.9,Foul: Offensive,Kyle Lowry,Miles Bridges,CNC,Lowry (TOR) makes marginal contact with Bridges (CHA) before gathering the ball during the drive.,51.02041% Complete    00:42.7       To       00:17.0,gameId=0021900555,Raptors(112) @ Hornets(110),"January 08, 2020",2020-01-10T13:10:08Z
Q4,00:28.6,Foul: Personal,Terry Rozier,OG Anunoby,CNC,Rozier (CHA) and Anunoby (TOR) briefly engage and separate off-ball.,51.02041% Complete    00:42.7       To       00:17.0,gameId=0021900555,Raptors(112) @ Hornets(110),"January 08, 2020",2020-01-10T13:10:08Z
Q4,00:23.6,Foul: Offensive,Serge Ibaka,P.J. Washington,CNC,Ibaka (TOR) sets the pick in Washington's (CHA) path and gives him room to avoid the contact.,51.02041% Complete    00:42.7       To       00:17.0,gameId=0021900555,Raptors(112) @ Hornets(110),"January 08, 2020",2020-01-10T13:10:08Z
Q4,00:18.1,Foul: Shooting,P.J. Washington,Kyle Lowry,CNC,Washington (CHA) makes marginal contact with Lowry's (TOR) body during his shooting motion that does not affect his driving shot attempt.,51.02041% Complete    00:42.7       To       00:17.0,gameId=0021900555,Raptors(112) @ Hornets(110),"January 08, 2020",2020-01-10T13:10:08Z
Q4,00:17.0,Foul: Away from Play,Serge Ibaka,P.J. Washington,CC,Ibaka (TOR) holds Washington's (CHA) jersey before the ball is inbounded.,51.02041% Complete    00:42.7       To       00:17.0,gameId=0021900555,Raptors(112) @ Hornets(110),"January 08, 2020",2020-01-10T13:10:08Z
