period,time,call_type,committing,disadvantaged,decision,comments,stint,game_id,game_details,game_date,scrape_time
Q4,01:39.0,Foul: Offensive,Aaron Holiday,Chris Clemons,CNC,Holiday (IND) establishes himself in a legal picking position in Clemons' (HOU) path.,46.9387741% Complete    01:53.5       To       01:29.9,gameId=0021901304,Pacers(108) @ Rockets(104),"August 12, 2020",2020-08-13T19:13:10Z
Q4,01:32.4,Foul: Shooting,Chris Clemons,Aaron Holiday,CNC,Clemons (HOU) legally contest Holiday's (IND) jump shot attempt.,46.9387741% Complete    01:53.5       To       01:29.9,gameId=0021901304,Pacers(108) @ Rockets(104),"August 12, 2020",2020-08-13T19:13:10Z
Q4,01:25.0,Foul: Shooting,Justin Holiday,James Harden,CNC,Holiday (IND) legally contest Harden's (HOU) jump shot attempt.,14.2857141% Complete    01:29.9       To       01:22.8,gameId=0021901304,Pacers(108) @ Rockets(104),"August 12, 2020",2020-08-13T19:13:10Z
Q4,01:05.4,Foul: Personal,James Harden,Justin Holiday,CNC,Harden (HOU) briefly places an arm around Holiday (IND) as the pick concludes but immediately removes it without affecting Holiday's FOM.,46.9387741% Complete    01:22.8       To       00:59.0,gameId=0021901304,Pacers(108) @ Rockets(104),"August 12, 2020",2020-08-13T19:13:10Z
Q4,01:01.0,Foul: Shooting,Michael Frazier,Victor Oladipo,CNC,Frazier (HOU) makes marginal contact with Oladipo's (IND) lower body after he lands and does not affect his jump shot attempt.,46.9387741% Complete    01:22.8       To       00:59.0,gameId=0021901304,Pacers(108) @ Rockets(104),"August 12, 2020",2020-08-13T19:13:10Z
Q4,00:59.0,Foul: Personal,Justin Holiday,James Harden,CNC,Holiday (IND) maintains a legal guarding position during Harden's (HOU) drive.,14.2857141% Complete    00:59.0       To       00:51.2,gameId=0021901304,Pacers(108) @ Rockets(104),"August 12, 2020",2020-08-13T19:13:10Z
Q4,00:59.0,Foul: Loose Ball,Myles Turner,Robert Covington,CNC,Turner (IND) engages and disengages with Covington (HOU) during the rebound.,46.9387741% Complete    01:22.8       To       00:59.0,gameId=0021901304,Pacers(108) @ Rockets(104),"August 12, 2020",2020-08-13T19:13:10Z
Q4,00:51.2,Foul: Personal,Victor Oladipo,James Harden,CNC,Oladpio (IND) makes marginal contact with Harden's (HOU) lower body after he naturally loses control of the ball.,14.2857141% Complete    00:59.0       To       00:51.2,gameId=0021901304,Pacers(108) @ Rockets(104),"August 12, 2020",2020-08-13T19:13:10Z
Q4,00:48.9,Turnover:  Out of Bounds - Bad Pass Turn,Victor Oladipo,James Harden,CC,Turner (IND) does not establishes himself in bounds prior to receiving the pass. Possession is correctly awarded to HOU.,4.08163261% Complete    00:51.2       To       00:48.9,gameId=0021901304,Pacers(108) @ Rockets(104),"August 12, 2020",2020-08-13T19:13:10Z
Q4,00:38.4,Foul: Shooting,Doug McDermott,Jeff Green,CNC,McDermott (IND) legally contest Green's (HOU) jump shot attempt.,42.8571434% Complete    00:48.9       To       00:27.6,gameId=0021901304,Pacers(108) @ Rockets(104),"August 12, 2020",2020-08-13T19:13:10Z
Q4,00:35.5,Foul: Loose Ball,Aaron Holiday,Robert Covington,CNC,Holiday (IND) makes marginal contact with Covington (HOU) during the rebound.,42.8571434% Complete    00:48.9       To       00:27.6,gameId=0021901304,Pacers(108) @ Rockets(104),"August 12, 2020",2020-08-13T19:13:10Z
Q4,00:13.3,Foul: Offensive,Myles Turner,Robert Covington,CNC,Turner (IND) establishes himself in a legal picking position in Covington's (HOU) path.,42.8571434% Complete    00:27.6       To       00:06.5,gameId=0021901304,Pacers(108) @ Rockets(104),"August 12, 2020",2020-08-13T19:13:10Z
Q4,00:11.6,Foul: Shooting,Jeff Green,Victor Oladipo,CNC,Green (HOU) legally contest Oladipo's (IND) jump shot attempt.,42.8571434% Complete    00:27.6       To       00:06.5,gameId=0021901304,Pacers(108) @ Rockets(104),"August 12, 2020",2020-08-13T19:13:10Z
Q4,00:06.6,Foul: Personal,Michael Frazier,Justin Holiday,CC,Frazier (HOU) commits a take foul on Holiday (IND).,42.8571434% Complete    00:27.6       To       00:06.5,gameId=0021901304,Pacers(108) @ Rockets(104),"August 12, 2020",2020-08-13T19:13:10Z
Q4,00:05.2,Turnover: Traveling,James Harden,Pacers,CNC,Harden (HOU) gathers the ball and takes two legal steps prior to his jump shot attempt.,12.2448978% Complete    00:06.5       To       00:00.0,gameId=0021901304,Pacers(108) @ Rockets(104),"August 12, 2020",2020-08-13T19:13:10Z
Q4,00:00.4,Foul: Shooting,Justin Holiday,James Harden,CNC,Holiday (IND) legally contest Harden's (HOU) jump shot attempt.,12.2448978% Complete    00:06.5       To       00:00.0,gameId=0021901304,Pacers(108) @ Rockets(104),"August 12, 2020",2020-08-13T19:13:10Z
