period,time,call_type,committing,disadvantaged,decision,comments,stint,game_id,game_details,game_date,scrape_time
Q4,01:54.4,Foul: Personal,Alec Burks,Elfrid Payton,CC,Burks (GSW) makes contact to the body of Payton (NYK) on the drive.,51.02041% Complete    02:06.0       To       01:41.0,gameId=0021900366,Knicks(124) @ Warriors(122),"December 11, 2019",2019-12-12T22:11:23Z
Q4,01:41.4,Foul: Shooting,Glenn Robinson III,Marcus Morris Sr.,CC,Robinson III (GSW) makes contact to the arm of Morris Sr. (NYK) during his shooting motion that affects his jump shot attempt.,51.02041% Complete    02:06.0       To       01:41.0,gameId=0021900366,Knicks(124) @ Warriors(122),"December 11, 2019",2019-12-12T22:11:23Z
Q4,01:19.4,Foul: Personal,Marcus Morris Sr.,Marquese Chriss,CNC,Morris Sr. (NYK) makes clean contact to dislodge the ball prior to making incidental body contact with Chriss (GSW).,42.8571434% Complete    01:41.0       To       01:19.4,gameId=0021900366,Knicks(124) @ Warriors(122),"December 11, 2019",2019-12-12T22:11:23Z
Q4,01:18.0,Foul: Personal,Marquese Chriss,Elfrid Payton,CNC,Chriss (GSW) makes marginal contact with Payton (NYK) after the steal and doesn't affect his ability to maintain control of the ball.,51.02041% Complete    01:19.4       To       00:54.2,gameId=0021900366,Knicks(124) @ Warriors(122),"December 11, 2019",2019-12-12T22:11:23Z
Q4,01:00.4,Foul: Offensive,Marcus Morris Sr.,Glenn Robinson III,CNC,Morris Sr. (NYK) makes marginal contact with Robinson III (GSW) at the end of his drive and does not affect his ability to defend.,51.02041% Complete    01:19.4       To       00:54.2,gameId=0021900366,Knicks(124) @ Warriors(122),"December 11, 2019",2019-12-12T22:11:23Z
Q4,00:52.9,Foul: Offensive,Draymond Green,Elfrid Payton,CNC,Green (GSW) establishes himself in a legal picking position in Payton's (NYK) path and absorbs the contact.,10.2040815% Complete    00:54.2       To       00:48.9,gameId=0021900366,Knicks(124) @ Warriors(122),"December 11, 2019",2019-12-12T22:11:23Z
Q4,00:47.0,Foul: Personal,D'Angelo Russell,Julius Randle,CC,Russell (GSW) commits a take foul on Randle (NYK).,4.08163261% Complete    00:48.9       To       00:46.9,gameId=0021900366,Knicks(124) @ Warriors(122),"December 11, 2019",2019-12-12T22:11:23Z
Q4,00:42.4,Foul: Personal,Elfrid Payton,D'Angelo Russell,CNC,Payton (NYK) makes marginal contact with Russell (GSW) at the end of his drive and doesn't affect his SQBR.,16.32653% Complete    00:46.9       To       00:38.9,gameId=0021900366,Knicks(124) @ Warriors(122),"December 11, 2019",2019-12-12T22:11:23Z
Q4,00:12.1,Foul: Shooting,RJ Barrett,Alec Burks,CC,Replay review of the foul called on Barrett (NYK) pursuant to a coach's challenge was deemed unsuccessful.,6.122449% Complete    00:15.6       To       00:12.1,gameId=0021900366,Knicks(124) @ Warriors(122),"December 11, 2019",2019-12-12T22:11:23Z
Q4,00:07.7,Foul: Personal,Alec Burks,RJ Barrett,CC,Burks (GSW) commits a take foul on Barrett (NYK).,8.163265% Complete    00:12.1       To       00:07.6,gameId=0021900366,Knicks(124) @ Warriors(122),"December 11, 2019",2019-12-12T22:11:23Z
Q4,00:07.7,Foul: Personal,Allonzo Trier,D'Angelo Russell,CNC,Trier (NYK) makes marginal contact with Russell (GSW) during the inbound and doesn't affect his FOM.,8.163265% Complete    00:12.1       To       00:07.6,gameId=0021900366,Knicks(124) @ Warriors(122),"December 11, 2019",2019-12-12T22:11:23Z
Q5,01:51.0,Foul: Personal,Draymond Green,Allonzo Trier,CNC,Green (GSW) makes clean contact with the ball during Trier's (NYK) drive.,44.89796% Complete    02:07.6       To       01:44.9,gameId=0021900366,Knicks(124) @ Warriors(122),"December 11, 2019",2019-12-12T22:11:23Z
Q5,01:49.0,Foul: Loose Ball,Marquese Chriss,Elfrid Payton,CNC,Chriss (GSW) makes marginal body contact with Payton (NYK) after he has secured the rebound.,44.89796% Complete    02:07.6       To       01:44.9,gameId=0021900366,Knicks(124) @ Warriors(122),"December 11, 2019",2019-12-12T22:11:23Z
Q5,01:48,Foul: Personal,Draymond Green,Elfrid Payton,CNC,Green (GSW) makes clean contact with the ball prior to making marginal contact with Payton's (NYK) arm.,44.89796% Complete    02:07.6       To       01:44.9,gameId=0021900366,Knicks(124) @ Warriors(122),"December 11, 2019",2019-12-12T22:11:23Z
Q5,01:35.7,Foul: Personal,D'Angelo Russell,Elfrid Payton,CNC,"Russell (GSW) makes contact to the arm of Payton (NYK) during the drive but the contact is marginal, and does not cause him to lose possession of the ball.",20.4081631% Complete    01:38.5       To       01:27.8,gameId=0021900366,Knicks(124) @ Warriors(122),"December 11, 2019",2019-12-12T22:11:23Z
Q5,01:35.7,Foul: Personal,Alec Burks,Elfrid Payton,CNC,Burks (GSW) makes contact to the body of Payton (NYK) during the drive but does not affect his SQBR.,20.4081631% Complete    01:38.5       To       01:27.8,gameId=0021900366,Knicks(124) @ Warriors(122),"December 11, 2019",2019-12-12T22:11:23Z
Q5,01:22.6,Turnover: Traveling,Alec Burks,Knicks,CNC,Burks (GSW) gathers on his right foot and takes two legal steps.,20.4081631% Complete    01:27.8       To       01:17.5,gameId=0021900366,Knicks(124) @ Warriors(122),"December 11, 2019",2019-12-12T22:11:23Z
