period,time,call_type,committing,disadvantaged,decision,comments,stint,game_id,game_details,game_date,scrape_time
Q4,02:00.0,Foul: Personal,Kyle Lowry,Kemba Walker,CNC,Lowry (TOR) brushes Walker's (BOS) right leg and marginal contact occurs as Walker loses control of the ball after his gather.,34.69388% Complete    02:10.3       To       01:52.5,gameId=0041900212,Celtics(102) @ Raptors(99),"September 01, 2020",2020-09-02T22:14:58Z
Q4,01:59.7,Foul: Personal,Fred VanVleet,Daniel Theis,CNC,VanVleet (TOR) makes incidental body contact with Theis (BOS) as they each attempt to retrieve the ball.,34.69388% Complete    02:10.3       To       01:52.5,gameId=0041900212,Celtics(102) @ Raptors(99),"September 01, 2020",2020-09-02T22:14:58Z
Q4,01:59.3,Foul: Personal,Serge Ibaka,Daniel Theis,CNC,Ibaka (TOR) reaches in and makes marginal contact occurs with Theis' (BOS) right arm on the play.,34.69388% Complete    02:10.3       To       01:52.5,gameId=0041900212,Celtics(102) @ Raptors(99),"September 01, 2020",2020-09-02T22:14:58Z
Q4,01:47.3,Foul: Personal,Jayson Tatum,Serge Ibaka,CNC,Tatum (BOS) briefly has his arms around Ibaka's (TOR) upper half before correcting.,48.97959% Complete    01:52.5       To       01:28.4,gameId=0041900212,Celtics(102) @ Raptors(99),"September 01, 2020",2020-09-02T22:14:58Z
Q4,01:44.0,Foul: Loose Ball,Pascal Siakam,Jaylen Brown,CNC,Siakam (TOR) makes incidental contact with Brown's (BOS) backside and right arm as he taps the ball toward the perimeter during the rebound.,48.97959% Complete    01:52.5       To       01:28.4,gameId=0041900212,Celtics(102) @ Raptors(99),"September 01, 2020",2020-09-02T22:14:58Z
Q4,01:37.1,Foul: Personal,Jaylen Brown,Pascal Siakam,CNC,Brown (BOS) rests his hands on Siakam's (TOR) backside and marginal contact occurs as Siakam dribbles into the lane. Brown then cleanly ties up Siakam and a jump ball is correctly assessed.,48.97959% Complete    01:52.5       To       01:28.4,gameId=0041900212,Celtics(102) @ Raptors(99),"September 01, 2020",2020-09-02T22:14:58Z
Q4,01:36.8,Foul: Loose Ball,Kemba Walker,Fred VanVleet,CNC,Walker (BOS) and VanVleet (TOR) engage and disengage with one another as the jump ball occurs. VanVleet then uses his forearm to make clean contact with the ball as they each attempt to gain control.,48.97959% Complete    01:52.5       To       01:28.4,gameId=0041900212,Celtics(102) @ Raptors(99),"September 01, 2020",2020-09-02T22:14:58Z
Q4,01:34.0,Foul: Personal,Jayson Tatum,Fred VanVleet,CNC,"Tatum (BOS) is moving slightly toward VanVleet (TOR) as body contact occurs following the jump ball, which Tatum absorbs.",48.97959% Complete    01:52.5       To       01:28.4,gameId=0041900212,Celtics(102) @ Raptors(99),"September 01, 2020",2020-09-02T22:14:58Z
Q4,01:31.4,Foul: Offensive,Kyle Lowry,Kemba Walker,CNC,"Lowry (TOR) establishes himself in a screening position and turns slightly toward Tatum (BOS) as contact occurs during the pick, but it is marginal.",48.97959% Complete    01:52.5       To       01:28.4,gameId=0041900212,Celtics(102) @ Raptors(99),"September 01, 2020",2020-09-02T22:14:58Z
Q4,01:10.0,Foul: Offensive,Jayson Tatum,OG Anunoby,CC,Tatum (BOS) extends his off-arm into Anunoby's (TOR) front and initiates contact that creates space at the end of the drive.,36.7346954% Complete    01:28.4       To       01:10.0,gameId=0041900212,Celtics(102) @ Raptors(99),"September 01, 2020",2020-09-02T22:14:58Z
Q4,01:10.0,Foul: Technical,Jayson Tatum,Raptors,CC,All technical fouls are reviewed by League Operations.,36.7346954% Complete    01:28.4       To       01:10.0,gameId=0041900212,Celtics(102) @ Raptors(99),"September 01, 2020",2020-09-02T22:14:58Z
