period,time,call_type,committing,disadvantaged,decision,comments,stint,game_id,game_details,game_date,scrape_time
Q4,02:00.0,Foul: Personal,Terrence Ross,Chris Paul,CC,Ross (ORL) extends his forearm into Paul's (OKC) front and affects his SQBR.,36.7346954% Complete    02:18.3       To       02:00.0,gameId=0021900655,Thunder(120) @ Magic(114),"January 22, 2020",2020-01-27T13:14:49Z
Q4,01:50.4,Foul: Offensive,Nikola Vucevic,Dennis Schroder,CNC,Vucevic (ORL) is already in Schroder's (OKC) path when contact occurs and he does not deliver contact.,22.44898% Complete    02:00.0       To       01:49.0,gameId=0021900655,Thunder(120) @ Magic(114),"January 22, 2020",2020-01-27T13:14:49Z
Q4,01:49.2,Foul: Personal,Dennis Schroder,Terrence Ross,CC,Schroder (OKC) extends his hand  into Ross' (ORL) front and affects his SQBR.,22.44898% Complete    02:00.0       To       01:49.0,gameId=0021900655,Thunder(120) @ Magic(114),"January 22, 2020",2020-01-27T13:14:49Z
Q4,01:39.1,Foul: Offensive,Danilo Gallinari,Markelle Fultz,CNC,Gallinari (OKC) is already in Fultz's (ORL) path when contact occurs and he does not deliver contact.,24.4897957% Complete    01:49.0       To       01:36.1,gameId=0021900655,Thunder(120) @ Magic(114),"January 22, 2020",2020-01-27T13:14:49Z
Q4,01:36.1,Foul: Personal,Nikola Vucevic,Chris Paul,CC,Vucevic (ORL) makes contact to Paul's (OKC) arm that causes him to lose control of the ball.,24.4897957% Complete    01:49.0       To       01:36.1,gameId=0021900655,Thunder(120) @ Magic(114),"January 22, 2020",2020-01-27T13:14:49Z
Q4,01:28.7,Foul: Offensive,Nikola Vucevic,Dennis Schroder,CNC,Vucevic (ORL) is already in Schroder's (OKC) path when contact occurs and he does not deliver contact.,20.4081631% Complete    01:36.1       To       01:25.5,gameId=0021900655,Thunder(120) @ Magic(114),"January 22, 2020",2020-01-27T13:14:49Z
Q4,01:15.3,Foul: Offensive,Nerlens Noel,Aaron Gordon,CNC,Noel (OKC) is already in Gordon's (ORL) path when contact occurs and he does not deliver contact.,34.69388% Complete    01:25.5       To       01:07.7,gameId=0021900655,Thunder(120) @ Magic(114),"January 22, 2020",2020-01-27T13:14:49Z
Q4,01:01.8,Turnover: Traveling,Nikola Vucevic,Thunder,CNC,Vucevic (ORL) keeps his left foot  planted to the floor and he maintains his pivot foot on the perimeter.,24.4897957% Complete    01:07.7       To       00:55.7,gameId=0021900655,Thunder(120) @ Magic(114),"January 22, 2020",2020-01-27T13:14:49Z
Q4,00:58.3,Foul: Offensive,Nikola Vucevic,Shai Gilgeous-Alexander,CNC,Vucevic (ORL) is already in Gilgeous-Alexander's (OKC) path when contact occurs and he does not deliver contact.,24.4897957% Complete    01:07.7       To       00:55.7,gameId=0021900655,Thunder(120) @ Magic(114),"January 22, 2020",2020-01-27T13:14:49Z
Q4,00:35.9,Foul: Personal,Aaron Gordon,Dennis Schroder,CNC,Gordon (ORL) and Schroder (OKC) make incidental contact with one another on the perimeter.,46.9387741% Complete    00:55.7       To       00:32.2,gameId=0021900655,Thunder(120) @ Magic(114),"January 22, 2020",2020-01-27T13:14:49Z
Q4,00:28.6,Foul: Personal,Shai Gilgeous-Alexander,Evan Fournier,CNC,Gilgeous-Alexander (OKC) cleanly deflects the ball away from Fournier (ORL).,6.122449% Complete    00:32.2       To       00:28.6,gameId=0021900655,Thunder(120) @ Magic(114),"January 22, 2020",2020-01-27T13:14:49Z
Q4,00:25.1,Foul: Personal,Terrence Ross,Danilo Gallinari,CC,Ross (ORL) commits a take foul on Gallinari (OKC).,6.122449% Complete    00:28.6       To       00:25.1,gameId=0021900655,Thunder(120) @ Magic(114),"January 22, 2020",2020-01-27T13:14:49Z
Q4,00:12.1,Foul: Personal,Nikola Vucevic,Chris Paul,CC,Vucevic (ORL) commits a take foul on Paul (OKC).,4.08163261% Complete    00:14.5       To       00:12.1,gameId=0021900655,Thunder(120) @ Magic(114),"January 22, 2020",2020-01-27T13:14:49Z
Q4,00:12.1,Foul: Offensive,Nikola Vucevic,Shai Gilgeous-Alexander,CNC,Vucevic (ORL) slightly extends his arms and absorbs the contact from Gilgeous-Alexander (OKC).,4.08163261% Complete    00:12.1       To       00:09.3,gameId=0021900655,Thunder(120) @ Magic(114),"January 22, 2020",2020-01-27T13:14:49Z
