period,time,call_type,committing,disadvantaged,decision,comments,stint,game_id,game_details,game_date,scrape_time
Q4,01:45.0,Foul: Offensive,P.J. Washington,Ky Bowman,CNC,Washington (CHA) is already in Bowman's (GSW) path and makes marginal contact as he releases from the pick.,38.77551% Complete    01:55.7       To       01:36.7,gameId=0021900083,Hornets(93) @ Warriors(87),"November 02, 2019",2019-11-03T23:14:23Z
Q4,01:40.5,Foul: Loose Ball,P.J. Washington,Ky Bowman,CNC,Washington (CHA) makes marginal contact with Bowman (GSW) during the rebound.,38.77551% Complete    01:55.7       To       01:36.7,gameId=0021900083,Hornets(93) @ Warriors(87),"November 02, 2019",2019-11-03T23:14:23Z
Q4,01:27.7,Foul: Offensive,Willie Cauley-Stein,Terry Rozier,CNC,Cauley-Stein (GSW) is already in Rozier's (CHA) path when contact occurs and he does not deliver contact.,46.9387741% Complete    01:36.7       To       01:13.5,gameId=0021900083,Hornets(93) @ Warriors(87),"November 02, 2019",2019-11-03T23:14:23Z
Q4,01:20.4,Foul: Offensive,Ky Bowman,Marvin Williams,CNC,Bowman (GSW) and Williams (CHA) briefly engage and disengage during the pick.,46.9387741% Complete    01:36.7       To       01:13.5,gameId=0021900083,Hornets(93) @ Warriors(87),"November 02, 2019",2019-11-03T23:14:23Z
Q4,01:16.2,Foul: Shooting,P.J. Washington,Eric Paschall,CC,Washington (CHA) makes contact to Paschall's (GSW) arm that affects his shot attempt.,46.9387741% Complete    01:36.7       To       01:13.5,gameId=0021900083,Hornets(93) @ Warriors(87),"November 02, 2019",2019-11-03T23:14:23Z
Q4,01:13.5,Foul: Loose Ball,P.J. Washington,Willie Cauley-Stein,CNC,Washington (CHA) and Cauley-Stein (GSW) make incidental contact with one another during rebounding.,46.9387741% Complete    01:36.7       To       01:13.5,gameId=0021900083,Hornets(93) @ Warriors(87),"November 02, 2019",2019-11-03T23:14:23Z
Q4,01:09.7,Foul: Shooting,Damion Lee,Terry Rozier,CC,Lee (GSW) fails to establish a legal guarding position and makes contact to Rozier's (CHA) leg during his drive to the basket and shot attempt.,8.163265% Complete    01:13.5       To       01:09.0,gameId=0021900083,Hornets(93) @ Warriors(87),"November 02, 2019",2019-11-03T23:14:23Z
Q4,01:00.0,Foul: Offensive,Ky Bowman,Marvin Williams,CNC,Bowman (GSW) is already in Williams' (CHA) path when he sets the screen and he does not deliver contact.,42.8571434% Complete    01:09.0       To       00:47.4,gameId=0021900083,Hornets(93) @ Warriors(87),"November 02, 2019",2019-11-03T23:14:23Z
Q4,00:57.3,Foul: Personal,Marvin Williams,Eric Paschall,CNC,Williams (CHA) makes marginal contact with Paschall (GSW) on the perimeter.,42.8571434% Complete    01:09.0       To       00:47.4,gameId=0021900083,Hornets(93) @ Warriors(87),"November 02, 2019",2019-11-03T23:14:23Z
Q4,00:49.3,Foul: Shooting,Cody Martin,Eric Paschall,CNC,"Martin (CHA) is moving alongside Paschall's (GSW) path to the basket, and he maintains a legal guarding position as he defends the shot attempt.",42.8571434% Complete    01:09.0       To       00:47.4,gameId=0021900083,Hornets(93) @ Warriors(87),"November 02, 2019",2019-11-03T23:14:23Z
Q4,00:49.2,Foul: Loose Ball,Glenn Robinson III,Devonte' Graham,CNC,Robinson III (GSW) and Graham (CHA) make incidental contact with one another during rebounding.,42.8571434% Complete    01:09.0       To       00:47.4,gameId=0021900083,Hornets(93) @ Warriors(87),"November 02, 2019",2019-11-03T23:14:23Z
Q4,00:33.4,Foul: Offensive,Marvin Williams,Glenn Robinson III,CNC,Williams (CHA) makes marginal contact with Robinson III (GSW) as he releases from the pick.,42.8571434% Complete    00:47.4       To       00:25.5,gameId=0021900083,Hornets(93) @ Warriors(87),"November 02, 2019",2019-11-03T23:14:23Z
Q4,00:30.2,Foul: Personal,Ky Bowman,Marvin Williams,CNC,Bowman (GSW) briefly engages with Williams (CHA) while going over the screen and he immediately slides his arm off of Williams' body.,42.8571434% Complete    00:47.4       To       00:25.5,gameId=0021900083,Hornets(93) @ Warriors(87),"November 02, 2019",2019-11-03T23:14:23Z
Q4,00:30.2,Foul: Personal,Willie Cauley-Stein,Devonte' Graham,CNC,Cauley-Stein (GSW) maintains legal guarding position as he defends Graham's (CHA) drive to the basket.,42.8571434% Complete    00:47.4       To       00:25.5,gameId=0021900083,Hornets(93) @ Warriors(87),"November 02, 2019",2019-11-03T23:14:23Z
