period,time,call_type,committing,disadvantaged,decision,comments,stint,game_id,game_details,game_date,scrape_time
Q4,01:59.9,Foul: Personal,Joel Embiid,Will Barton,CNC,Embiid (PHI) makes marginal contact with Barton's (DEN) backside as he makes the pass.,44.89796% Complete    02:14.0       To       01:52.0,gameId=0021900353,Nuggets(92) @ 76ers(97),"December 10, 2019",2019-12-12T22:12:03Z
Q4,01:52.1,Foul: Shooting,Ben Simmons,Gary Harris,CC,Simmons (PHI) is drawn into the air towards Harris (DEN) on the pump fake and initiates contact with Harris' body during his upward shooting motion.,44.89796% Complete    02:14.0       To       01:52.0,gameId=0021900353,Nuggets(92) @ 76ers(97),"December 10, 2019",2019-12-12T22:12:03Z
Q4,01:38.9,Foul: Personal,Nikola Jokic,Joel Embiid,CNC,"Jokic (DEN) makes marginal contact with Embiid's (PHI) body as he receives the pass, causing him to briefly lose control of the ball, which he quickly recovers.",46.9387741% Complete    01:52.0       To       01:28.9,gameId=0021900353,Nuggets(92) @ 76ers(97),"December 10, 2019",2019-12-12T22:12:03Z
Q4,01:33.9,Foul: Personal,Nikola Jokic,Joel Embiid,CNC,Jokic (DEN) makes marginal body contact with Embiid (PHI) after he re-gains control of the ball and backs down Jokic in the post.,46.9387741% Complete    01:52.0       To       01:28.9,gameId=0021900353,Nuggets(92) @ 76ers(97),"December 10, 2019",2019-12-12T22:12:03Z
Q4,01:32.0,Foul: Personal,Will Barton,Al Horford,CNC,Barton (DEN) makes marginal contact with Horford's (PHI) right arm at the end of the drive.,46.9387741% Complete    01:52.0       To       01:28.9,gameId=0021900353,Nuggets(92) @ 76ers(97),"December 10, 2019",2019-12-12T22:12:03Z
Q4,01:28.8,Foul: Shooting,Will Barton,Joel Embiid,CNC,Barton (DEN) legally contests Embiid's (PHI) shot attempt near the rim and doesn't make arm or body contact.,46.9387741% Complete    01:52.0       To       01:28.9,gameId=0021900353,Nuggets(92) @ 76ers(97),"December 10, 2019",2019-12-12T22:12:03Z
Q4,01:27.5,Turnover: 24 Second Violation,76ers,Nuggets,CC,Correctly called 24 second violation.,46.9387741% Complete    01:52.0       To       01:28.9,gameId=0021900353,Nuggets(92) @ 76ers(97),"December 10, 2019",2019-12-12T22:12:03Z
Q4,01:20.9,Foul: Personal,Joel Embiid,Nikola Jokic,CNC,Embiid (PHI) makes marginal contact with Jokic's (DEN) backside before cleanly deflecting the pass attempt.,28.5714283% Complete    01:28.9       To       01:14.2,gameId=0021900353,Nuggets(92) @ 76ers(97),"December 10, 2019",2019-12-12T22:12:03Z
Q4,01:19.3,Foul: Offensive,Paul Millsap,Matisse Thybulle,CNC,Millsap (DEN) establishes himself in a screening position in Thybulle's (PHI) path and does not deliver the contact.,28.5714283% Complete    01:28.9       To       01:14.2,gameId=0021900353,Nuggets(92) @ 76ers(97),"December 10, 2019",2019-12-12T22:12:03Z
Q4,01:15.0,Foul: Shooting,Joel Embiid,Will Barton,CNC,Embiid (PHI) moves alongside Barton's (DEN) path as Barton initiates the incidental contact during his driving shot attempt.,28.5714283% Complete    01:28.9       To       01:14.2,gameId=0021900353,Nuggets(92) @ 76ers(97),"December 10, 2019",2019-12-12T22:12:03Z
Q4,01:14.0,Foul: Shooting,Al Horford,Will Barton,CNC,Horford (PHI) cleanly dislodges the ball from Barton (DEN) during his driving shot attempt.,36.7346954% Complete    01:14.2       To       00:55.4,gameId=0021900353,Nuggets(92) @ 76ers(97),"December 10, 2019",2019-12-12T22:12:03Z
Q4,01:09.5,Foul: Personal,Gary Harris,Tobias Harris,CNC,Harris (DEN) makes marginal contact with Harris' (PHI) left arm after he picks up his dribble along the lane line.,36.7346954% Complete    01:14.2       To       00:55.4,gameId=0021900353,Nuggets(92) @ 76ers(97),"December 10, 2019",2019-12-12T22:12:03Z
Q4,00:59.4,Foul: Personal,Will Barton,Ben Simmons,CNC,Barton (DEN) makes marginal contact with Simmons' (PHI) left hip as they go over the pick and as Simmons simultaneously runs into his teammate's side.,36.7346954% Complete    01:14.2       To       00:55.4,gameId=0021900353,Nuggets(92) @ 76ers(97),"December 10, 2019",2019-12-12T22:12:03Z
