period,time,call_type,committing,disadvantaged,decision,comments,stint,game_id,game_details,game_date,scrape_time
Q4,01:58.2,Foul: Offensive,Cory Joseph,DeMar DeRozan,CNC,Joseph (SAC) establishes himself in a legal picking position in DeRozan's (SAS) path.,42.8571434% Complete    02:12.1       To       01:50.6,gameId=0021900328,Kings(104) @ Spurs(105),"December 06, 2019",2019-12-10T21:41:10Z
Q4,01:46.5,Foul: Offensive,LaMarcus Aldridge,Harrison Barnes,CNC,Aldridge (SAS) establishes himself in a picking position in Barnes' (SAC) path and makes marginal contact with Barnes as he slightly turns his body.,14.2857141% Complete    01:50.6       To       01:43.0,gameId=0021900328,Kings(104) @ Spurs(105),"December 06, 2019",2019-12-10T21:41:10Z
Q4,01:43.5,Foul: Shooting,Buddy Hield,Dejounte Murray,IC,Ariza (SAC) does not establish himself in a legal defensive position and delivers contact to Murray's (SAS) body during his driving shot attempt.  Hield (SAC) is incorrectly called for the foul.,14.2857141% Complete    01:50.6       To       01:43.0,gameId=0021900328,Kings(104) @ Spurs(105),"December 06, 2019",2019-12-10T21:41:10Z
Q4,01:34.3,Foul: Personal,Dejounte Murray,Harrison Barnes,CNC,Murray (SAS) makes clean contact with the ball.,16.32653% Complete    01:43.0       To       01:34.3,gameId=0021900328,Kings(104) @ Spurs(105),"December 06, 2019",2019-12-10T21:41:10Z
Q4,01:17.1,Foul: Personal,Patty Mills,Cory Joseph,CNC,Mills (SAS) makes clean contact with the ball.,24.4897957% Complete    01:29.2       To       01:17.1,gameId=0021900328,Kings(104) @ Spurs(105),"December 06, 2019",2019-12-10T21:41:10Z
Q4,01:10.9,Foul: Offensive,Richaun Holmes,Dejounte Murray,CNC,Holmes (SAC) establishes himself in a legal picking position in Murray's (SAS) path.,22.44898% Complete    01:13.0       To       01:01.3,gameId=0021900328,Kings(104) @ Spurs(105),"December 06, 2019",2019-12-10T21:41:10Z
Q4,01:10.4,Foul: Offensive,Buddy Hield,DeMar DeRozan,CNC,Hield (SAC) establishes himself in a legal screening position in DeRozan's (SAS) path.,22.44898% Complete    01:13.0       To       01:01.3,gameId=0021900328,Kings(104) @ Spurs(105),"December 06, 2019",2019-12-10T21:41:10Z
Q4,01:08.7,Foul: Personal,DeMar DeRozan,Harrison Barnes,CNC,"Prior to the dribble, DeRozan (SAS) reaches in but does not make any illegal contact with Barnes (SAC) in the post.",22.44898% Complete    01:13.0       To       01:01.3,gameId=0021900328,Kings(104) @ Spurs(105),"December 06, 2019",2019-12-10T21:41:10Z
Q4,00:55.0,Foul: Shooting,Harrison Barnes,DeMar DeRozan,CNC,Barnes (SAC) places a stayed forearm to DeRozan (SAS) prior to his upward shooting motion and the contact does not affect his trajectory or driving shot attempt.,18.3673477% Complete    01:01.3       To       00:52.1,gameId=0021900328,Kings(104) @ Spurs(105),"December 06, 2019",2019-12-10T21:41:10Z
Q4,00:53.8,Foul: Loose Ball,LaMarcus Aldridge,Richaun Holmes,CNC,Aldridge (SAS) engages with Holmes (SAC) during rebounding but does not dislodge him from his position.,18.3673477% Complete    01:01.3       To       00:52.1,gameId=0021900328,Kings(104) @ Spurs(105),"December 06, 2019",2019-12-10T21:41:10Z
