period,time,call_type,committing,disadvantaged,decision,comments,stint,game_id,game_details,game_date,scrape_time
Q4,01:51.3,Foul: Personal,Bryn Forbes,Markelle Fultz,CNC,"Forbes (SAS) makes marginal contact with Fultz (ORL) during the drive, but does not affect his SQBR.",42.8571434% Complete    02:04.9       To       01:43.9,gameId=0021900168,Spurs(109) @ Magic(111),"November 15, 2019",2019-11-18T01:26:31Z
Q4,01:43.9,Foul: Personal,Evan Fournier,DeMar DeRozan,CNC,"Fournier (ORL) collapses his forearm against his body and makes marginal contact with DeRozan's (SAS) body as he swipes down, but does not make contact to DeRozan's arm.",20.4081631% Complete    01:43.9       To       01:33.8,gameId=0021900168,Spurs(109) @ Magic(111),"November 15, 2019",2019-11-18T01:26:31Z
Q4,01:23.5,Foul: Offensive,Terrence Ross,LaMarcus Aldridge,CNC,"Ross (ORL) establishes himself in a legal screening position in the path of Aldridge (SAS) as they briefly interlock arms, but immediately disengage.",34.69388% Complete    01:33.8       To       01:16.4,gameId=0021900168,Spurs(109) @ Magic(111),"November 15, 2019",2019-11-18T01:26:31Z
Q4,01:23.2,Foul: Personal,DeMar DeRozan,Evan Fournier,CNC,DeRozan (SAS) makes clean hand to ball contact.,34.69388% Complete    01:33.8       To       01:16.4,gameId=0021900168,Spurs(109) @ Magic(111),"November 15, 2019",2019-11-18T01:26:31Z
Q4,01:22.5,Foul: Offensive,Nikola Vucevic,LaMarcus Aldridge,CNC,"Vucevic (ORL) briefly grasps Aldridge's (SAS) arm, but does not affect his ability to defend off ball.",34.69388% Complete    01:33.8       To       01:16.4,gameId=0021900168,Spurs(109) @ Magic(111),"November 15, 2019",2019-11-18T01:26:31Z
Q4,01:18.7,Foul: Offensive,Nikola Vucevic,DeMar DeRozan,CNC,Vucevic (ORL) establishes himself in a legal picking position in the path of DeRozan (SAS) and absorbs the contact.,34.69388% Complete    01:33.8       To       01:16.4,gameId=0021900168,Spurs(109) @ Magic(111),"November 15, 2019",2019-11-18T01:26:31Z
Q4,01:06.6,Foul: Personal,Evan Fournier,DeMar DeRozan,CNC,Fournier (ORL) is moving alongside DeRozan's (SAS) path and he maintains a legal guarding position as he defends the drive.,44.89796% Complete    01:16.4       To       00:54.3,gameId=0021900168,Spurs(109) @ Magic(111),"November 15, 2019",2019-11-18T01:26:31Z
Q4,00:56.3,Foul: Shooting,Markelle Fultz,Derrick White,CNC,Fultz (ORL) maintains a legal guarding position during White's (SAS) driving shot attempt.,44.89796% Complete    01:16.4       To       00:54.3,gameId=0021900168,Spurs(109) @ Magic(111),"November 15, 2019",2019-11-18T01:26:31Z
Q4,00:35.0,Foul: Personal,Derrick White,Nikola Vucevic,CNC,"White (SAS) makes marginal contact to Vucevic's (ORL) arm as he is releasing the pass, but the contact does not affect his ability to pass.",51.02041% Complete    00:54.3       To       00:29.2,gameId=0021900168,Spurs(109) @ Magic(111),"November 15, 2019",2019-11-18T01:26:31Z
Q4,00:28.3,Turnover: Traveling,DeMar DeRozan,Magic,CNC,DeRozan (SAS) gathers the ball on his left foot and takes two legal steps after the gather.,22.44898% Complete    00:29.2       To       00:18.2,gameId=0021900168,Spurs(109) @ Magic(111),"November 15, 2019",2019-11-18T01:26:31Z
Q4,00:18.7,Foul: Shooting,Markelle Fultz,Trey Lyles,CNC,Fultz (ORL) makes marginal contact to Lyles' (SAS) body after his release and does not affect his play at the basket.,22.44898% Complete    00:29.2       To       00:18.2,gameId=0021900168,Spurs(109) @ Magic(111),"November 15, 2019",2019-11-18T01:26:31Z
Q4,00:16.6,Foul: Personal,DeMar DeRozan,Evan Fournier,CC,DeRozan (SAS) commits a take foul on Fournier (ORL).,10.2040815% Complete    00:18.2       To       00:13.1,gameId=0021900168,Spurs(109) @ Magic(111),"November 15, 2019",2019-11-18T01:26:31Z
Q4,00:16.2,Foul: Personal,Dejounte Murray,Evan Fournier,CNC,"As Fournier's (ORL) momentum is carrying him out of bounds, Murray (SAS) makes marginal contact with him, but does not affect his ability to stay in-bounds and complete the pass.",10.2040815% Complete    00:18.2       To       00:13.1,gameId=0021900168,Spurs(109) @ Magic(111),"November 15, 2019",2019-11-18T01:26:31Z
Q4,00:13.9,Foul: Flagrant Type 1,DeMar DeRozan,Aaron Gordon,CC,All Flagrant Fouls are reviewed by League Operations.,10.2040815% Complete    00:18.2       To       00:13.1,gameId=0021900168,Spurs(109) @ Magic(111),"November 15, 2019",2019-11-18T01:26:31Z
Q4,00:13.8,Foul: Away from Play,Patty Mills,Nikola Vucevic,CNC,Mills (SAS) and Vucevic (ORL) engage and disengage during the inbound play.,10.2040815% Complete    00:18.2       To       00:13.1,gameId=0021900168,Spurs(109) @ Magic(111),"November 15, 2019",2019-11-18T01:26:31Z
Q4,00:13.1,Foul: Personal,Patty Mills,Nikola Vucevic,CC,Mills (SAS) makes contact to Vucevic's (ORL) body which affects his SQBR.  The contact occurs prior to his upward shooting motion.,10.2040815% Complete    00:18.2       To       00:13.1,gameId=0021900168,Spurs(109) @ Magic(111),"November 15, 2019",2019-11-18T01:26:31Z
Q4,00:07.2,Foul: Personal,Evan Fournier,DeMar DeRozan,CC,Fournier (ORL) makes contact to DeRozan's (SAS) arm on the rip-through.,22.44898% Complete    00:13.1       To       00:01.2,gameId=0021900168,Spurs(109) @ Magic(111),"November 15, 2019",2019-11-18T01:26:31Z
Q4,00:00.3,Foul: Personal,DeMar DeRozan,Evan Fournier,CC,DeRozan (SAS) commits a take foul on Fournier (ORL).,1% Complete    00:01.2       To       00:00.3,gameId=0021900168,Spurs(109) @ Magic(111),"November 15, 2019",2019-11-18T01:26:31Z
