period,time,call_type,committing,disadvantaged,decision,comments,stint,game_id,game_details,game_date,scrape_time
Q4,01:54.3,Foul: Offensive,Hassan Whiteside,Patty Mills,CNC,Whiteside (POR) sets the pick in Mills's (SAS) path and gives him room to avoid the contact.,32.65306% Complete    02:07.0       To       01:50.4,gameId=0021900181,Trail Blazers(121) @ Spurs(116),"November 16, 2019",2019-11-18T01:25:49Z
Q4,01:43.4,Foul: Shooting,CJ McCollum,DeMar DeRozan,CNC,McCollum (POR) makes marginal contact with DeRozan's (SAS) body during his driving shot attempt.,18.3673477% Complete    01:50.4       To       01:41.4,gameId=0021900181,Trail Blazers(121) @ Spurs(116),"November 16, 2019",2019-11-18T01:25:49Z
Q4,01:33.7,Foul: Offensive,Rodney Hood,Patty Mills,CNC,Hood (POR) is firming up in a picking position in Mills's (SAS) path when contact occurs and he absorbs the contact.,40.8163261% Complete    01:41.4       To       01:21.1,gameId=0021900181,Trail Blazers(121) @ Spurs(116),"November 16, 2019",2019-11-18T01:25:49Z
Q4,01:28,Foul: Away from Play,DeMar DeRozan,Rodney Hood,CNC,"Prior to the inbound pass, DeRozan (SAS) briefly places an arm on Hood's (POR) hip.",40.8163261% Complete    01:41.4       To       01:21.1,gameId=0021900181,Trail Blazers(121) @ Spurs(116),"November 16, 2019",2019-11-18T01:25:49Z
Q4,01:21.1,Foul: Shooting,DeMar DeRozan,Rodney Hood,CC,DeRozan (SAS) jumps forward and delivers contact to Hood's (POR) body during his shooting motion on the driving shot attempt.,40.8163261% Complete    01:41.4       To       01:21.1,gameId=0021900181,Trail Blazers(121) @ Spurs(116),"November 16, 2019",2019-11-18T01:25:49Z
Q4,01:12.2,Foul: Offensive,Derrick White,Rodney Hood,CNC,White (SAS) rescreens and briefly delays Hood (POR) while setting the pick.,24.4897957% Complete    01:21.1       To       01:08.3,gameId=0021900181,Trail Blazers(121) @ Spurs(116),"November 16, 2019",2019-11-18T01:25:49Z
Q4,01:09.4,Foul: Shooting,Hassan Whiteside,DeMar DeRozan,CNC,Whiteside (POR) jumps vertically and maintains a legal vertical position contesting DeRozan's (SAS) driving shot attempt.,24.4897957% Complete    01:21.1       To       01:08.3,gameId=0021900181,Trail Blazers(121) @ Spurs(116),"November 16, 2019",2019-11-18T01:25:49Z
Q4,00:59.1,Foul: Personal,LaMarcus Aldridge,Hassan Whiteside,CNC,"During the screen, Aldridge (SAS) and Whiteside (POR) make marginal contact with one another as they move up the lane.",38.77551% Complete    01:08.3       To       00:49.2,gameId=0021900181,Trail Blazers(121) @ Spurs(116),"November 16, 2019",2019-11-18T01:25:49Z
Q4,00:54.2,Foul: Offensive,Hassan Whiteside,Derrick White,CNC,Whiteside (POR) sets the pick in White's (SAS) path and gives him room to avoid the contact.,38.77551% Complete    01:08.3       To       00:49.2,gameId=0021900181,Trail Blazers(121) @ Spurs(116),"November 16, 2019",2019-11-18T01:25:49Z
Q4,00:48.2,Foul: Personal,Rodney Hood,DeMar DeRozan,INC,Prior to the gather for the shot Hood (POR) extends his arm and makes contact with DeRozan's (SAS) face during the drive.,24.4897957% Complete    00:49.2       To       00:37.1,gameId=0021900181,Trail Blazers(121) @ Spurs(116),"November 16, 2019",2019-11-18T01:25:49Z
Q4,00:40.0,Foul: Offensive,Derrick White,Rodney Hood,CNC,White (SAS) firms up in a picking position in Hood's (POR) path and absorbs the contact during the pick.,24.4897957% Complete    00:49.2       To       00:37.1,gameId=0021900181,Trail Blazers(121) @ Spurs(116),"November 16, 2019",2019-11-18T01:25:49Z
Q4,00:38.2,Foul: Shooting,Hassan Whiteside,DeMar DeRozan,CNC,Whiteside (POR) makes incidental contact with DeRozan's (SAS) body after cleanly blocking his driving shot attempt.,24.4897957% Complete    00:49.2       To       00:37.1,gameId=0021900181,Trail Blazers(121) @ Spurs(116),"November 16, 2019",2019-11-18T01:25:49Z
Q4,00:37.1,Foul: Loose Ball,DeMar DeRozan,Hassan Whiteside,CC,Replay review of the foul called on DeRozan (SAS) pursuant to a coach's challenge was deemed unsuccessful.,1% Complete    00:37.1       To       00:37.0,gameId=0021900181,Trail Blazers(121) @ Spurs(116),"November 16, 2019",2019-11-18T01:25:49Z
Q4,00:31.3,Foul: Shooting,CJ McCollum,Derrick White,CNC,McCollum (POR) makes marginal contact with White's (SAS) body and removes his hand before White begins his upward shooting motion.,12.2448978% Complete    00:37.0       To       00:30.4,gameId=0021900181,Trail Blazers(121) @ Spurs(116),"November 16, 2019",2019-11-18T01:25:49Z
Q4,00:26.0,Foul: Personal,Patty Mills,Damian Lillard,CC,Mills (SAS) commits a take foul on Lillard (POR).,8.163265% Complete    00:30.4       To       00:26.0,gameId=0021900181,Trail Blazers(121) @ Spurs(116),"November 16, 2019",2019-11-18T01:25:49Z
Q4,00:14.3,Foul: Personal,Derrick White,Damian Lillard,CC,White (SAS) commits a take foul on Lillard (POR).,4.08163261% Complete    00:16.7       To       00:14.3,gameId=0021900181,Trail Blazers(121) @ Spurs(116),"November 16, 2019",2019-11-18T01:25:49Z
Q4,00:14.3,Foul: Technical,DeMar DeRozan,Trail Blazers,CC,All technical fouls are reviewed by League Operations.,4.08163261% Complete    00:16.7       To       00:14.3,gameId=0021900181,Trail Blazers(121) @ Spurs(116),"November 16, 2019",2019-11-18T01:25:49Z
