period,time,call_type,committing,disadvantaged,decision,comments,stint,game_id,game_details,game_date,scrape_time
Q4,01:53,Foul: Shooting,Marcus Morris Sr.,Kyle Kuzma,CNC,Morris Sr. (LAC) legally contests Kuzma's (WAS) jump shot attempt.,34.69388% Complete    02:09.7       To       01:52.6,gameId=0022200389,Clippers(114) @ Wizards(107),"December 10, 2022",2022-12-14T21:16:57Z
Q4,01:38.0,Foul: Personal,Jordan Goodwin,Kawhi Leonard,CNC,Goodwin (WAS) is moving alongside Leonard's (LAC) path and he absorbs the contact at the end of the drive.,42.857143% Complete    01:52.6       To       01:31.2,gameId=0022200389,Clippers(114) @ Wizards(107),"December 10, 2022",2022-12-14T21:16:57Z
Q4,01:18.0,Foul: Personal,Paul George,Kristaps Porzingis,CNC,George (LAC) cleanly dislodges the ball from Porzingis (WAS).,40.816326% Complete    01:31.2       To       01:11.0,gameId=0022200389,Clippers(114) @ Wizards(107),"December 10, 2022",2022-12-14T21:16:57Z
Q4,01:16,Stoppage: Out-of-Bounds,Paul George,Wizards,CC,George (LAC) is the last player to touch the ball before the ball goes out of bounds.,40.816326% Complete    01:31.2       To       01:11.0,gameId=0022200389,Clippers(114) @ Wizards(107),"December 10, 2022",2022-12-14T21:16:57Z
Q4,01:11.4,Foul: Shooting,Paul George,Kristaps Porzingis,CC,"George (LAC) makes contact with Porzingis' (WAS) arm as he is starting his upward shooting motion, and the contact affects his shot attempt.",40.816326% Complete    01:31.2       To       01:11.0,gameId=0022200389,Clippers(114) @ Wizards(107),"December 10, 2022",2022-12-14T21:16:57Z
Q4,01:03,Foul: Offensive,Nicolas Batum,Deni Avdija,CNC,Batum (LAC) is already in Avdija's (WAS) path when contact occurs and he does not deliver contact.,24.489796% Complete    01:11.0       To       00:59.0,gameId=0022200389,Clippers(114) @ Wizards(107),"December 10, 2022",2022-12-14T21:16:57Z
Q4,01:01.0,Foul: Personal,Jordan Goodwin,Kawhi Leonard,CNC,Goodwin (WAS) briefly grasps and immediately releases Leonard's (LAC) jersey as they come together during the drive.,24.489796% Complete    01:11.0       To       00:59.0,gameId=0022200389,Clippers(114) @ Wizards(107),"December 10, 2022",2022-12-14T21:16:57Z
Q4,01:00.1,Foul: Shooting,Jordan Goodwin,Kawhi Leonard,CNC,"Goodwin (WAS) makes contact with the ball, and with the part of Leonard's (LAC) hand that is on the ball, as he defends the driving shot attempt.",24.489796% Complete    01:11.0       To       00:59.0,gameId=0022200389,Clippers(114) @ Wizards(107),"December 10, 2022",2022-12-14T21:16:57Z
Q4,00:47.2,Foul: Personal,Nicolas Batum,Kristaps Porzingis,CNC,Batum (LAC) is moving alongside Porzingis' (WAS) path and marginal contact occurs at the end of the drive.,30.612246% Complete    00:59.0       To       00:44.0,gameId=0022200389,Clippers(114) @ Wizards(107),"December 10, 2022",2022-12-14T21:16:57Z
Q4,00:46.3,Foul: Defense 3 Second,Marcus Morris Sr.,Wizards,INC,Morris Sr. (LAC) is in the paint for longer than three seconds without imminently actively guarding an opponent.,30.612246% Complete    00:59.0       To       00:44.0,gameId=0022200389,Clippers(114) @ Wizards(107),"December 10, 2022",2022-12-14T21:16:57Z
Q4,00:35.9,Foul: Offensive,Nicolas Batum,Deni Avdija,CNC,Batum (LAC) turns slightly towards Avdija (WAS) and marginal contact occurs as the defenders switch.,40.816326% Complete    00:44.0       To       00:23.7,gameId=0022200389,Clippers(114) @ Wizards(107),"December 10, 2022",2022-12-14T21:16:57Z
Q4,00:28.4,Foul: Offensive,Kawhi Leonard,Deni Avdija,CNC,Leonard (LAC) briefly grasps Avdija's (WAS) arm and marginal contact occurs as Leonard releases away to secure the pass.,40.816326% Complete    00:44.0       To       00:23.7,gameId=0022200389,Clippers(114) @ Wizards(107),"December 10, 2022",2022-12-14T21:16:57Z
Q4,00:26.0,Foul: Defense 3 Second,Kyle Kuzma,Clippers,CNC,Kuzma (WAS) is in the paint for less than three seconds when he is imminently exiting.,40.816326% Complete    00:44.0       To       00:23.7,gameId=0022200389,Clippers(114) @ Wizards(107),"December 10, 2022",2022-12-14T21:16:57Z
Q4,00:19.8,Foul: Shooting,Kawhi Leonard,Kristaps Porzingis,CNC,"Leonard (LAC) legally contests Porzingis' (WAS) jump shot attempt. Any ""high-five"" contact after the release is considered incidental.",10.204082% Complete    00:23.7       To       00:18.5,gameId=0022200389,Clippers(114) @ Wizards(107),"December 10, 2022",2022-12-14T21:16:57Z
Q4,00:15.8,Foul: Flagrant Type 1,Deni Avdija,Paul George,CC,The crew communicated with the Replay Center and determined that the foul called on the Avdija (WAS) met the criteria for a flagrant foul.,6.122449% Complete    00:18.5       To       00:14.6,gameId=0022200389,Clippers(114) @ Wizards(107),"December 10, 2022",2022-12-14T21:16:57Z
Q4,00:14.7,Foul: Personal,Jordan Goodwin,Paul George,CC,Goodwin (WAS) commits a take foul on George (LAC).,6.122449% Complete    00:18.5       To       00:14.6,gameId=0022200389,Clippers(114) @ Wizards(107),"December 10, 2022",2022-12-14T21:16:57Z
Q4,00:08.1,Stoppage: Out-of-Bounds,Deni Avdija,Clippers,CC,Avdija (WAS) is the last player to touch the ball before the ball goes out of bounds.,12.244898% Complete    00:14.6       To       00:08.1,gameId=0022200389,Clippers(114) @ Wizards(107),"December 10, 2022",2022-12-14T21:16:57Z
