period,time,call_type,committing,disadvantaged,decision,comments,stint,game_id,game_details,game_date,scrape_time
Q4,01:59,Foul: Personal,Rui Hachimura,Nikola Jokic,CNC,"Hachimura (LAL) grasps and then quickly releases Jokic's (DEN) jersey as he absorbs the contact in the post, which does not affect Jokic's ability to make his intended pass.",48.97959% Complete    02:17.8       To       01:53.5,gameId=0042200311,Lakers(126) @ Nuggets(132),"May 16, 2023",2023-05-23T01:43:21Z
Q4,01:57.9,Foul: Defense 3 Second,Anthony Davis,Nuggets,CNC,Davis (LAL) is in the paint for less than three seconds when he moves to imminently guard an opponent.,48.97959% Complete    02:17.8       To       01:53.5,gameId=0042200311,Lakers(126) @ Nuggets(132),"May 16, 2023",2023-05-23T01:43:21Z
Q4,01:57.0,Foul: Personal,Austin Reaves,Kentavious Caldwell-Pope,CNC,Reaves (LAL) briefly rests his hand on Caldwell-Pope's (DEN) arm and marginal contact occurs during the drive.,48.97959% Complete    02:17.8       To       01:53.5,gameId=0042200311,Lakers(126) @ Nuggets(132),"May 16, 2023",2023-05-23T01:43:21Z
Q4,01:18,Foul: Offensive,Jamal Murray,Austin Reaves,CNC,Murray (DEN) slightly extends his forearm and marginal contact occurs as he releases away from Reaves (LAL) on the perimeter.,46.938774% Complete    01:38.9       To       01:15.1,gameId=0042200311,Lakers(126) @ Nuggets(132),"May 16, 2023",2023-05-23T01:43:21Z
Q4,01:17.4,Foul: Shooting,Austin Reaves,Jamal Murray,CNC,Reaves (LAL) legally contests Murray's (DEN) jump shot attempt.,46.938774% Complete    01:38.9       To       01:15.1,gameId=0042200311,Lakers(126) @ Nuggets(132),"May 16, 2023",2023-05-23T01:43:21Z
Q4,01:15.1,Foul: Loose Ball,Rui Hachimura,Nikola Jokic,CNC,Hachimura (LAL) and Jokic (DEN) mutually engage and immediately disengage as marginal contact occurs during the rebound.,46.938774% Complete    01:38.9       To       01:15.1,gameId=0042200311,Lakers(126) @ Nuggets(132),"May 16, 2023",2023-05-23T01:43:21Z
Q4,01:12.7,Foul: Personal,Michael Porter Jr.,LeBron James,CC,"Porter Jr. (DEN) moves forward into James (LAL) and initiates contact with his arm/body, which affects his SQBR in transition. A common foul is correctly assessed as the transition take foul rule does not apply to the last two minutes of either the fourth quarter or overtime.",6.122449% Complete    01:15.1       To       01:12.0,gameId=0042200311,Lakers(126) @ Nuggets(132),"May 16, 2023",2023-05-23T01:43:21Z
Q4,01:05.6,Foul: Offensive,Kentavious Caldwell-Pope,Dennis Schroder,CNC,Caldwell-Pope (DEN) establishes himself in Schroder's (LAL) path and marginal contact occurs as Schroder goes over the pick to maintain his defensive matchup on Murray (DEN).,30.612246% Complete    01:12.0       To       00:56.2,gameId=0042200311,Lakers(126) @ Nuggets(132),"May 16, 2023",2023-05-23T01:43:21Z
Q4,01:01.4,Foul: Offensive,Nikola Jokic,Austin Reaves,CNC,Jokic (DEN) establishes himself in Reaves' (LAL) path and absorbs the marginal contact during the pick.,30.612246% Complete    01:12.0       To       00:56.2,gameId=0042200311,Lakers(126) @ Nuggets(132),"May 16, 2023",2023-05-23T01:43:21Z
Q4,00:59.1,Foul: Offensive,Aaron Gordon,Dennis Schroder,CNC,Gordon (DEN) establishes himself in Schroder's (LAL) path and gives him a step to avoid the contact.,30.612246% Complete    01:12.0       To       00:56.2,gameId=0042200311,Lakers(126) @ Nuggets(132),"May 16, 2023",2023-05-23T01:43:21Z
Q4,00:46.0,Foul: Shooting,Jamal Murray,LeBron James,CNC,Murray (DEN) legally contests James' (LAL) jump shot attempt.,28.571428% Complete    00:56.2       To       00:42.2,gameId=0042200311,Lakers(126) @ Nuggets(132),"May 16, 2023",2023-05-23T01:43:21Z
Q4,00:42.2,Stoppage: Out-of-Bounds,Dennis Schroder,Kentavious Caldwell-Pope,CC,There is no clear or conclusive camera angle to overturn the call on the court of the ball touching Schroder's (LAL) knee last before going out of bounds. Possession is correctly awarded to the Nuggets.,28.571428% Complete    00:56.2       To       00:42.2,gameId=0042200311,Lakers(126) @ Nuggets(132),"May 16, 2023",2023-05-23T01:43:21Z
Q4,00:34,Foul: Personal,Rui Hachimura,Nikola Jokic,CNC,Hachimura (LAL) is established in Jokic's (DEN) path and marginal contact occurs as they briefly engage and immediately disengage while jostling off-ball for position.,32.65306% Complete    00:42.2       To       00:26.2,gameId=0042200311,Lakers(126) @ Nuggets(132),"May 16, 2023",2023-05-23T01:43:21Z
Q4,00:30,Foul: Personal,Rui Hachimura,Nikola Jokic,CNC,"Hachimura (LAL) slightly lifts his knee as he engages with Jokic (DEN) and marginal contact occurs, which does not affect Jokic's ability to cleanly retrieve the post entry pass.",32.65306% Complete    00:42.2       To       00:26.2,gameId=0042200311,Lakers(126) @ Nuggets(132),"May 16, 2023",2023-05-23T01:43:21Z
