period,time,call_type,committing,disadvantaged,decision,comments,stint,game_id,game_details,game_date,scrape_time
Q4,01:57.0,Foul: Personal,Tyler Herro,LaMelo Ball,CNC,Herro (MIA) brings his arm toward Ball's (CHA) path and marginal contact occurs at the start of Ball's drive.,59.183674% Complete    02:06.0       To       01:36.8,gameId=0022200904,Heat(103) @ Hornets(108),"February 25, 2023",2023-02-27T23:30:04Z
Q4,01:53.0,Foul: Shooting,Tyler Herro,LaMelo Ball,CNC,Herro (MIA) contests the jump shot attempt and marginal contact occurs with Ball's (CHA) lower body as he returns to the floor.,59.183674% Complete    02:06.0       To       01:36.8,gameId=0022200904,Heat(103) @ Hornets(108),"February 25, 2023",2023-02-27T23:30:04Z
Q4,01:45.3,Stoppage: Out-of-Bounds,Hornets,Heat,CNC,Love (MIA) dislodges the ball out of bounds and the Hornets retain possession.,59.183674% Complete    02:06.0       To       01:36.8,gameId=0022200904,Heat(103) @ Hornets(108),"February 25, 2023",2023-02-27T23:30:04Z
Q4,01:41.2,Foul: Offensive,Mark Williams,Gabe Vincent,CNC,Williams (CHA) briefly brings his hands toward Vincent (MIA) and marginal contact occurs as Williams releases away to roll.,59.183674% Complete    02:06.0       To       01:36.8,gameId=0022200904,Heat(103) @ Hornets(108),"February 25, 2023",2023-02-27T23:30:04Z
Q4,01:30.4,Turnover: Lost Ball Out of Bounds,Bam Adebayo,Hornets,CC,Adebayo (MIA) is the last to touch the ball before it goes out of bounds. The possession is correctly awarded to the Hornets.,14.285714% Complete    01:36.8       To       01:29.7,gameId=0022200904,Heat(103) @ Hornets(108),"February 25, 2023",2023-02-27T23:30:04Z
Q4,01:23.4,Foul: Offensive,Mark Williams,Jimmy Butler,CNC,Williams (CHA) is already in Butler's (MIA) path and does not deliver contact during the screen.,20.408163% Complete    01:29.7       To       01:19.1,gameId=0022200904,Heat(103) @ Hornets(108),"February 25, 2023",2023-02-27T23:30:04Z
Q4,01:20.0,Foul: Shooting,Bam Adebayo,Mark Williams,CNC,Adebayo (MIA) maintains verticality and absorbs the oncoming contact that occurs during Williams' (CHA) layup attempt.,20.408163% Complete    01:29.7       To       01:19.1,gameId=0022200904,Heat(103) @ Hornets(108),"February 25, 2023",2023-02-27T23:30:04Z
Q4,01:15.2,Foul: Offensive,Jimmy Butler,Terry Rozier,CNC,Butler (MIA) establishes himself in Rozier's (CHA) path and does not deliver illegal contact.,28.571428% Complete    01:19.1       To       01:04.4,gameId=0022200904,Heat(103) @ Hornets(108),"February 25, 2023",2023-02-27T23:30:04Z
Q4,00:48.8,Foul: Shooting,Gabe Vincent,Terry Rozier,CNC,"Vincent (MIA) legally contests Rozier's (CHA) jump shot, making ""high-five"" contact after the ball is released.",38.77551% Complete    01:04.4       To       00:44.9,gameId=0022200904,Heat(103) @ Hornets(108),"February 25, 2023",2023-02-27T23:30:04Z
Q4,00:46.9,Foul: Loose Ball,Kevin Love,Mark Williams,CNC,Love (MIA) brings his hand toward Williams' (CHA) back and marginal contact occurs as he gathers the rebound.,38.77551% Complete    01:04.4       To       00:44.9,gameId=0022200904,Heat(103) @ Hornets(108),"February 25, 2023",2023-02-27T23:30:04Z
Q4,00:46.8,Foul: Shooting,Tyler Herro,Mark Williams,CNC,Hero (MIA) slightly brushes Williams' (CHA) arm and marginal contact occurs during his dunk attempt.,38.77551% Complete    01:04.4       To       00:44.9,gameId=0022200904,Heat(103) @ Hornets(108),"February 25, 2023",2023-02-27T23:30:04Z
Q4,00:44.9,Foul: Personal,Dennis Smith Jr.,Jimmy Butler,CNC,Smith Jr. (CHA) makes clean contact with the ball and deflects it away from Butler (MIA) prior to incidental contact occurring.,4.0816326% Complete    00:44.9       To       00:42.5,gameId=0022200904,Heat(103) @ Hornets(108),"February 25, 2023",2023-02-27T23:30:04Z
Q4,00:42.5,Foul: Personal,Dennis Smith Jr.,Jimmy Butler,CNC,Smith Jr. (CHA) makes clean contact with the ball and dislodges it away from Butler (MIA) during his drive.,4.0816326% Complete    00:44.9       To       00:42.5,gameId=0022200904,Heat(103) @ Hornets(108),"February 25, 2023",2023-02-27T23:30:04Z
Q4,00:31.1,Foul: Personal,Tyler Herro,Terry Rozier,CNC,Herro (MIA) brings his hand toward Rozier's (CHA) hip and marginal contact occurs during Rozier's drive.,36.734695% Complete    00:42.5       To       00:23.7,gameId=0022200904,Heat(103) @ Hornets(108),"February 25, 2023",2023-02-27T23:30:04Z
Q4,00:21.4,Foul: Personal,Dennis Smith Jr.,Gabe Vincent,CNC,Smith Jr. (CHA) briefly brings his hand toward Vincent (MIA) and marginal contact occurs as he receives the pass.,12.244898% Complete    00:23.7       To       00:17.0,gameId=0022200904,Heat(103) @ Hornets(108),"February 25, 2023",2023-02-27T23:30:04Z
Q4,00:18.4,Foul: Shooting,Dennis Smith Jr.,Gabe Vincent,CNC,Smith Jr. (CHA) contests the jump shot attempt and avoids making contact with Vincent's (MIA) arm.,12.244898% Complete    00:23.7       To       00:17.0,gameId=0022200904,Heat(103) @ Hornets(108),"February 25, 2023",2023-02-27T23:30:04Z
