game_id,game_date,season,game_code,home_team_id,home_team,home_team_abbr,away_team_id,away_team,away_team_abbr,official1,official1_code,official1_JNum,official2,official2_code,official2_JNum,official3,official3_code,official3_JNum,official4,official4_code,official4_JNum,replaycenter_official1,replaycenter_official2,replaycenter_official3,replaycenter_official4,replaycenter_official5,replaycenter_official6,replaycenter_official7,replaycenter_official_code1,replaycenter_official_code2,replaycenter_official_code3,replaycenter_official_code4,replaycenter_official_code5,replaycenter_official_code6,replaycenter_official_code7
1021900019,06/05/2019,22019,20190605/CHIWAS,1611661322,Washington,WAS,1611661329,Chicago,CHI,Mike Price,100308,39,Jeff Wooten,202679,23,Dannica Mosher,1628484,13,NA,NA,NA,Eric Lewis,NA,NA,NA,NA,NA,NA,2715,NA,NA,NA,NA,NA,NA
1021900023,06/07/2019,22019,20190607/DALIND,1611661325,Indiana,IND,1611661321,Dallas,DAL,Kurt Walker,101286,18,Daryl Humphrey,100276,8,Karleena Tobin,1627545,6,NA,NA,NA,James Capers,NA,NA,NA,NA,NA,NA,1148,NA,NA,NA,NA,NA,NA
1021900024,06/07/2019,22019,20190607/WASNYL,1611661313,New York,NYL,1611661322,Washington,WAS,Maj Forsberg,201538,34,Cheryl Flores,203054,13,Tom Mauer,100585,45,NA,NA,NA,James Capers,NA,NA,NA,NA,NA,NA,1148,NA,NA,NA,NA,NA,NA
1021900035,06/13/2019,22019,20190613/INDDAL,1611661321,Dallas,DAL,1611661325,Indiana,IND,Mike Price,100308,39,Tim Greene,202297,9,Katie Lukanich,1627528,66,NA,NA,NA,James Capers,NA,NA,NA,NA,NA,NA,1148,NA,NA,NA,NA,NA,NA
1041900403,10/06/2019,42019,20191006/WASCON,1611661323,Connecticut,CON,1611661322,Washington,WAS,Roy Gulbeyan,100274,42,Eric Brewton,100697,55,Cheryl Flores,203054,13,Tiffany Bird,203438,25,Curtis Blair,Ed Malloy,NA,NA,NA,NA,NA,200832,2530,NA,NA,NA,NA,NA
1041900404,10/08/2019,42019,20191008/WASCON,1611661323,Connecticut,CON,1611661322,Washington,WAS,Maj Forsberg,201538,34,Mike Price,100308,39,Byron Jarrett,202025,21,Tiffany Bird,203438,25,Brent Barnaky,Haywoode Workman,NA,NA,NA,NA,NA,201638,201637,NA,NA,NA,NA,NA
1041900405,10/10/2019,42019,20191010/CONWAS,1611661322,Washington,WAS,1611661323,Connecticut,CON,Roy Gulbeyan,100274,42,Maj Forsberg,201538,34,Eric Brewton,100697,55,Billy Smith,202299,7,Scott Foster,Evan Scott,NA,NA,NA,NA,NA,1162,1628172,NA,NA,NA,NA,NA
1022001003,07/25/2020,22020,20200725/INDWAS,1611661322,Washington,WAS,1611661325,Indiana,IND,Mike Price,100308,39,Amy Bonner,101044,31,Kevin Fahy,1628952,80,NA,NA,NA,Jason Goldenberg,Natalie Sago,Jonathan Sterling,Scott Wall,NA,NA,NA,1626301,1627541,1627964,1198,NA,NA,NA
1022001002,07/25/2020,22020,20200725/LASPHO,1611661317,Phoenix,PHO,1611661320,Los Angeles,LAS,Roy Gulbeyan,100274,42,Jeff Wooten,202679,23,Fatou Cissoko-Stephens,203891,15,NA,NA,NA,Jason Goldenberg,Natalie Sago,Jonathan Sterling,Scott Wall,NA,NA,NA,1626301,1627541,1627964,1198,NA,NA,NA
1022001001,07/25/2020,22020,20200725/SEANYL,1611661313,New York,NYL,1611661328,Seattle,SEA,Cheryl Flores,203054,13,Isaac Barnett,203800,16,Ashley Gilpin,1628479,67,NA,NA,NA,Jason Goldenberg,Natalie Sago,Jonathan Sterling,Scott Wall,NA,NA,NA,1626301,1627541,1627964,1198,NA,NA,NA
1022001005,07/26/2020,22020,20200726/CHILVA,1611661319,Las Vegas,LVA,1611661329,Chicago,CHI,Eric Brewton,100697,55,Isaac Barnett,203800,16,Dannica Mosher,1628484,13,NA,NA,NA,Eric Dalen,Jason Goldenberg,Natalie Sago,NA,NA,NA,NA,200833,1626301,1627541,NA,NA,NA,NA
1022001004,07/26/2020,22020,20200726/CONMIN,1611661324,Minnesota,MIN,1611661323,Connecticut,CON,Maj Forsberg,201538,34,Randy Richardson,1628702,11,Matt Kallio,1627526,17,NA,NA,NA,Eric Dalen,Jason Goldenberg,Natalie Sago,NA,NA,NA,NA,200833,1626301,1627541,NA,NA,NA,NA
1022001006,07/26/2020,22020,20200726/DALATL,1611661330,Atlanta,ATL,1611661321,Dallas,DAL,Tim Greene,202297,9,Kurt Walker,101286,18,Tom Mauer,100585,45,NA,NA,NA,Eric Dalen,Jason Goldenberg,Natalie Sago,NA,NA,NA,NA,200833,1626301,1627541,NA,NA,NA,NA
1022001008,07/28/2020,22020,20200728/LASCHI,1611661329,Chicago,CHI,1611661320,Los Angeles,LAS,Maj Forsberg,201538,34,Randy Richardson,1628702,11,Tom Mauer,100585,45,NA,NA,NA,Jason Goldenberg,Derek Richardson,Natalie Sago,Scott Wall,NA,NA,NA,1626301,1204,1627541,1198,NA,NA,NA
1022001009,07/28/2020,22020,20200728/MINSEA,1611661328,Seattle,SEA,1611661324,Minnesota,MIN,Mike Price,100308,39,Jeff Smith,100698,53,Amy Bonner,101044,31,NA,NA,NA,Jason Goldenberg,Derek Richardson,Natalie Sago,Scott Wall,NA,NA,NA,1626301,1204,1627541,1198,NA,NA,NA
