game_id,game_date,season,game_code,home_team_id,home_team,home_team_abbr,away_team_id,away_team,away_team_abbr,official1,official1_code,official1_JNum,official2,official2_code,official2_JNum,official3,official3_code,official3_JNum,official4,official4_code,official4_JNum,replaycenter_official1,replaycenter_official2,replaycenter_official3,replaycenter_official4,replaycenter_official5,replaycenter_official6,replaycenter_official7,replaycenter_official_code1,replaycenter_official_code2,replaycenter_official_code3,replaycenter_official_code4,replaycenter_official_code5,replaycenter_official_code6,replaycenter_official_code7
2021900695,12/22/2019,22019,20191222/ACCSCW,1612709902,Santa Cruz,SCW,1612709924,Agua Caliente,ACC,Matt Kallio,1627526,17,Paul Tuomey,1629182,74,Nate Anderson,1628156,28,NA,NA,NA,John Goble,Courtney Kirkland,NA,NA,NA,NA,NA,101284,2004,NA,NA,NA,NA,NA
2021900697,12/22/2019,22019,20191222/ERIGBO,1612709922,Greensboro,GBO,1612709913,Erie,ERI,Danielle Scott,1628487,82,Brandon Schwab,1628171,47,Stacie Blow,1629763,53,NA,NA,NA,John Goble,Courtney Kirkland,NA,NA,NA,NA,NA,101284,2004,NA,NA,NA,NA,NA
2021900698,12/22/2019,22019,20191222/GRDSLC,1612709903,Salt Lake City,SLC,1612709917,Grand Rapids,GRD,Andy Nagy,1627534,65,John Conley,1627519,56,Cheryl Flores,203054,55,NA,NA,NA,John Goble,Courtney Kirkland,NA,NA,NA,NA,NA,101284,2004,NA,NA,NA,NA,NA
2021900694,12/22/2019,22019,20191222/RAPSXF,1612709904,Sioux Falls,SXF,1612709920,Raptors 905,RAP,Kevin Fahy,1628952,42,Josh Wilson,1628490,85,Jaston Carter,203216,29,NA,NA,NA,John Goble,Courtney Kirkland,NA,NA,NA,NA,NA,101284,2004,NA,NA,NA,NA,NA
2021900700,12/22/2019,22019,20191222/RGVFWN,1612709910,Fort Wayne,FWN,1612709908,Rio Grande Valley,RGV,Isaac Barnett,203800,18,Pat O'Connell,1629183,73,Stephanie Barksdale,1629173,21,NA,NA,NA,John Goble,Courtney Kirkland,NA,NA,NA,NA,NA,101284,2004,NA,NA,NA,NA,NA
2021900696,12/22/2019,22019,20191222/WESOKL,1612709889,Oklahoma City,OKL,1612709919,Westchester,WES,Simone Jelks,1628481,25,Ryan Sassano,1628169,71,Marcy Williams,1629771,72,NA,NA,NA,John Goble,Courtney Kirkland,NA,NA,NA,NA,NA,101284,2004,NA,NA,NA,NA,NA
2021900699,12/22/2019,22019,20191222/WISMHU,1612709926,Memphis,MHU,1612709927,Wisconsin,WIS,Jamahl Ralls,1628485,80,Jenna Reneau,1628168,77,Demoya Williams,1628173,58,NA,NA,NA,John Goble,Courtney Kirkland,NA,NA,NA,NA,NA,101284,2004,NA,NA,NA,NA,NA
2021900216,12/27/2019,22019,20191227/ACCOKL,1612709889,Oklahoma City,OKL,1612709924,Agua Caliente,ACC,Brandon Adair,1627961,24,Ashley Gilpin,1628479,67,Amy Bonner,101044,30,NA,NA,NA,Bill Kennedy,Zach Zarba,NA,NA,NA,NA,NA,1662,2534,NA,NA,NA,NA,NA
2021900219,12/27/2019,22019,20191227/AUSSLC,1612709903,Salt Lake City,SLC,1612709890,Austin,AUS,Cheryl Flores,203054,55,Kelly Broomfield,1627531,9,Matt Rafferty,1629766,48,NA,NA,NA,Bill Kennedy,Zach Zarba,NA,NA,NA,NA,NA,1662,2534,NA,NA,NA,NA,NA
2021900212,12/27/2019,22019,20191227/CPSDEL,1612709909,Delaware,DEL,1612709929,College Park,CPS,Dannica Mosher,1628484,13,Danielle Scott,1628487,82,Karleena Tobin,1627545,4,NA,NA,NA,Bill Kennedy,Zach Zarba,NA,NA,NA,NA,NA,1662,2534,NA,NA,NA,NA,NA
2021900213,12/27/2019,22019,20191227/ERILIN,1612709921,Long Island,LIN,1612709913,Erie,ERI,Jenna Schroeder,1628954,78,Ryan Sassano,1628169,71,Greg Dandridge,202014,38,NA,NA,NA,Bill Kennedy,Zach Zarba,NA,NA,NA,NA,NA,1662,2534,NA,NA,NA,NA,NA
2021900218,12/27/2019,22019,20191227/LAKWIS,1612709927,Wisconsin,WIS,1612709925,Lakeland,LAK,John Conley,1627519,56,Robert Hussey,1628480,12,Lauren Niemiera,1629179,64,NA,NA,NA,Bill Kennedy,Zach Zarba,NA,NA,NA,NA,NA,1662,2534,NA,NA,NA,NA,NA
2021900217,12/27/2019,22019,20191227/MHUSXF,1612709904,Sioux Falls,SXF,1612709926,Memphis,MHU,Suyash Mehta,1627529,31,Brandon Schwab,1628171,47,Kristyne Esparza,1627521,8,NA,NA,NA,Bill Kennedy,Zach Zarba,NA,NA,NA,NA,NA,1662,2534,NA,NA,NA,NA,NA
2021900211,12/27/2019,22019,20191227/MNECCG,1612709928,Capital City,CCG,1612709915,Maine,MNE,Tyler Ricks,1627539,36,Blanca Burns,1629174,22,Teresa Stuck,1629770,68,NA,NA,NA,Bill Kennedy,Zach Zarba,NA,NA,NA,NA,NA,1662,2534,NA,NA,NA,NA,NA
2021900215,12/27/2019,22019,20191227/RGVIWA,1612709911,Iowa,IWA,1612709908,Rio Grande Valley,RGV,Jamahl Ralls,1628485,80,Charles Watson,202764,60,Stacie Blow,1629763,53,NA,NA,NA,Bill Kennedy,Zach Zarba,NA,NA,NA,NA,NA,1662,2534,NA,NA,NA,NA,NA
2021900220,12/27/2019,22019,20191227/TEXSTO,1612709914,Stockton,STO,1612709918,Texas,TEX,Kevin Fahy,1628952,42,Biniam Maru,1629177,45,Julian McFadden,1629765,52,NA,NA,NA,Bill Kennedy,Zach Zarba,NA,NA,NA,NA,NA,1662,2534,NA,NA,NA,NA,NA
2021900214,12/27/2019,22019,20191227/WCBWES,1612709919,Westchester,WES,1612709923,Windy City,WCB,Isaac Barnett,203800,18,Angel Kent,1629176,43,Kelsey Reynolds,1629767,15,NA,NA,NA,Bill Kennedy,Zach Zarba,NA,NA,NA,NA,NA,1662,2534,NA,NA,NA,NA,NA
2021900227,12/28/2019,22019,20191228/AUSSLC,1612709903,Salt Lake City,SLC,1612709890,Austin,AUS,Kevin Fahy,1628952,42,Biniam Maru,1629177,45,Demoya Williams,1628173,58,NA,NA,NA,Ray Acosta,Nate Green,Ed Malloy,Leroy Richardson,Zach Zarba,NA,NA,1626300,1627524,2530,1188,2534,NA,NA
2021900224,12/28/2019,22019,20191228/ERIWES,1612709919,Westchester,WES,1612709913,Erie,ERI,Danielle Scott,1628487,82,William Mensah,201708,10,Ben Stirt,1628488,83,NA,NA,NA,Ray Acosta,Nate Green,Ed Malloy,Leroy Richardson,Zach Zarba,NA,NA,1626300,1627524,2530,1188,2534,NA,NA
2021900221,12/28/2019,22019,20191228/GBORAP,1612709920,Raptors 905,RAP,1612709922,Greensboro,GBO,Matt Kallio,1627526,17,Clare Aubry,1629422,14,Paul Tuomey,1629182,74,NA,NA,NA,Ray Acosta,Nate Green,Ed Malloy,Leroy Richardson,Zach Zarba,NA,NA,1626300,1627524,2530,1188,2534,NA,NA
2021900223,12/28/2019,22019,20191228/GRDFWN,1612709910,Fort Wayne,FWN,1612709917,Grand Rapids,GRD,Tyler Ricks,1627539,36,Jacob Barnett,1628157,32,Ken Jones,1629764,40,NA,NA,NA,Ray Acosta,Nate Green,Ed Malloy,Leroy Richardson,Zach Zarba,NA,NA,1626300,1627524,2530,1188,2534,NA,NA
2021900226,12/28/2019,22019,20191228/LAKWIS,1612709927,Wisconsin,WIS,1612709925,Lakeland,LAK,Ashley Gilpin,1628479,67,David Walker,1628489,84,Omar Bermudez,1629762,27,NA,NA,NA,Ray Acosta,Nate Green,Ed Malloy,Leroy Richardson,Zach Zarba,NA,NA,1626300,1627524,2530,1188,2534,NA,NA
2021900222,12/28/2019,22019,20191228/LINCTN,1612709893,Canton,CTN,1612709921,Long Island,LIN,Jenna Reneau,1628168,77,Tyler Mirkovich,1628482,41,Julian Scott,1629769,61,NA,NA,NA,Ray Acosta,Nate Green,Ed Malloy,Leroy Richardson,Zach Zarba,NA,NA,1626300,1627524,2530,1188,2534,NA,NA
