game_id,game_date,season,game_code,home_team_id,home_team,home_team_abbr,away_team_id,away_team,away_team_abbr,official1,official1_code,official1_JNum,official2,official2_code,official2_JNum,official3,official3_code,official3_JNum,official4,official4_code,official4_JNum,replaycenter_official1,replaycenter_official2,replaycenter_official3,replaycenter_official4,replaycenter_official5,replaycenter_official6,replaycenter_official7,replaycenter_official_code1,replaycenter_official_code2,replaycenter_official_code3,replaycenter_official_code4,replaycenter_official_code5,replaycenter_official_code6,replaycenter_official_code7
0021500273,12/02/2015,22015,20151202/DENCHI,1610612741,Chicago,CHI,1610612743,Denver,DEN,Jason Phillips,2001,NA,Brent Barnaky,201638,NA,Lauren Holtkamp,202296,NA,NA,NA,NA,Eric Dalen,Pat Fraher,Gediminas Petraitis,NA,NA,NA,NA,200833,2003,204058,NA,NA,NA,NA
0021500268,12/02/2015,22015,20151202/GSWCHA,1610612766,Charlotte,CHA,1610612744,Golden State,GSW,Sean Wright,2882,NA,Leroy Richardson,1188,NA,Dedric Taylor,203592,NA,NA,NA,NA,Eric Dalen,Pat Fraher,Gediminas Petraitis,NA,NA,NA,NA,200833,2003,204058,NA,NA,NA,NA
0021500276,12/02/2015,22015,20151202/INDLAC,1610612746,L.A. Clippers,LAC,1610612754,Indiana,IND,Mike Callahan,1147,NA,Sean Corbin,1151,NA,Tyler Ford,204059,NA,NA,NA,NA,Eric Dalen,Pat Fraher,Gediminas Petraitis,NA,NA,NA,NA,200833,2003,204058,NA,NA,NA,NA
0021500269,12/02/2015,22015,20151202/LALWAS,1610612764,Washington,WAS,1610612747,L.A. Lakers,LAL,Tony Brown,2529,NA,David Jones,1168,NA,Karl Lane,202026,NA,NA,NA,NA,Eric Dalen,Pat Fraher,Gediminas Petraitis,NA,NA,NA,NA,200833,2003,204058,NA,NA,NA,NA
0021500275,12/02/2015,22015,20151202/MILSAS,1610612759,San Antonio,SAS,1610612749,Milwaukee,MIL,Scott Foster,1162,NA,Kane Fitzgerald,201640,NA,Scott Twardoski,202053,NA,NA,NA,NA,Eric Dalen,Pat Fraher,Gediminas Petraitis,NA,NA,NA,NA,200833,2003,204058,NA,NA,NA,NA
0021500274,12/02/2015,22015,20151202/NOPHOU,1610612745,Houston,HOU,1610612740,New Orleans,NOP,Brian Forte,101283,NA,Kevin Scott,202041,NA,Gary Zielinski,1664,NA,NA,NA,NA,Eric Dalen,Pat Fraher,Gediminas Petraitis,NA,NA,NA,NA,200833,2003,204058,NA,NA,NA,NA
0021500271,12/02/2015,22015,20151202/PHINYK,1610612752,New York,NYK,1610612755,Philadelphia,PHI,Monty McCutchen,1176,NA,Matt Boland,2005,NA,Derek Richardson,1204,NA,NA,NA,NA,Eric Dalen,Pat Fraher,Gediminas Petraitis,NA,NA,NA,NA,200833,2003,204058,NA,NA,NA,NA
0021500270,12/02/2015,22015,20151202/PHXDET,1610612765,Detroit,DET,1610612756,Phoenix,PHX,Courtney Kirkland,2004,NA,Derrick Collins,2002,NA,Justin Van Duyne,202474,NA,NA,NA,NA,Eric Dalen,Pat Fraher,Gediminas Petraitis,NA,NA,NA,NA,200833,2003,204058,NA,NA,NA,NA
0021500272,12/02/2015,22015,20151202/TORATL,1610612737,Atlanta,ATL,1610612761,Toronto,TOR,Tony Brothers,1146,NA,Nick Buchert,202007,NA,Leon Wood,1201,NA,NA,NA,NA,Eric Dalen,Pat Fraher,Gediminas Petraitis,NA,NA,NA,NA,200833,2003,204058,NA,NA,NA,NA
0021500282,12/03/2015,22015,20151203/BOSSAC,1610612758,Sacramento,SAC,1610612738,Boston,BOS,Bill Kennedy,1662,NA,Bennie Adams,1363,NA,Ben Taylor,202049,NA,NA,NA,NA,Pat Fraher,James Williams,NA,NA,NA,NA,NA,2003,202058,NA,NA,NA,NA,NA
0021500278,12/03/2015,22015,20151203/DENTOR,1610612761,Toronto,TOR,1610612743,Denver,DEN,John Goble,101284,NA,Tre Maddox,202027,NA,Scott Wall,1198,NA,NA,NA,NA,Pat Fraher,James Williams,NA,NA,NA,NA,NA,2003,202058,NA,NA,NA,NA,NA
0021500281,12/03/2015,22015,20151203/INDPOR,1610612757,Portland,POR,1610612754,Indiana,IND,James Capers,1148,NA,Steve Anderson,202000,NA,Josh Tiven,201639,NA,NA,NA,NA,Pat Fraher,James Williams,NA,NA,NA,NA,NA,2003,202058,NA,NA,NA,NA,NA
0021500277,12/03/2015,22015,20151203/OKCMIA,1610612748,Miami,MIA,1610612760,Oklahoma City,OKC,Danny Crawford,1152,NA,David Guthrie,2714,NA,Eli Roe,2532,NA,NA,NA,NA,Pat Fraher,James Williams,NA,NA,NA,NA,NA,2003,202058,NA,NA,NA,NA,NA
0021500279,12/03/2015,22015,20151203/ORLUTA,1610612762,Utah,UTA,1610612753,Orlando,ORL,Bill Spooner,1194,NA,Mark Ayotte,2148,NA,Kevin Cutler,201246,NA,NA,NA,NA,Pat Fraher,James Williams,NA,NA,NA,NA,NA,2003,202058,NA,NA,NA,NA,NA
0021500280,12/03/2015,22015,20151203/SASMEM,1610612763,Memphis,MEM,1610612759,San Antonio,SAS,Ron Garretson,1164,NA,Eric Lewis,2715,NA,Dedric Taylor,203592,NA,NA,NA,NA,Pat Fraher,James Williams,NA,NA,NA,NA,NA,2003,202058,NA,NA,NA,NA,NA
0021500283,12/04/2015,22015,20151204/BKNNYK,1610612752,New York,NYK,1610612751,Brooklyn,BKN,Marc Davis,1830,NA,Pat Fraher,2003,NA,Justin Van Duyne,202474,NA,NA,NA,NA,Matt Boland,James Williams,NA,NA,NA,NA,NA,2005,202058,NA,NA,NA,NA,NA
0021500288,12/04/2015,22015,20151204/CLENOP,1610612740,New Orleans,NOP,1610612739,Cleveland,CLE,Jason Phillips,2001,NA,Curtis Blair,200832,NA,Kane Fitzgerald,201640,NA,NA,NA,NA,Matt Boland,James Williams,NA,NA,NA,NA,NA,2005,202058,NA,NA,NA,NA,NA
0021500287,12/04/2015,22015,20151204/HOUDAL,1610612742,Dallas,DAL,1610612745,Houston,HOU,Tom Washington,1199,NA,Brent Barnaky,201638,NA,Gediminas Petraitis,204058,NA,NA,NA,NA,Matt Boland,James Williams,NA,NA,NA,NA,NA,2005,202058,NA,NA,NA,NA,NA
0021500286,12/04/2015,22015,20151204/LALATL,1610612737,Atlanta,ATL,1610612747,L.A. Lakers,LAL,Ed Malloy,2530,NA,Brian Forte,101283,NA,Derek Richardson,1204,NA,NA,NA,NA,Matt Boland,James Williams,NA,NA,NA,NA,NA,2005,202058,NA,NA,NA,NA,NA
0021500285,12/04/2015,22015,20151204/MILDET,1610612765,Detroit,DET,1610612749,Milwaukee,MIL,Ken Mauer,1174,NA,Tony Brown,2529,NA,Leon Wood,1201,NA,NA,NA,NA,Matt Boland,James Williams,NA,NA,NA,NA,NA,2005,202058,NA,NA,NA,NA,NA
0021500284,12/04/2015,22015,20151204/PHXWAS,1610612764,Washington,WAS,1610612756,Phoenix,PHX,Monty McCutchen,1176,NA,Nick Buchert,202007,NA,Scott Twardoski,202053,NA,NA,NA,NA,Matt Boland,James Williams,NA,NA,NA,NA,NA,2005,202058,NA,NA,NA,NA,NA
0021500296,12/05/2015,22015,20151205/BOSSAS,1610612759,San Antonio,SAS,1610612738,Boston,BOS,Tom Washington,1199,NA,Derrick Collins,2002,NA,Gediminas Petraitis,204058,NA,NA,NA,NA,Matt Boland,David Jones,Justin Van Duyne,James Williams,NA,NA,NA,2005,1168,202474,202058,NA,NA,NA
0021500292,12/05/2015,22015,20151205/CHACHI,1610612741,Chicago,CHI,1610612766,Charlotte,CHA,Derrick Stafford,1195,NA,Michael Smith,1193,NA,Scott Wall,1198,NA,NA,NA,NA,Matt Boland,David Jones,Justin Van Duyne,James Williams,NA,NA,NA,2005,1168,202474,202058,NA,NA,NA
0021500291,12/05/2015,22015,20151205/CLEMIA,1610612748,Miami,MIA,1610612739,Cleveland,CLE,Sean Wright,2882,NA,Bill Kennedy,1662,NA,Scott Twardoski,202053,NA,NA,NA,NA,Matt Boland,David Jones,Justin Van Duyne,James Williams,NA,NA,NA,2005,1168,202474,202058,NA,NA,NA
0021500289,12/05/2015,22015,20151205/DENPHI,1610612755,Philadelphia,PHI,1610612743,Denver,DEN,Mike Callahan,1147,NA,Mark Lindsay,200834,NA,Kevin Scott,202041,NA,NA,NA,NA,Matt Boland,David Jones,Justin Van Duyne,James Williams,NA,NA,NA,2005,1168,202474,202058,NA,NA,NA
0021500290,12/05/2015,22015,20151205/GSWTOR,1610612761,Toronto,TOR,1610612744,Golden State,GSW,Zach Zarba,2534,NA,David Guthrie,2714,NA,Eric Lewis,2715,NA,NA,NA,NA,Matt Boland,David Jones,Justin Van Duyne,James Williams,NA,NA,NA,2005,1168,202474,202058,NA,NA,NA
0021500297,12/05/2015,22015,20151205/INDUTA,1610612762,Utah,UTA,1610612754,Indiana,IND,Rodney Mott,1179,NA,Tre Maddox,202027,NA,Gary Zielinski,1664,NA,NA,NA,NA,Matt Boland,David Jones,Justin Van Duyne,James Williams,NA,NA,NA,2005,1168,202474,202058,NA,NA,NA
0021500295,12/05/2015,22015,20151205/NYKMIL,1610612749,Milwaukee,MIL,1610612752,New York,NYK,Tony Brothers,1146,NA,Tyler Ford,204059,NA,Leroy Richardson,1188,NA,NA,NA,NA,Matt Boland,David Jones,Justin Van Duyne,James Williams,NA,NA,NA,2005,1168,202474,202058,NA,NA,NA
0021500298,12/05/2015,22015,20151205/ORLLAC,1610612746,L.A. Clippers,LAC,1610612753,Orlando,ORL,James Capers,1148,NA,Steve Anderson,202000,NA,Josh Tiven,201639,NA,NA,NA,NA,Matt Boland,David Jones,Justin Van Duyne,James Williams,NA,NA,NA,2005,1168,202474,202058,NA,NA,NA
0021500294,12/05/2015,22015,20151205/PORMIN,1610612750,Minnesota,MIN,1610612757,Portland,POR,Ron Garretson,1164,NA,Courtney Kirkland,2004,NA,Haywoode Workman,201637,NA,NA,NA,NA,Matt Boland,David Jones,Justin Van Duyne,James Williams,NA,NA,NA,2005,1168,202474,202058,NA,NA,NA
0021500293,12/05/2015,22015,20151205/SACHOU,1610612745,Houston,HOU,1610612758,Sacramento,SAC,Danny Crawford,1152,NA,Mark Ayotte,2148,NA,Lauren Holtkamp,202296,NA,NA,NA,NA,Matt Boland,David Jones,Justin Van Duyne,James Williams,NA,NA,NA,2005,1168,202474,202058,NA,NA,NA
0021500302,12/06/2015,22015,20151206/DALWAS,1610612764,Washington,WAS,1610612742,Dallas,DAL,Bill Spooner,1194,NA,Matt Boland,2005,NA,Leroy Richardson,1188,NA,NA,NA,NA,David Jones,Justin Van Duyne,NA,NA,NA,NA,NA,1168,202474,NA,NA,NA,NA,NA
0021500300,12/06/2015,22015,20151206/GSWBKN,1610612751,Brooklyn,BKN,1610612744,Golden State,GSW,Ken Mauer,1174,NA,Eric Dalen,200833,NA,James Williams,202058,NA,NA,NA,NA,David Jones,Justin Van Duyne,NA,NA,NA,NA,NA,1168,202474,NA,NA,NA,NA,NA
0021500301,12/06/2015,22015,20151206/LALDET,1610612765,Detroit,DET,1610612747,L.A. Lakers,LAL,Scott Foster,1162,NA,Nick Buchert,202007,NA,Kevin Cutler,201246,NA,NA,NA,NA,David Jones,Justin Van Duyne,NA,NA,NA,NA,NA,1168,202474,NA,NA,NA,NA,NA
0021500299,12/06/2015,22015,20151206/PHXMEM,1610612763,Memphis,MEM,1610612756,Phoenix,PHX,John Goble,101284,NA,Pat Fraher,2003,NA,JT Orr,202037,NA,NA,NA,NA,David Jones,Justin Van Duyne,NA,NA,NA,NA,NA,1168,202474,NA,NA,NA,NA,NA
0021500303,12/06/2015,22015,20151206/SACOKC,1610612760,Oklahoma City,OKC,1610612758,Sacramento,SAC,Marc Davis,1830,NA,Tony Brown,2529,NA,Leon Wood,1201,NA,NA,NA,NA,David Jones,Justin Van Duyne,NA,NA,NA,NA,NA,1168,202474,NA,NA,NA,NA,NA
0021500312,12/07/2015,22015,20151207/BOSNOP,1610612740,New Orleans,NOP,1610612738,Boston,BOS,Ron Garretson,1164,NA,David Guthrie,2714,NA,Scott Twardoski,202053,NA,NA,NA,NA,Kevin Cutler,Mitchell Ervin,David Jones,Justin Van Duyne,NA,NA,NA,201246,203591,1168,202474,NA,NA,NA
0021500307,12/07/2015,22015,20151207/DALNYK,1610612752,New York,NYK,1610612742,Dallas,DAL,Scott Foster,1162,NA,Lauren Holtkamp,202296,NA,Courtney Kirkland,2004,NA,NA,NA,NA,Kevin Cutler,Mitchell Ervin,David Jones,Justin Van Duyne,NA,NA,NA,201246,203591,1168,202474,NA,NA,NA
0021500304,12/07/2015,22015,20151207/DETCHA,1610612766,Charlotte,CHA,1610612765,Detroit,DET,Mike Callahan,1147,NA,Tyler Ford,204059,NA,Bill Kennedy,1662,NA,NA,NA,NA,Kevin Cutler,Mitchell Ervin,David Jones,Justin Van Duyne,NA,NA,NA,201246,203591,1168,202474,NA,NA,NA
0021500311,12/07/2015,22015,20151207/LACMIN,1610612750,Minnesota,MIN,1610612746,L.A. Clippers,LAC,Danny Crawford,1152,NA,Bennie Adams,1363,NA,Ben Taylor,202049,NA,NA,NA,NA,Kevin Cutler,Mitchell Ervin,David Jones,Justin Van Duyne,NA,NA,NA,201246,203591,1168,202474,NA,NA,NA
0021500308,12/07/2015,22015,20151207/LALTOR,1610612761,Toronto,TOR,1610612747,L.A. Lakers,LAL,Sean Wright,2882,NA,Brent Barnaky,201638,NA,Curtis Blair,200832,NA,NA,NA,NA,Kevin Cutler,Mitchell Ervin,David Jones,Justin Van Duyne,NA,NA,NA,201246,203591,1168,202474,NA,NA,NA
0021500309,12/07/2015,22015,20151207/PHXCHI,1610612741,Chicago,CHI,1610612756,Phoenix,PHX,Tony Brothers,1146,NA,Mark Ayotte,2148,NA,Eli Roe,2532,NA,NA,NA,NA,Kevin Cutler,Mitchell Ervin,David Jones,Justin Van Duyne,NA,NA,NA,201246,203591,1168,202474,NA,NA,NA
0021500310,12/07/2015,22015,20151207/PORMIL,1610612749,Milwaukee,MIL,1610612757,Portland,POR,Tom Washington,1199,NA,Karl Lane,202026,NA,Rodney Mott,1179,NA,NA,NA,NA,Kevin Cutler,Mitchell Ervin,David Jones,Justin Van Duyne,NA,NA,NA,201246,203591,1168,202474,NA,NA,NA
0021500305,12/07/2015,22015,20151207/SASPHI,1610612755,Philadelphia,PHI,1610612759,San Antonio,SAS,Zach Zarba,2534,NA,Sean Corbin,1151,NA,Marat Kogut,201245,NA,NA,NA,NA,Kevin Cutler,Mitchell Ervin,David Jones,Justin Van Duyne,NA,NA,NA,201246,203591,1168,202474,NA,NA,NA
0021500306,12/07/2015,22015,20151207/WASMIA,1610612748,Miami,MIA,1610612764,Washington,WAS,Michael Smith,1193,NA,Mark Lindsay,200834,NA,Kevin Scott,202041,NA,NA,NA,NA,Kevin Cutler,Mitchell Ervin,David Jones,Justin Van Duyne,NA,NA,NA,201246,203591,1168,202474,NA,NA,NA
0021500314,12/08/2015,22015,20151208/GSWIND,1610612754,Indiana,IND,1610612744,Golden State,GSW,Jason Phillips,2001,NA,Mark Ayotte,2148,NA,JT Orr,202037,NA,NA,NA,NA,Kevin Cutler,Courtney Kirkland,NA,NA,NA,NA,NA,201246,2004,NA,NA,NA,NA,NA
0021500315,12/08/2015,22015,20151208/HOUBKN,1610612751,Brooklyn,BKN,1610612745,Houston,HOU,Bill Spooner,1194,NA,Mitchell Ervin,203591,NA,David Jones,1168,NA,NA,NA,NA,Kevin Cutler,Courtney Kirkland,NA,NA,NA,NA,NA,201246,2004,NA,NA,NA,NA,NA
0021500316,12/08/2015,22015,20151208/OKCMEM,1610612763,Memphis,MEM,1610612760,Oklahoma City,OKC,Derrick Stafford,1195,NA,Bill Kennedy,1662,NA,Haywoode Workman,201637,NA,NA,NA,NA,Kevin Cutler,Courtney Kirkland,NA,NA,NA,NA,NA,201246,2004,NA,NA,NA,NA,NA
0021500317,12/08/2015,22015,20151208/ORLDEN,1610612743,Denver,DEN,1610612753,Orlando,ORL,Ed Malloy,2530,NA,Brian Forte,101283,NA,Dedric Taylor,203592,NA,NA,NA,NA,Kevin Cutler,Courtney Kirkland,NA,NA,NA,NA,NA,201246,2004,NA,NA,NA,NA,NA
0021500313,12/08/2015,22015,20151208/PORCLE,1610612739,Cleveland,CLE,1610612757,Portland,POR,Ken Mauer,1174,NA,Pat Fraher,2003,NA,Aaron Smith,203226,NA,NA,NA,NA,Kevin Cutler,Courtney Kirkland,NA,NA,NA,NA,NA,201246,2004,NA,NA,NA,NA,NA
0021500318,12/08/2015,22015,20151208/UTASAC,1610612758,Sacramento,SAC,1610612762,Utah,UTA,James Capers,1148,NA,Steve Anderson,202000,NA,Josh Tiven,201639,NA,NA,NA,NA,Kevin Cutler,Courtney Kirkland,NA,NA,NA,NA,NA,201246,2004,NA,NA,NA,NA,NA
0021500328,12/09/2015,22015,20151209/ATLDAL,1610612742,Dallas,DAL,1610612737,Atlanta,ATL,Mike Callahan,1147,NA,Derrick Collins,2002,NA,Tre Maddox,202027,NA,NA,NA,NA,Kevin Cutler,JT Orr,Leroy Richardson,Bill Spooner,NA,NA,NA,201246,202037,1188,1194,NA,NA,NA
0021500319,12/09/2015,22015,20151209/CHIBOS,1610612738,Boston,BOS,1610612741,Chicago,CHI,Scott Foster,1162,NA,Curtis Blair,200832,NA,Tony Brown,2529,NA,NA,NA,NA,Kevin Cutler,JT Orr,Leroy Richardson,Bill Spooner,NA,NA,NA,201246,202037,1188,1194,NA,NA,NA
0021500321,12/09/2015,22015,20151209/HOUWAS,1610612764,Washington,WAS,1610612745,Houston,HOU,John Goble,101284,NA,Kane Fitzgerald,201640,NA,Tyler Ford,204059,NA,NA,NA,NA,Kevin Cutler,JT Orr,Leroy Richardson,Bill Spooner,NA,NA,NA,201246,202037,1188,1194,NA,NA,NA
0021500324,12/09/2015,22015,20151209/LACMIL,1610612749,Milwaukee,MIL,1610612746,L.A. Clippers,LAC,Sean Corbin,1151,NA,Brent Barnaky,201638,NA,Kevin Scott,202041,NA,NA,NA,NA,Kevin Cutler,JT Orr,Leroy Richardson,Bill Spooner,NA,NA,NA,201246,202037,1188,1194,NA,NA,NA
0021500325,12/09/2015,22015,20151209/LALMIN,1610612750,Minnesota,MIN,1610612747,L.A. Lakers,LAL,Tom Washington,1199,NA,Eli Roe,2532,NA,Scott Wall,1198,NA,NA,NA,NA,Kevin Cutler,JT Orr,Leroy Richardson,Bill Spooner,NA,NA,NA,201246,202037,1188,1194,NA,NA,NA
0021500322,12/09/2015,22015,20151209/MEMDET,1610612765,Detroit,DET,1610612763,Memphis,MEM,Danny Crawford,1152,NA,Michael Smith,1193,NA,Ben Taylor,202049,NA,NA,NA,NA,Kevin Cutler,JT Orr,Leroy Richardson,Bill Spooner,NA,NA,NA,201246,202037,1188,1194,NA,NA,NA
0021500320,12/09/2015,22015,20151209/MIACHA,1610612766,Charlotte,CHA,1610612748,Miami,MIA,Rodney Mott,1179,NA,Matt Boland,2005,NA,Eric Lewis,2715,NA,NA,NA,NA,Kevin Cutler,JT Orr,Leroy Richardson,Bill Spooner,NA,NA,NA,201246,202037,1188,1194,NA,NA,NA
0021500327,12/09/2015,22015,20151209/NYKUTA,1610612762,Utah,UTA,1610612752,New York,NYK,Zach Zarba,2534,NA,Bennie Adams,1363,NA,Gediminas Petraitis,204058,NA,NA,NA,NA,Kevin Cutler,JT Orr,Leroy Richardson,Bill Spooner,NA,NA,NA,201246,202037,1188,1194,NA,NA,NA
0021500326,12/09/2015,22015,20151209/ORLPHX,1610612756,Phoenix,PHX,1610612753,Orlando,ORL,Ron Garretson,1164,NA,Leon Wood,1201,NA,Gary Zielinski,1664,NA,NA,NA,NA,Kevin Cutler,JT Orr,Leroy Richardson,Bill Spooner,NA,NA,NA,201246,202037,1188,1194,NA,NA,NA
0021500323,12/09/2015,22015,20151209/SASTOR,1610612761,Toronto,TOR,1610612759,San Antonio,SAS,Monty McCutchen,1176,NA,Eric Dalen,200833,NA,James Williams,202058,NA,NA,NA,NA,Kevin Cutler,JT Orr,Leroy Richardson,Bill Spooner,NA,NA,NA,201246,202037,1188,1194,NA,NA,NA
0021500331,12/10/2015,22015,20151210/ATLOKC,1610612760,Oklahoma City,OKC,1610612737,Atlanta,ATL,Ken Mauer,1174,NA,Nick Buchert,202007,NA,Marat Kogut,201245,NA,NA,NA,NA,JT Orr,Bill Spooner,NA,NA,NA,NA,NA,202037,1194,NA,NA,NA,NA,NA
0021500330,12/10/2015,22015,20151210/LACCHI,1610612741,Chicago,CHI,1610612746,L.A. Clippers,LAC,Marc Davis,1830,NA,David Jones,1168,NA,Karl Lane,202026,NA,NA,NA,NA,JT Orr,Bill Spooner,NA,NA,NA,NA,NA,202037,1194,NA,NA,NA,NA,NA
0021500332,12/10/2015,22015,20151210/NYKSAC,1610612758,Sacramento,SAC,1610612752,New York,NYK,Ed Malloy,2530,NA,Brian Forte,101283,NA,Scott Twardoski,202053,NA,NA,NA,NA,JT Orr,Bill Spooner,NA,NA,NA,NA,NA,202037,1194,NA,NA,NA,NA,NA
0021500329,12/10/2015,22015,20151210/PHIBKN,1610612751,Brooklyn,BKN,1610612755,Philadelphia,PHI,Sean Wright,2882,NA,Kevin Cutler,201246,NA,Rodney Mott,1179,NA,NA,NA,NA,JT Orr,Bill Spooner,NA,NA,NA,NA,NA,202037,1194,NA,NA,NA,NA,NA
0021500338,12/11/2015,22015,20151211/CHAMEM,1610612763,Memphis,MEM,1610612766,Charlotte,CHA,Courtney Kirkland,2004,NA,Curtis Blair,200832,NA,David Guthrie,2714,NA,NA,NA,NA,Rodney Mott,JT Orr,Scott Wall,Sean Wright,NA,NA,NA,1179,202037,1198,2882,NA,NA,NA
0021500334,12/11/2015,22015,20151211/CLEORL,1610612753,Orlando,ORL,1610612739,Cleveland,CLE,Tom Washington,1199,NA,Matt Boland,2005,NA,Tyler Ford,204059,NA,NA,NA,NA,Rodney Mott,JT Orr,Scott Wall,Sean Wright,NA,NA,NA,1179,202037,1198,2882,NA,NA,NA
0021500335,12/11/2015,22015,20151211/DETPHI,1610612755,Philadelphia,PHI,1610612765,Detroit,DET,Bill Spooner,1194,NA,Brent Barnaky,201638,NA,Leroy Richardson,1188,NA,NA,NA,NA,Rodney Mott,JT Orr,Scott Wall,Sean Wright,NA,NA,NA,1179,202037,1198,2882,NA,NA,NA
0021500336,12/11/2015,22015,20151211/GSWBOS,1610612738,Boston,BOS,1610612744,Golden State,GSW,Monty McCutchen,1176,NA,Kane Fitzgerald,201640,NA,Aaron Smith,203226,NA,NA,NA,NA,Rodney Mott,JT Orr,Scott Wall,Sean Wright,NA,NA,NA,1179,202037,1198,2882,NA,NA,NA
0021500342,12/11/2015,22015,20151211/LALSAS,1610612759,San Antonio,SAS,1610612747,L.A. Lakers,LAL,Mike Callahan,1147,NA,Eric Lewis,2715,NA,Tre Maddox,202027,NA,NA,NA,NA,Rodney Mott,JT Orr,Scott Wall,Sean Wright,NA,NA,NA,1179,202037,1198,2882,NA,NA,NA
0021500333,12/11/2015,22015,20151211/MIAIND,1610612754,Indiana,IND,1610612748,Miami,MIA,Marc Davis,1830,NA,Sean Corbin,1151,NA,Lauren Holtkamp,202296,NA,NA,NA,NA,Rodney Mott,JT Orr,Scott Wall,Sean Wright,NA,NA,NA,1179,202037,1198,2882,NA,NA,NA
0021500337,12/11/2015,22015,20151211/MILTOR,1610612761,Toronto,TOR,1610612749,Milwaukee,MIL,Michael Smith,1193,NA,Ben Taylor,202049,NA,Josh Tiven,201639,NA,NA,NA,NA,Rodney Mott,JT Orr,Scott Wall,Sean Wright,NA,NA,NA,1179,202037,1198,2882,NA,NA,NA
0021500340,12/11/2015,22015,20151211/MINDEN,1610612743,Denver,DEN,1610612750,Minnesota,MIN,Zach Zarba,2534,NA,Mark Ayotte,2148,NA,Justin Van Duyne,202474,NA,NA,NA,NA,Rodney Mott,JT Orr,Scott Wall,Sean Wright,NA,NA,NA,1179,202037,1198,2882,NA,NA,NA
0021500341,12/11/2015,22015,20151211/OKCUTA,1610612762,Utah,UTA,1610612760,Oklahoma City,OKC,Jason Phillips,2001,NA,Derrick Collins,2002,NA,Dedric Taylor,203592,NA,NA,NA,NA,Rodney Mott,JT Orr,Scott Wall,Sean Wright,NA,NA,NA,1179,202037,1198,2882,NA,NA,NA
0021500343,12/11/2015,22015,20151211/PORPHX,1610612756,Phoenix,PHX,1610612757,Portland,POR,Ed Malloy,2530,NA,Brian Forte,101283,NA,Scott Twardoski,202053,NA,NA,NA,NA,Rodney Mott,JT Orr,Scott Wall,Sean Wright,NA,NA,NA,1179,202037,1198,2882,NA,NA,NA
0021500339,12/11/2015,22015,20151211/WASNOP,1610612740,New Orleans,NOP,1610612764,Washington,WAS,Scott Foster,1162,NA,Gediminas Petraitis,204058,NA,Gary Zielinski,1664,NA,NA,NA,NA,Rodney Mott,JT Orr,Scott Wall,Sean Wright,NA,NA,NA,1179,202037,1198,2882,NA,NA,NA
0021500345,12/12/2015,22015,20151212/BOSCHA,1610612766,Charlotte,CHA,1610612738,Boston,BOS,Danny Crawford,1152,NA,Brent Barnaky,201638,NA,Marat Kogut,201245,NA,NA,NA,NA,Rodney Mott,Scott Wall,Sean Wright,NA,NA,NA,NA,1179,1198,2882,NA,NA,NA,NA
0021500351,12/12/2015,22015,20151212/GSWMIL,1610612749,Milwaukee,MIL,1610612744,Golden State,GSW,James Capers,1148,NA,Nick Buchert,202007,NA,Kevin Cutler,201246,NA,NA,NA,NA,Rodney Mott,Scott Wall,Sean Wright,NA,NA,NA,NA,1179,1198,2882,NA,NA,NA,NA
0021500346,12/12/2015,22015,20151212/INDDET,1610612765,Detroit,DET,1610612754,Indiana,IND,Derrick Stafford,1195,NA,Mark Lindsay,200834,NA,Kevin Scott,202041,NA,NA,NA,NA,Rodney Mott,Scott Wall,Sean Wright,NA,NA,NA,NA,1179,1198,2882,NA,NA,NA,NA
0021500344,12/12/2015,22015,20151212/LACBKN,1610612751,Brooklyn,BKN,1610612746,L.A. Clippers,LAC,John Goble,101284,NA,Tony Brown,2529,NA,JT Orr,202037,NA,NA,NA,NA,Rodney Mott,Scott Wall,Sean Wright,NA,NA,NA,NA,1179,1198,2882,NA,NA,NA,NA
0021500349,12/12/2015,22015,20151212/LALHOU,1610612745,Houston,HOU,1610612747,L.A. Lakers,LAL,Pat Fraher,2003,NA,Courtney Kirkland,2004,NA,Brett Nansel,201711,NA,NA,NA,NA,Rodney Mott,Scott Wall,Sean Wright,NA,NA,NA,NA,1179,1198,2882,NA,NA,NA,NA
0021500348,12/12/2015,22015,20151212/NOPCHI,1610612741,Chicago,CHI,1610612740,New Orleans,NOP,Monty McCutchen,1176,NA,Eric Dalen,200833,NA,Leroy Richardson,1188,NA,NA,NA,NA,Rodney Mott,Scott Wall,Sean Wright,NA,NA,NA,NA,1179,1198,2882,NA,NA,NA,NA
0021500352,12/12/2015,22015,20151212/NYKPOR,1610612757,Portland,POR,1610612752,New York,NYK,Tony Brothers,1146,NA,Derrick Collins,2002,NA,Derek Richardson,1204,NA,NA,NA,NA,Rodney Mott,Scott Wall,Sean Wright,NA,NA,NA,NA,1179,1198,2882,NA,NA,NA,NA
0021500347,12/12/2015,22015,20151212/SASATL,1610612737,Atlanta,ATL,1610612759,San Antonio,SAS,Scott Foster,1162,NA,David Guthrie,2714,NA,Haywoode Workman,201637,NA,NA,NA,NA,Rodney Mott,Scott Wall,Sean Wright,NA,NA,NA,NA,1179,1198,2882,NA,NA,NA,NA
0021500350,12/12/2015,22015,20151212/WASDAL,1610612742,Dallas,DAL,1610612764,Washington,WAS,Bill Kennedy,1662,NA,Eli Roe,2532,NA,James Williams,202058,NA,NA,NA,NA,Rodney Mott,Scott Wall,Sean Wright,NA,NA,NA,NA,1179,1198,2882,NA,NA,NA,NA
