period,time,call_type,committing,disadvantaged,decision,comments,stint,game_id,game_details,game_date,scrape_time
Q4,01:50.4,Foul: Shooting,Davis Bertans,Dwight Powell,CNC,Bertans (SAS) makes marginal contact to the arm of Powell (DAL) during his shooting motion that does not affect his play at the basket.,18.3673477% Complete    01:58.8       To       01:49.0,gameId=0021801011,Spurs(112) @ Mavericks(105),"March 12, 2019",2019-06-20T13:30:17Z
Q4,01:39.1,Foul: Offensive,LaMarcus Aldridge,Dorian Finney-Smith,CNC,Aldridge (SAS) is firming up in legal position during the pick with Finney-Smith (DAL).,26.5306129% Complete    01:49.0       To       01:36.0,gameId=0021801011,Spurs(112) @ Mavericks(105),"March 12, 2019",2019-06-20T13:30:17Z
Q4,01:18.5,Turnover: Bad Pass,Luka Doncic,Derrick White,CC,"The ball is last touched by Powell (DAL) prior to going out of bounds.  After communicating with the Replay Center, the ruling on the floor of Spurs possession is confirmed.",32.65306% Complete    01:36.0       To       01:19.9,gameId=0021801011,Spurs(112) @ Mavericks(105),"March 12, 2019",2019-06-20T13:30:17Z
Q4,01:07.5,Foul: Personal,Luka Doncic,Derrick White,CC,Doncic (DAL) makes contact with White's (SAS) body that affects his SQBR.,42.8571434% Complete    01:19.9       To       00:58.8,gameId=0021801011,Spurs(112) @ Mavericks(105),"March 12, 2019",2019-06-20T13:30:17Z
Q4,01:07.5,Turnover: Traveling,LaMarcus Aldridge,Mavericks,,[Observable in enhanced video] Aldridge (SAS) splits his feet at the start of his dribble.,42.8571434% Complete    01:19.9       To       00:58.8,gameId=0021801011,Spurs(112) @ Mavericks(105),"March 12, 2019",2019-06-20T13:30:17Z
Q4,00:40.4,Foul: Offensive,LaMarcus Aldridge,Luka Doncic,CNC,Aldridge (SAS) is firming up in legal position during the pick with Doncic (DAL).,28.5714283% Complete    00:49.5       To       00:35.5,gameId=0021801011,Spurs(112) @ Mavericks(105),"March 12, 2019",2019-06-20T13:30:17Z
Q4,00:38.2,Foul: Offensive,LaMarcus Aldridge,Dwight Powell,CNC,Aldridge (SAS) initiates some contact with Powell (DAL) in the post but he does not dislodge him from his obtained position.,28.5714283% Complete    00:49.5       To       00:35.5,gameId=0021801011,Spurs(112) @ Mavericks(105),"March 12, 2019",2019-06-20T13:30:17Z
Q4,00:35.6,Turnover: 3 Second Violation,LaMarcus Aldridge,Dwight Powell,CC,Aldridge (SAS) is in the lane for more than three seconds.,28.5714283% Complete    00:49.5       To       00:35.5,gameId=0021801011,Spurs(112) @ Mavericks(105),"March 12, 2019",2019-06-20T13:30:17Z
Q4,00:30.7,Foul: Personal,Patty Mills,Luka Doncic,CC,Mills (SAS) makes contact with Doncic's (DAL) arm as he gathers the rebound.,10.2040815% Complete    00:35.5       To       00:30.3,gameId=0021801011,Spurs(112) @ Mavericks(105),"March 12, 2019",2019-06-20T13:30:17Z
Q4,00:30.7,Violation: Lane,Derrick White,Luka Doncic,INC,LAR shows White (SAS) is standing inside the three-point arc prior to the release of the free throw.,10.2040815% Complete    00:35.5       To       00:30.3,gameId=0021801011,Spurs(112) @ Mavericks(105),"March 12, 2019",2019-06-20T13:30:17Z
Q4,00:23.6,Foul: Personal,Dwight Powell,LaMarcus Aldridge,CC,Powell (DAL) commits a take foul on Aldridge (SAS).,12.2448978% Complete    00:30.3       To       00:23.5,gameId=0021801011,Spurs(112) @ Mavericks(105),"March 12, 2019",2019-06-20T13:30:17Z
Q4,00:23.5,Turnover: 5 Second Inbound,Derrick White,Mavericks,INC,White (SAS) does not inbound the ball within five seconds.,14.2857141% Complete    00:23.5       To       00:16.2,gameId=0021801011,Spurs(112) @ Mavericks(105),"March 12, 2019",2019-06-20T13:30:17Z
Q4,00:15.5,Foul: Personal,Maxi Kleber,DeMar DeRozan,CC,Kleber (DAL) commits a take foul on DeRozan (SAS).,1% Complete    00:16.2       To       00:15.3,gameId=0021801011,Spurs(112) @ Mavericks(105),"March 12, 2019",2019-06-20T13:30:17Z
Q4,00:08.4,Foul: Personal,Tim Hardaway Jr.,DeMar DeRozan,CC,Hardaway Jr. (DAL) commits a take foul on DeRozan (SAS).,2.04081631% Complete    00:09.7       To       00:08.3,gameId=0021801011,Spurs(112) @ Mavericks(105),"March 12, 2019",2019-06-20T13:30:17Z
