period,time,call_type,committing,disadvantaged,decision,comments,stint,game_id,game_details,game_date,scrape_time
Q4,01:42.4,Foul: Offensive,Austin Rivers,Justise Winslow,CNC,Rivers (HOU) establishes himself in a screening position in Winslow's (MIA) path and gives him room to avoid the contact.,51.02041% Complete    02:03.3       To       01:38.0,gameId=0021800925,Heat(118) @ Rockets(121),"February 28, 2019",2019-06-20T13:41:53Z
Q4,01:28.5,Foul: Offensive,Bam Adebayo,James Harden,CNC,Adebayo (MIA) establishes himself in a screening position in Harden's (HOU) path and the contact does not affect his ability to maintain his obtained position.,36.7346954% Complete    01:38.0       To       01:19.8,gameId=0021800925,Heat(118) @ Rockets(121),"February 28, 2019",2019-06-20T13:41:53Z
Q4,01:27.9,Foul: Offensive,Josh Richardson,Clint Capela,CNC,Richardson (MIA) establishes himself in a screening position in Capela's (HOU) path and does not deliver the contact.,36.7346954% Complete    01:38.0       To       01:19.8,gameId=0021800925,Heat(118) @ Rockets(121),"February 28, 2019",2019-06-20T13:41:53Z
Q4,01:27.0,Foul: Shooting,James Harden,Dwyane Wade,CNC,Harden (HOU) rests his hand against Wade's (MIA) side during his dribble but removes it as Wade (MIA) begins his upward shooting motion.,36.7346954% Complete    01:38.0       To       01:19.8,gameId=0021800925,Heat(118) @ Rockets(121),"February 28, 2019",2019-06-20T13:41:53Z
Q4,01:25.4,Foul: Loose Ball,Clint Capela,Bam Adebayo,CNC,"Capela (HOU) briefly grasps Adebayo's (MIA) right arm during rebounding, but does not affect his ability to back-tap the ball.",36.7346954% Complete    01:38.0       To       01:19.8,gameId=0021800925,Heat(118) @ Rockets(121),"February 28, 2019",2019-06-20T13:41:53Z
Q4,01:23.7,Foul: Shooting,Chris Paul,Josh Richardson,CNC,Paul (HOU) makes body contact with Richardson (MIA) after he returns to the floor and does not affect his ability to follow through naturally.,36.7346954% Complete    01:38.0       To       01:19.8,gameId=0021800925,Heat(118) @ Rockets(121),"February 28, 2019",2019-06-20T13:41:53Z
Q4,01:00.1,Foul: Defense 3 Second,Bam Adebayo,Rockets,CNC,Adebayo (MIA) is in the paint for less than three seconds when he is imminently actively guarding an opponent.,67.34694% Complete    01:19.8       To       00:46.2,gameId=0021800925,Heat(118) @ Rockets(121),"February 28, 2019",2019-06-20T13:41:53Z
Q4,00:49.2,Foul: Personal,Josh Richardson,Chris Paul,CNC,MOB shows Richardson (MIA) attempts to defend around the pick and makes marginal contact with Paul (HOU) that does not affect his SQBR.,67.34694% Complete    01:19.8       To       00:46.2,gameId=0021800925,Heat(118) @ Rockets(121),"February 28, 2019",2019-06-20T13:41:53Z
Q4,00:42.3,Foul: Shooting,Austin Rivers,Justise Winslow,CC,Rivers (HOU) swipes down and makes contact to Winslow's (MIA) wrist which affects his driving shot attempt.,8.163265% Complete    00:46.2       To       00:42.2,gameId=0021800925,Heat(118) @ Rockets(121),"February 28, 2019",2019-06-20T13:41:53Z
Q4,00:42.2,Violation: Lane,James Harden,Heat,,[Observable in enhanced video] Harden (HOU) enters the lane prior to the release of Winslow's (MIA) free throw attempt.,8.163265% Complete    00:46.2       To       00:42.2,gameId=0021800925,Heat(118) @ Rockets(121),"February 28, 2019",2019-06-20T13:41:53Z
Q4,00:30.0,Foul: Offensive,Clint Capela,Josh Richardson,CNC,Capela (HOU) establishes himself in a screening position in Richardson's (MIA) path and gives him room to avoid the contact.,46.9387741% Complete    00:42.2       To       00:18.9,gameId=0021800925,Heat(118) @ Rockets(121),"February 28, 2019",2019-06-20T13:41:53Z
Q4,00:23.6,Turnover: 3 Second Violation,Clint Capela,Heat,CNC,Capela (HOU) is imminently exiting the lane within three seconds.,46.9387741% Complete    00:42.2       To       00:18.9,gameId=0021800925,Heat(118) @ Rockets(121),"February 28, 2019",2019-06-20T13:41:53Z
Q4,00:22.2,Foul: Shooting,Josh Richardson,James Harden,CNC,"LLS shows Richardson (MIA) makes incidental ""high-five"" contact with Harden (HOU) after the release of his jump shot attempt.",46.9387741% Complete    00:42.2       To       00:18.9,gameId=0021800925,Heat(118) @ Rockets(121),"February 28, 2019",2019-06-20T13:41:53Z
Q4,00:10.3,Foul: Shooting,Gerald Green,Dion Waiters,CNC,Green (HOU) makes contact with Waiters' (MIA) arm after the release of his jump shot attempt and does not affect his ability to follow through naturally.,26.5306129% Complete    00:18.9       To       00:05.2,gameId=0021800925,Heat(118) @ Rockets(121),"February 28, 2019",2019-06-20T13:41:53Z
Q4,00:05.2,Foul: Loose Ball,Chris Paul,Dwyane Wade,INC,Paul (HOU) grabs Wade's (MIA) left arm and initiates contact that affects his ability to retrieve the rebound.,26.5306129% Complete    00:18.9       To       00:05.2,gameId=0021800925,Heat(118) @ Rockets(121),"February 28, 2019",2019-06-20T13:41:53Z
