period,time,call_type,committing,disadvantaged,decision,comments,stint,game_id,game_details,game_date,scrape_time
Q4,01:58,Foul: Offensive,Jusuf Nurkic,Kyle Lowry,CNC,Nurkic (POR) firms up and absorbs the contact from Lowry (TOR) during the pick.,44.89796% Complete    02:15.0       To       01:52.1,gameId=0021800930,Trail Blazers(117) @ Raptors(119),"March 01, 2019",2019-06-20T13:40:13Z
Q4,01:53.9,Foul: Loose Ball,Jusuf Nurkic,Pascal Siakam,INC,"Nurkic (POR) puts his arm on the shoulder of Siakam (TOR), using him as leverage and affecting Siakam's ability to get the rebound.",44.89796% Complete    02:15.0       To       01:52.1,gameId=0021800930,Trail Blazers(117) @ Raptors(119),"March 01, 2019",2019-06-20T13:40:13Z
Q4,01:42.8,Foul: Personal,Maurice Harkless,Kawhi Leonard,CNC,Harkless (POR) makes marginal contact with Leonard (TOR) prior to him cleanly stealing the pass.,20.4081631% Complete    01:52.1       To       01:41.8,gameId=0021800930,Trail Blazers(117) @ Raptors(119),"March 01, 2019",2019-06-20T13:40:13Z
Q4,01:38.0,Violation: Lane,Marc Gasol,Trail Blazers,,[Observable in enhanced video] Gasol (TOR) enters the lane prior to the release of the free throw shot from Harkless (POR).,6.122449% Complete    01:41.8       To       01:38.3,gameId=0021800930,Trail Blazers(117) @ Raptors(119),"March 01, 2019",2019-06-20T13:40:13Z
Q4,01:32.9,Foul: Personal,Jake Layman,Kyle Lowry,CNC,"Layman (POR) makes marginal contact to the arm of Lowry (TOR), but the contact does not affect his control of the ball during the start of his drive.",20.4081631% Complete    01:38.3       To       01:27.9,gameId=0021800930,Trail Blazers(117) @ Raptors(119),"March 01, 2019",2019-06-20T13:40:13Z
Q4,01:32.9,Turnover: Traveling,Kyle Lowry,Trail Blazers,,[Observable in enhanced video] Lowry (TOR) lifts his pivot foot at the start of his dribble.,20.4081631% Complete    01:38.3       To       01:27.9,gameId=0021800930,Trail Blazers(117) @ Raptors(119),"March 01, 2019",2019-06-20T13:40:13Z
Q4,01:20.8,Foul: Personal,Marc Gasol,Jake Layman,CNC,Gasol (TOR) makes marginal contact to the arm of Layman (POR) at the end of his drive that does not affect his ability to pass.,28.5714283% Complete    01:27.9       To       01:13.2,gameId=0021800930,Trail Blazers(117) @ Raptors(119),"March 01, 2019",2019-06-20T13:40:13Z
Q4,01:14.9,Turnover: 3 Second Violation,Jusuf Nurkic,Raptors,CNC,Nurkic (POR) is imminently exiting the lane within three seconds.,28.5714283% Complete    01:27.9       To       01:13.2,gameId=0021800930,Trail Blazers(117) @ Raptors(119),"March 01, 2019",2019-06-20T13:40:13Z
Q4,01:06.3,Foul: Offensive,Danny Green,CJ McCollum,CNC,Green (TOR) slightly extends his arms towards McCollum (POR) when they disengage but the contact does not affect his ability to defend the play.,32.65306% Complete    01:13.2       To       00:57.0,gameId=0021800930,Trail Blazers(117) @ Raptors(119),"March 01, 2019",2019-06-20T13:40:13Z
Q4,00:46.9,Foul: Personal,Pascal Siakam,Jusuf Nurkic,CNC,"Siakam (TOR) briefly grasps the arm of Nurkic (POR) during the pick, but the contact does not affect his SQBR.",22.44898% Complete    00:57.0       To       00:46.0,gameId=0021800930,Trail Blazers(117) @ Raptors(119),"March 01, 2019",2019-06-20T13:40:13Z
Q4,00:46.0,Foul: Personal,Pascal Siakam,Damian Lillard,CC,Siakam (TOR) moves laterally into Lillard's (POR) path and makes body to body contact that causes him to fall to the floor.,22.44898% Complete    00:57.0       To       00:46.0,gameId=0021800930,Trail Blazers(117) @ Raptors(119),"March 01, 2019",2019-06-20T13:40:13Z
Q4,00:42.9,Foul: Offensive,Kyle Lowry,Maurice Harkless,CNC,"Lowry (TOR) briefly places his arms to the body of Harkless (POR) during the pick, but does not affect his ability to defend.",20.4081631% Complete    00:46.0       To       00:35.2,gameId=0021800930,Trail Blazers(117) @ Raptors(119),"March 01, 2019",2019-06-20T13:40:13Z
Q4,00:38.3,Foul: Personal,Maurice Harkless,Kyle Lowry,CNC,Harkless (POR) makes marginal contact to the arm of Lowry (TOR) at the start of his drive that does not affect his SQBR.,20.4081631% Complete    00:46.0       To       00:35.2,gameId=0021800930,Trail Blazers(117) @ Raptors(119),"March 01, 2019",2019-06-20T13:40:13Z
Q4,00:36.5,Foul: Offensive,Marc Gasol,Jusuf Nurkic,CNC,"LAR shows Gasol (TOR) slightly extends his arms to the body of Nurkic (POR) as he steps in as the help defender during Lowry's (TOR) driving shot attempt, but the contact does not affect Nurkic's ability to defend the shot attempt.",20.4081631% Complete    00:46.0       To       00:35.2,gameId=0021800930,Trail Blazers(117) @ Raptors(119),"March 01, 2019",2019-06-20T13:40:13Z
Q4,00:36.4,Turnover: 3 Second Violation,Marc Gasol,Trail Blazers,CNC,Gasol (TOR) is in the lane for less than three seconds when the shot is imminent.,20.4081631% Complete    00:46.0       To       00:35.2,gameId=0021800930,Trail Blazers(117) @ Raptors(119),"March 01, 2019",2019-06-20T13:40:13Z
Q4,00:29.1,Violation: Kicked Ball,Pascal Siakam,Trail Blazers,CC,Siakam (TOR) intentionally kicks the ball during Lillard's (POR) dribble.,24.4897957% Complete    00:35.2       To       00:22.8,gameId=0021800930,Trail Blazers(117) @ Raptors(119),"March 01, 2019",2019-06-20T13:40:13Z
Q4,00:27.2,Foul: Offensive,Jusuf Nurkic,Kawhi Leonard,CNC,Nurkic (POR) establishes himself in a screening position in the path of Leonard (TOR) and absorbs the contact during the pick.,24.4897957% Complete    00:35.2       To       00:22.8,gameId=0021800930,Trail Blazers(117) @ Raptors(119),"March 01, 2019",2019-06-20T13:40:13Z
Q4,00:17.8,Foul: Personal,Jake Layman,Kawhi Leonard,CC,Layman (POR) commits a take foul on Leonard (TOR).,10.2040815% Complete    00:22.8       To       00:17.7,gameId=0021800930,Trail Blazers(117) @ Raptors(119),"March 01, 2019",2019-06-20T13:40:13Z
Q4,00:17.0,Foul: Offensive,Jake Layman,Kawhi Leonard,CNC,Layman (POR) has his arms extended when he briefly engages with Leonard (TOR) but he immediately disengages.,6.122449% Complete    00:17.7       To       00:13.8,gameId=0021800930,Trail Blazers(117) @ Raptors(119),"March 01, 2019",2019-06-20T13:40:13Z
Q4,00:16.7,Foul: Offensive,Maurice Harkless,Patrick McCaw,CNC,Harkless (POR) establishes himself in a screening position in the path of McCaw (TOR) and makes marginal contact to his body during the screen.,6.122449% Complete    00:17.7       To       00:13.8,gameId=0021800930,Trail Blazers(117) @ Raptors(119),"March 01, 2019",2019-06-20T13:40:13Z
Q4,00:13.8,Foul: Shooting,Kyle Lowry,Damian Lillard,CC,Lillard (POR) draws Lowry (TOR) into the air towards him and Lowry makes contact with Lillard's arm during his shooting motion that affects his jump shot attempt.,6.122449% Complete    00:17.7       To       00:13.8,gameId=0021800930,Trail Blazers(117) @ Raptors(119),"March 01, 2019",2019-06-20T13:40:13Z
Q4,00:06.7,Foul: Offensive,Kyle Lowry,Maurice Harkless,CNC,Lowry (TOR) establishes himself in a screening position in the path of Harkless (POR) and absorbs the contact during the pick.,20.4081631% Complete    00:13.8       To       00:03.8,gameId=0021800930,Trail Blazers(117) @ Raptors(119),"March 01, 2019",2019-06-20T13:40:13Z
Q4,00:03.9,Foul: Shooting,Damian Lillard,Kawhi Leonard,CNC,Lillard (POR) makes incidental contact to the body of Leonard (TOR) after the release that does not affect his jump shot attempt.,20.4081631% Complete    00:13.8       To       00:03.8,gameId=0021800930,Trail Blazers(117) @ Raptors(119),"March 01, 2019",2019-06-20T13:40:13Z
