period,time,call_type,committing,disadvantaged,decision,comments,stint,game_id,game_details,game_date,scrape_time
Q4,01:58.3,Foul: Shooting,Kris Dunn,Bradley Beal,CNC,Dunn (CHI) makes marginal body contact with Beal (WAS) after his gather.,34.69388% Complete    02:14.5       To       01:57.0,gameId=0021801069,Wizards(120) @ Bulls(126),"March 20, 2019",2019-06-20T13:23:11Z
Q4,01:47.2,Foul: Personal,Jabari Parker,Lauri Markkanen,CNC,Parker (WAS) makes marginal contact with Markkanen's (CHI) front at the start of his drive.,28.5714283% Complete    01:57.0       To       01:43.0,gameId=0021801069,Wizards(120) @ Bulls(126),"March 20, 2019",2019-06-20T13:23:11Z
Q4,01:43.0,Foul: Loose Ball,Bobby Portis,Robin Lopez,CNC,Portis (CHI) makes incidental contact with Lopez's (CHI) right arm that does not affect his ability to retrieve the rebound.,28.5714283% Complete    01:57.0       To       01:43.0,gameId=0021801069,Wizards(120) @ Bulls(126),"March 20, 2019",2019-06-20T13:23:11Z
Q4,01:40.7,Foul: Personal,Kris Dunn,Jabari Parker,CNC,Dunn (CHI) makes marginal contact with Parker (WAS) in transition that does not affect his SQBR.,12.2448978% Complete    01:43.0       To       01:36.8,gameId=0021801069,Wizards(120) @ Bulls(126),"March 20, 2019",2019-06-20T13:23:11Z
Q4,01:37.7,Foul: Shooting,Ryan Arcidiacono,Jabari Parker,CNC,"LAR shows Arcidiacono (CHI) makes slight contact with Parker's (WAS) arm/side after his gather, but it is marginal and Parker is able to move through it to complete the play.",12.2448978% Complete    01:43.0       To       01:36.8,gameId=0021801069,Wizards(120) @ Bulls(126),"March 20, 2019",2019-06-20T13:23:11Z
Q4,01:26.1,Foul: Personal,Jabari Parker,Lauri Markkanen,CNC,Parker (WAS) and Markkanen (CHI) engage and disengage off ball without affecting the other's FOM.,38.77551% Complete    01:36.8       To       01:17.1,gameId=0021801069,Wizards(120) @ Bulls(126),"March 20, 2019",2019-06-20T13:23:11Z
Q4,01:18.4,Foul: Shooting,Tomas Satoransky,Lauri Markkanen,CNC,"LAR and RAR show Satoransky (WAS) jumps slightly into Markkanen's (CHI) body after his gather, but contact is marginal and does not affect his ability to complete the play.",38.77551% Complete    01:36.8       To       01:17.1,gameId=0021801069,Wizards(120) @ Bulls(126),"March 20, 2019",2019-06-20T13:23:11Z
Q4,01:10.7,Foul: Offensive,Tomas Satoransky,Shaquille Harrison,CNC,"Satoransky (WAS) slightly extends his off-arm against Harrison's (CHI) front after crossing halfcourt, but the contact is marginal and does not affect Harrison's ability to defend.",34.69388% Complete    01:17.1       To       01:00.1,gameId=0021801069,Wizards(120) @ Bulls(126),"March 20, 2019",2019-06-20T13:23:11Z
Q4,01:08.7,Foul: Offensive,Bobby Portis,Kris Dunn,CNC,Portis (WAS) establishes himself in a screening position in Dunn's (CHI) path and allows him to disengage.,34.69388% Complete    01:17.1       To       01:00.1,gameId=0021801069,Wizards(120) @ Bulls(126),"March 20, 2019",2019-06-20T13:23:11Z
Q4,01:04.4,Foul: Personal,Kris Dunn,Bradley Beal,CNC,"Dunn (CHI) makes some contact with Beal's (WAS) right arm, but it is marginal and does not affect his SQBR or ability to pass.",34.69388% Complete    01:17.1       To       01:00.1,gameId=0021801069,Wizards(120) @ Bulls(126),"March 20, 2019",2019-06-20T13:23:11Z
Q4,01:01.0,Turnover: Traveling,Troy Brown Jr.,Kris Dunn,CC,Brown Jr. (WAS) hops consecutively on the same foot upon gathering the ball.,34.69388% Complete    01:17.1       To       01:00.1,gameId=0021801069,Wizards(120) @ Bulls(126),"March 20, 2019",2019-06-20T13:23:11Z
Q4,00:53.0,Foul: Offensive,Lauri Markkanen,Tomas Satoransky,CNC,Markkanen (CHI) slightly extends his hands against Satoransky's (WAS) back upon disengaging from the pick,61.22449% Complete    01:00.1       To       00:30.0,gameId=0021801069,Wizards(120) @ Bulls(126),"March 20, 2019",2019-06-20T13:23:11Z
Q4,00:49.9,Foul: Flagrant Type 1,Bobby Portis,Lauri Markkanen,CC,All flagrant fouls are reviewed by League Operations.,61.22449% Complete    01:00.1       To       00:30.0,gameId=0021801069,Wizards(120) @ Bulls(126),"March 20, 2019",2019-06-20T13:23:11Z
Q4,00:35.7,Foul: Personal,Jabari Parker,Lauri Markkanen,CNC,Parker (WAS) and Markanen (CHI) engage and disengage off ball without affecting the other's FOM.,61.22449% Complete    01:00.1       To       00:30.0,gameId=0021801069,Wizards(120) @ Bulls(126),"March 20, 2019",2019-06-20T13:23:11Z
Q4,00:35.1,Foul: Defense 3 Second,Bradley Beal,Bulls,,[Observable in enhanced video] Beal (WAS) straddles the lane line for longer than three seconds without actively guarding an opponent.,61.22449% Complete    01:00.1       To       00:30.0,gameId=0021801069,Wizards(120) @ Bulls(126),"March 20, 2019",2019-06-20T13:23:11Z
Q4,00:18.4,Turnover: Out of Bounds,Bobby Portis,Bulls,,[Observable in enhanced video] Portis (WAS) steps out of bounds along the sideline at the start of his dribble.,28.5714283% Complete    00:30.0       To       00:15.3,gameId=0021801069,Wizards(120) @ Bulls(126),"March 20, 2019",2019-06-20T13:23:11Z
Q4,00:14.1,Foul: Loose Ball,Lauri Markkanen,Jabari Parker,CNC,"Markanen (CHI) makes some contact with Parker's (WAS) right arm during rebounding, but it is marginal and does not affect his ability to retrieve the ball.",2.04081631% Complete    00:15.3       To       00:14.1,gameId=0021801069,Wizards(120) @ Bulls(126),"March 20, 2019",2019-06-20T13:23:11Z
Q4,00:14.1,Foul: Personal,Tomas Satoransky,Ryan Arcidiacono,CC,Satoransky (WAS) commits a take foul on Arcidiacono (CHI).,2.04081631% Complete    00:15.3       To       00:14.1,gameId=0021801069,Wizards(120) @ Bulls(126),"March 20, 2019",2019-06-20T13:23:11Z
Q4,00:11.0,Foul: Offensive,Bobby Portis,Kris Dunn,CNC,"As he rolls to the lane, Portis (WAS) makes marginal contact with his left hand to Dunn's (CHI) front that does not affect his ability to defend.",22.44898% Complete    00:14.1       To       00:02.4,gameId=0021801069,Wizards(120) @ Bulls(126),"March 20, 2019",2019-06-20T13:23:11Z
Q4,00:03.7,Foul: Shooting,Ryan Arcidiacono,Bradley Beal,CNC,RAR shows Arcidiacono (CHI) makes marginal contact with Beal's (WAS) left thigh as he is airborne during the jump shot attempt.,22.44898% Complete    00:14.1       To       00:02.4,gameId=0021801069,Wizards(120) @ Bulls(126),"March 20, 2019",2019-06-20T13:23:11Z
Q4,00:02.4,Foul: Personal,Bobby Portis,Robin Lopez,CNC,Portis (WAS) makes marginal contact with Lopez (CHI) that does not affect his SQBR during the drive.,4.08163261% Complete    00:02.4       To       00:00.0,gameId=0021801069,Wizards(120) @ Bulls(126),"March 20, 2019",2019-06-20T13:23:11Z
Q4,00:02.4,Foul: Away from Play,Bobby Portis,Robin Lopez,CNC,Portis (WAS) rests his hands on Lopez' (CHI) midsection and makes marginal contact that does not affect his FOM.,4.08163261% Complete    00:02.4       To       00:00.0,gameId=0021801069,Wizards(120) @ Bulls(126),"March 20, 2019",2019-06-20T13:23:11Z
Q5,01:44.2,Foul: Personal,Bobby Portis,Robin Lopez,IC,"Portis (WAS) makes marginal contact with Lopez (CHI) on the play; the whistled illegal contact is initiated by Satoransky (WAS), who dislodges Lopez from position after he receives the pass.",59.1836739% Complete    02:04.3       To       01:34.7,gameId=0021801069,Wizards(120) @ Bulls(126),"March 20, 2019",2019-06-20T13:23:11Z
Q5,01:44.1,Foul: Offensive,Kris Dunn,Bradley Beal,CNC,Dunn (CHI) and Beal (WAS) engage and disengage off ball without affecting the other's FOM.,59.1836739% Complete    02:04.3       To       01:34.7,gameId=0021801069,Wizards(120) @ Bulls(126),"March 20, 2019",2019-06-20T13:23:11Z
Q5,01:44.1,Turnover: Traveling,Kris Dunn,Wizards,,[Observable in enhanced video] Dunn (CHI) receives the pass and takes more than two steps after his gather.,59.1836739% Complete    02:04.3       To       01:34.7,gameId=0021801069,Wizards(120) @ Bulls(126),"March 20, 2019",2019-06-20T13:23:11Z
Q5,01:38.7,Foul: Personal,Bradley Beal,Kris Dunn,CNC,Beal (WAS) briefly has his arms around Lopez's (CHI) midsection before correcting.,59.1836739% Complete    02:04.3       To       01:34.7,gameId=0021801069,Wizards(120) @ Bulls(126),"March 20, 2019",2019-06-20T13:23:11Z
Q5,01:38.7,Foul: Offensive,Robin Lopez,Bradley Beal,CNC,Lopez (CHI) establishes himself in a screening position in Beal's (WAS) path and does not deliver the contact.,59.1836739% Complete    02:04.3       To       01:34.7,gameId=0021801069,Wizards(120) @ Bulls(126),"March 20, 2019",2019-06-20T13:23:11Z
Q5,01:37.3,Foul: Personal,Bobby Portis,Ryan Arcidiacono,CNC,Portis (WAS) makes marginal contact with Arcidiacono's (CHI) front that does not affect his ability to pass.,59.1836739% Complete    02:04.3       To       01:34.7,gameId=0021801069,Wizards(120) @ Bulls(126),"March 20, 2019",2019-06-20T13:23:11Z
Q5,01:34.8,Foul: Personal,Jabari Parker,Robin Lopez,CNC,Parker (WAS) cleanly intercepts the pass intended for Lopez (CHI).,59.1836739% Complete    02:04.3       To       01:34.7,gameId=0021801069,Wizards(120) @ Bulls(126),"March 20, 2019",2019-06-20T13:23:11Z
Q5,01:30.6,Foul: Personal,Kris Dunn,Bradley Beal,CC,Dunn (CHI) commits the take foul on Beal (WAS).,20.4081631% Complete    01:34.7       To       01:24.2,gameId=0021801069,Wizards(120) @ Bulls(126),"March 20, 2019",2019-06-20T13:23:11Z
Q5,01:08.4,Foul: Personal,Jabari Parker,Lauri Markkanen,CNC,Parker (WAS) rests his hand against Markkanen's (CHI) front and makes marginal contact that does not affect his FOM.,48.97959% Complete    01:24.2       To       01:00.0,gameId=0021801069,Wizards(120) @ Bulls(126),"March 20, 2019",2019-06-20T13:23:11Z
Q5,01:06.1,Foul: Personal,Bradley Beal,Robin Lopez,CNC,Beal (WAS) briefly has his arms around Lopez's (CHI) upper half before correcting.,48.97959% Complete    01:24.2       To       01:00.0,gameId=0021801069,Wizards(120) @ Bulls(126),"March 20, 2019",2019-06-20T13:23:11Z
Q5,01:06.1,Foul: Offensive,Robin Lopez,Bradley Beal,CNC,Lopez (CHI) establishes himself in a screening position in Beal's (WAS) path and does not deliver the contact.,48.97959% Complete    01:24.2       To       01:00.0,gameId=0021801069,Wizards(120) @ Bulls(126),"March 20, 2019",2019-06-20T13:23:11Z
Q5,01:03.3,Foul: Personal,Jabari Parker,Lauri Markkanen,CNC,LAR shows Parker (WAS) makes marginal contact with Markkanen's (CHI) front that does not affect his ability to pass.,48.97959% Complete    01:24.2       To       01:00.0,gameId=0021801069,Wizards(120) @ Bulls(126),"March 20, 2019",2019-06-20T13:23:11Z
Q5,01:02.8,Foul: Personal,Bradley Beal,Kris Dunn,CNC,LLB shows Beal (WAS) reaches in and cleanly strips Dunn (CHI) of the ball during the drive.,48.97959% Complete    01:24.2       To       01:00.0,gameId=0021801069,Wizards(120) @ Bulls(126),"March 20, 2019",2019-06-20T13:23:11Z
Q5,01:00.2,Turnover: Traveling,Kris Dunn,Wizards,,"[Observable in enhanced video] Upon gathering the loose ball, Dunn (CHI) moves his pivot foot.",48.97959% Complete    01:24.2       To       01:00.0,gameId=0021801069,Wizards(120) @ Bulls(126),"March 20, 2019",2019-06-20T13:23:11Z
Q5,01:00.0,Foul: Shooting,Bradley Beal,Kris Dunn,CC,LLB shows Beal (WAS) makes contact with Dunn's (CHI) left shoulder after making initial contact with the ball during his upward shooting motion.,48.97959% Complete    01:24.2       To       01:00.0,gameId=0021801069,Wizards(120) @ Bulls(126),"March 20, 2019",2019-06-20T13:23:11Z
Q5,01:00.0,Foul: Loose Ball,Bobby Portis,Robin Lopez,CNC,Portis (WAS) makes incidental contact with Lopez's (CHI) body as he attempts to box him out during the rebound.,48.97959% Complete    01:24.2       To       01:00.0,gameId=0021801069,Wizards(120) @ Bulls(126),"March 20, 2019",2019-06-20T13:23:11Z
Q5,00:55.0,Foul: Personal,Shaquille Harrison,Bradley Beal,CNC,Harrison (CHI) makes marginal contact with Beal's (WAS) front during the drive. There is not clear and conclusive video evidence determining whether or not Arcidiacono (CHI) makes contact with Beal's (WAS) right arm.,30.6122456% Complete    01:00.0       To       00:44.5,gameId=0021801069,Wizards(120) @ Bulls(126),"March 20, 2019",2019-06-20T13:23:11Z
Q5,00:51.4,Turnover: Out of Bounds,Bradley Beal,Bulls,INC,Beal (WAS) steps out of bounds along the baseline during his dribble.,30.6122456% Complete    01:00.0       To       00:44.5,gameId=0021801069,Wizards(120) @ Bulls(126),"March 20, 2019",2019-06-20T13:23:11Z
Q5,00:44.0,Foul: Shooting,Shaquille Harrison,Bradley Beal,CC,LLB shows Harrison (CHI) makes contact with Beal's (WAS) right wrist during his jump shot attempt.,30.6122456% Complete    01:00.0       To       00:44.5,gameId=0021801069,Wizards(120) @ Bulls(126),"March 20, 2019",2019-06-20T13:23:11Z
Q5,00:35.0,Foul: Offensive,Robin Lopez,Jabari Parker,INC,RAR shows Lopez (CHI) continues moving into Parker's (WAS) path and delivers leg to leg contact that affects his ability to defend.,24.4897957% Complete    00:44.5       To       00:32.2,gameId=0021801069,Wizards(120) @ Bulls(126),"March 20, 2019",2019-06-20T13:23:11Z
Q5,00:32.2,Foul: Away from Play,Lauri Markkanen,Bobby Portis,CNC,Markkanen (CHI) and Portis (WAS) engage with each other without affecting the other's FOM.,14.2857141% Complete    00:32.2       To       00:25.2,gameId=0021801069,Wizards(120) @ Bulls(126),"March 20, 2019",2019-06-20T13:23:11Z
Q5,00:25.2,Foul: Shooting,Shaquille Harrison,Jabari Parker,IC,"RAR and RLS show Harrison (CHI) cleanly dislodges Parker (WAS) of the ball after his gather; however, Markkanen (CHI) makes contact with Parker's arm after his gather and affects his shot attempt before the ball is dislodged.",14.2857141% Complete    00:32.2       To       00:25.2,gameId=0021801069,Wizards(120) @ Bulls(126),"March 20, 2019",2019-06-20T13:23:11Z
Q5,00:25.2,Foul: Away from Play,Bradley Beal,Kris Dunn,CNC,Beal (WAS) and Dunn (CHI) engage and disengage off ball without affecting the other's FOM.,10.2040815% Complete    00:25.2       To       00:19.5,gameId=0021801069,Wizards(120) @ Bulls(126),"March 20, 2019",2019-06-20T13:23:11Z
Q5,00:25.2,Violation: Lane,Jabari Parker,Bulls,CC,Parker (WAS) crosses the plane of the free throw line before the ball has an opportunity to make contact with the rim.,14.2857141% Complete    00:32.2       To       00:25.2,gameId=0021801069,Wizards(120) @ Bulls(126),"March 20, 2019",2019-06-20T13:23:11Z
Q5,00:19.5,Foul: Personal,Tomas Satoransky,Kris Dunn,CC,Satoransky (WAS) commits the take foul on Dunn (CHI).,10.2040815% Complete    00:25.2       To       00:19.5,gameId=0021801069,Wizards(120) @ Bulls(126),"March 20, 2019",2019-06-20T13:23:11Z
Q5,00:15.9,Foul: Shooting,Shaquille Harrison,Bradley Beal,CNC,LLS and LLB show Harrison (CHI) makes clean contact with the ball during Beal's (WAS) upward shooting motion.,14.2857141% Complete    00:19.5       To       00:12.5,gameId=0021801069,Wizards(120) @ Bulls(126),"March 20, 2019",2019-06-20T13:23:11Z
Q5,00:12.5,Turnover: Backcourt Turnover,Bradley Beal,Shaquille Harrison,CC,Correctly called backcourt violation.,14.2857141% Complete    00:19.5       To       00:12.5,gameId=0021801069,Wizards(120) @ Bulls(126),"March 20, 2019",2019-06-20T13:23:11Z
Q5,00:08.4,Foul: Personal,Bobby Portis,Shaquille Harrison,CNC,Portis (WAS) makes marginal contact with Harrison (CHI) along the sideline that does not affect his ability to pass.,24.4897957% Complete    00:12.5       To       00:00.0,gameId=0021801069,Wizards(120) @ Bulls(126),"March 20, 2019",2019-06-20T13:23:11Z
