period,time,call_type,committing,disadvantaged,decision,comments,stint,game_id,game_details,game_date,scrape_time
Q4,01:56.5,Foul: Offensive,Marcus Smart,Dorian Finney-Smith,CNC,Smart (BOS) establishes himself in a legal screening position in the path of Finney-Smith (DAL) and he brings his arms out slightly as he turns to roll. The contact to Finney-Smith is marginal and does not impact the defensive play.,73.46939% Complete    02:14.1       To       01:37.8,gameId=0022101014,Mavericks(95) @ Celtics(92),"March 13, 2022",2022-03-15T00:25:49Z
Q4,01:37.8,Foul: Personal,Luka Doncic,Jaylen Brown,CNC,"Doncic (DAL) gets his right hand to the ball and gathers control over the loose ball. Prior gaining control, Doncic makes some marginal contact with the right arm of Brown (BOS) but the arm contact does not impact the loose ball opportunity.",73.46939% Complete    02:14.1       To       01:37.8,gameId=0022101014,Mavericks(95) @ Celtics(92),"March 13, 2022",2022-03-15T00:25:49Z
Q4,01:36.1,Foul: Personal,Jaylen Brown,Luka Doncic,CC,Brown (BOS) tries to move back in front of Doncic (DAL) and body contact occurs that impacts the latter's SQBR.,32.65306% Complete    01:37.8       To       01:21.0,gameId=0022101014,Mavericks(95) @ Celtics(92),"March 13, 2022",2022-03-15T00:25:49Z
Q4,01:33.3,Foul: Offensive,Dorian Finney-Smith,Jaylen Brown,CNC,Finney-Smith (DAL) establishes himself in a legal screening position in the path of Brown (BOS) and absorbs the marginal contact during the screen.,32.65306% Complete    01:37.8       To       01:21.0,gameId=0022101014,Mavericks(95) @ Celtics(92),"March 13, 2022",2022-03-15T00:25:49Z
Q4,01:22.6,Foul: Shooting,Robert Williams III,Luka Doncic,CNC,Williams III (BOS) legally contests the perimeter jump shot from Doncic (DAL).,32.65306% Complete    01:37.8       To       01:21.0,gameId=0022101014,Mavericks(95) @ Celtics(92),"March 13, 2022",2022-03-15T00:25:49Z
Q4,01:08.1,Foul: Shooting,Maxi Kleber,Jaylen Brown,CNC,Kleber (DAL) jumps vertically and then brings his right arm down and onto the ball to deflect Brown's (BOS) driving shot attempt.,26.530613% Complete    01:21.0       To       01:08.0,gameId=0022101014,Mavericks(95) @ Celtics(92),"March 13, 2022",2022-03-15T00:25:49Z
Q4,00:49.6,Foul: Personal,Jaylen Brown,Spencer Dinwiddie,CNC,Brown (BOS) places a hand on the waist of Dinwiddie (DAL) but the marginal contact has no impact to Dinwiddie's FOM.,42.857143% Complete    01:08.0       To       00:46.2,gameId=0022101014,Mavericks(95) @ Celtics(92),"March 13, 2022",2022-03-15T00:25:49Z
Q4,00:46.1,Turnover:  Out of Bounds - Bad Pass Turn,Luka Doncic,Celtics,CC,Doncic (DAL) passes the ball out of bounds.,42.857143% Complete    01:08.0       To       00:46.2,gameId=0022101014,Mavericks(95) @ Celtics(92),"March 13, 2022",2022-03-15T00:25:49Z
Q4,00:36.6,Foul: Personal,Spencer Dinwiddie,Jayson Tatum,CNC,Dinwiddie (DAL) briefly brings his arms to the sides of Tatum (BOS) during the post up but the contact is marginal and does not impact Tatum's FOM.,26.530613% Complete    00:46.2       To       00:32.3,gameId=0022101014,Mavericks(95) @ Celtics(92),"March 13, 2022",2022-03-15T00:25:49Z
Q4,00:23.6,Foul: Personal,Robert Williams III,Luka Doncic,CNC,Williams III (BOS) briefly places his hand on Doncic's (DAL) back but the marginal touch does not impact his static position with the ball.,46.938774% Complete    00:32.3       To       00:09.0,gameId=0022101014,Mavericks(95) @ Celtics(92),"March 13, 2022",2022-03-15T00:25:49Z
Q4,00:15.8,Foul: Offensive,Luka Doncic,Jaylen Brown,CNC,Doncic (DAL) changes directions and extends his off-arm outwards during the drive and some marginal contact occurs with the arm of Brown (BOS) but there is no affect on the defensive play.,46.938774% Complete    00:32.3       To       00:09.0,gameId=0022101014,Mavericks(95) @ Celtics(92),"March 13, 2022",2022-03-15T00:25:49Z
Q4,00:10.7,Foul: Shooting,Al Horford,Spencer Dinwiddie,CNC,"Horford (BOS) legally contests Dinwiddie's (DAL) jump shot attempt.  Any ""high-five"" contact after the release is considered incidental.",46.938774% Complete    00:32.3       To       00:09.0,gameId=0022101014,Mavericks(95) @ Celtics(92),"March 13, 2022",2022-03-15T00:25:49Z
Q4,00:05.6,Foul: Shooting,Luka Doncic,Marcus Smart,CNC,"Replay review of the shooting foul called on Doncic (DAL) pursuant to a coach?s challenge was deemed successful. Doncic makes incidental, 'high-five' contact with the hand of Smart (BOS) after the release of his jump shot attempt.",18.367348% Complete    00:09.0       To       00:00.0,gameId=0022101014,Mavericks(95) @ Celtics(92),"March 13, 2022",2022-03-15T00:25:49Z
Q4,00:03.5,Foul: Personal,Spencer Dinwiddie,Jayson Tatum,CNC,Dinwiddie (DAL) and Tatum (BOS) engage and disengage during the inbounds play.,18.367348% Complete    00:09.0       To       00:00.0,gameId=0022101014,Mavericks(95) @ Celtics(92),"March 13, 2022",2022-03-15T00:25:49Z
Q4,00:02.8,Foul: Shooting,Spencer Dinwiddie,Jayson Tatum,CNC,Dinwiddie (DAL) makes marginal contact with Tatum's (BOS) side before the start of his upward shooting motion and the contact does not affect his jump shot attempt.,18.367348% Complete    00:09.0       To       00:00.0,gameId=0022101014,Mavericks(95) @ Celtics(92),"March 13, 2022",2022-03-15T00:25:49Z
