period,time,call_type,committing,disadvantaged,decision,comments,stint,game_id,game_details,game_date,scrape_time
Q4,02:00,Stoppage: Out-of-Bounds,Wendell Carter Jr.,Knicks,CC,Carter Jr. (ORL) is the last player to touch the ball before the ball goes out of bounds.  Possession is correctly awarded to New York.,55.10204% Complete    02:22.5       To       01:54.7,gameId=0022100218,Magic(104) @ Knicks(98),"November 17, 2021",2021-11-18T22:02:19Z
Q4,01:56,Foul: Shooting,Terrence Ross,RJ Barrett,CNC,Ross (ORL) is jumping away from Barrett's (NYK) path when marginal contact occurs during the shot.,55.10204% Complete    02:22.5       To       01:54.7,gameId=0022100218,Magic(104) @ Knicks(98),"November 17, 2021",2021-11-18T22:02:19Z
Q4,01:46.0,Foul: Personal,Immanuel Quickley,Franz Wagner,CNC,Quickley (NYK) places a stayed hand to Wagner's (ORL) front and immediately removes his hand as marginal contact occurs.,18.367348% Complete    01:54.7       To       01:45.0,gameId=0022100218,Magic(104) @ Knicks(98),"November 17, 2021",2021-11-18T22:02:19Z
Q4,01:45.0,Foul: Shooting,Immanuel Quickley,Franz Wagner,CC,Quickley (NYK) brings his arm down and makes contact with Wagner's (ORL) arm as he defends the shot near the rim.,18.367348% Complete    01:54.7       To       01:45.0,gameId=0022100218,Magic(104) @ Knicks(98),"November 17, 2021",2021-11-18T22:02:19Z
Q4,01:38,Foul: Personal,Wendell Carter Jr.,Alec Burks,CNC,Carter Jr. (ORL) is moving alongside Burks' (NYK) path and maintains a legal guarding position as he defends the drive.,36.734695% Complete    01:45.0       To       01:26.8,gameId=0022100218,Magic(104) @ Knicks(98),"November 17, 2021",2021-11-18T22:02:19Z
Q4,01:17.3,Foul: Offensive,Wendell Carter Jr.,Derrick Rose,CNC,Carter Jr. (ORL) is already in Rose's (NYK) path when contact occurs and he releases away from the contact.,34.69388% Complete    01:26.8       To       01:09.6,gameId=0022100218,Magic(104) @ Knicks(98),"November 17, 2021",2021-11-18T22:02:19Z
Q4,01:14.0,Foul: Defense 3 Second,Immanuel Quickley,Magic,CNC,Quickley (NYK) is in the paint for less than three seconds when he begins to imminently exit the lane.,34.69388% Complete    01:26.8       To       01:09.6,gameId=0022100218,Magic(104) @ Knicks(98),"November 17, 2021",2021-11-18T22:02:19Z
Q4,01:10.8,Foul: Shooting,Derrick Rose,Cole Anthony,CNC,Rose (NYK) applies a stayed forearm to Anthony's (ORL) hip and marginal contact occurs during the shot.,34.69388% Complete    01:26.8       To       01:09.6,gameId=0022100218,Magic(104) @ Knicks(98),"November 17, 2021",2021-11-18T22:02:19Z
Q4,01:03.9,Foul: Offensive,Julius Randle,Jalen Suggs,CNC,Randle (NYK) is already in Suggs' (ORL) path and is firming up when contact occurs.,34.69388% Complete    01:09.6       To       00:52.4,gameId=0022100218,Magic(104) @ Knicks(98),"November 17, 2021",2021-11-18T22:02:19Z
Q4,00:54.2,Foul: Shooting,Wendell Carter Jr.,RJ Barrett,CNC,Carter Jr. (ORL) legally contests Barrett's (NYK) jump shot attempt.,34.69388% Complete    01:09.6       To       00:52.4,gameId=0022100218,Magic(104) @ Knicks(98),"November 17, 2021",2021-11-18T22:02:19Z
Q4,00:38.6,Foul: Offensive,Wendell Carter Jr.,Derrick Rose,CNC,Carter Jr. (ORL) is already in Rose's (NYK) path when contact occurs and he releases away from the contact.,32.65306% Complete    00:52.4       To       00:36.0,gameId=0022100218,Magic(104) @ Knicks(98),"November 17, 2021",2021-11-18T22:02:19Z
Q4,00:36.8,Foul: Personal,Julius Randle,Cole Anthony,CNC,Randle (NYK) is moving alongside Anthony's (ORL) path and cleanly deflects the ball at the end of the drive.,32.65306% Complete    00:52.4       To       00:36.0,gameId=0022100218,Magic(104) @ Knicks(98),"November 17, 2021",2021-11-18T22:02:19Z
Q4,00:35.3,Foul: Loose Ball,Derrick Rose,Wendell Carter Jr.,CNC,Rose (NYK) and Carter Jr. (ORL) come together at the same spot and Rose releases away form the contact to secure the loose ball.,6.122449% Complete    00:36.0       To       00:32.7,gameId=0022100218,Magic(104) @ Knicks(98),"November 17, 2021",2021-11-18T22:02:19Z
Q4,00:26.6,Foul: Personal,Franz Wagner,Alec Burks,CC,Wagner (ORL) makes foot to foot contact with Burks (NYK) that affects his SQBR.,14.285714% Complete    00:29.1       To       00:22.0,gameId=0022100218,Magic(104) @ Knicks(98),"November 17, 2021",2021-11-18T22:02:19Z
Q4,00:26.0,Foul: Offensive,Julius Randle,Franz Wagner,CNC,Randle (NYK) and Wagner (ORL) come together at the same spot and marginal contact occurs off ball.,14.285714% Complete    00:29.1       To       00:22.0,gameId=0022100218,Magic(104) @ Knicks(98),"November 17, 2021",2021-11-18T22:02:19Z
Q4,00:21.0,Foul: Personal,Alec Burks,Cole Anthony,CNC,"Burks' (NYK) hand brushes Anthony's (ORL) head/face after the initial marginal contact occurs with Anthony's shoulder.   Contact to an opponent's head/face can be deemed marginal when the result of a natural basketball move, provided the contact is not disproportionate or uncontrolled.",18.367348% Complete    00:22.0       To       00:12.1,gameId=0022100218,Magic(104) @ Knicks(98),"November 17, 2021",2021-11-18T22:02:19Z
Q4,00:15.2,Turnover: 8 Second Violation,Franz Wagner,Knicks,CNC,Wagner (ORL) advances the ball into the frontcourt within eight seconds.,18.367348% Complete    00:22.0       To       00:12.1,gameId=0022100218,Magic(104) @ Knicks(98),"November 17, 2021",2021-11-18T22:02:19Z
Q4,00:12.2,Foul: Personal,Julius Randle,Cole Anthony,CC,Randle (NYK) commits a take foul on Anthony (ORL).,18.367348% Complete    00:22.0       To       00:12.1,gameId=0022100218,Magic(104) @ Knicks(98),"November 17, 2021",2021-11-18T22:02:19Z
