period,time,call_type,committing,disadvantaged,decision,comments,stint,game_id,game_details,game_date,scrape_time
Q4,01:44.1,Foul: Loose Ball,Terance Mann,Brandon Clarke,CC,"During the rebound, Mann (LAC) grabs Clarke's (MEM) jersey and impedes his ability to retrieve the rebound.",28.571428% Complete    01:44.1       To       01:29.9,gameId=0022100034,Grizzlies(120) @ Clippers(114),"October 23, 2021",2021-10-25T17:46:58Z
Q4,01:43.0,Turnover: Stepped out of Bounds,Paul George,Grizzlies,CC,George (LAC) steps out of bounds as he attempts to retrieve the rebound.,28.571428% Complete    01:44.1       To       01:29.9,gameId=0022100034,Grizzlies(120) @ Clippers(114),"October 23, 2021",2021-10-25T17:46:58Z
Q4,01:35.4,Foul: Shooting,Eric Bledsoe,De'Anthony Melton,CNC,"During the drive, Bledsoe (LAC) legally contests Melton's (MEM) shot attempt, and makes marginal contact with his off arm near the rim.",28.571428% Complete    01:44.1       To       01:29.9,gameId=0022100034,Grizzlies(120) @ Clippers(114),"October 23, 2021",2021-10-25T17:46:58Z
Q4,01:29.9,Foul: Loose Ball,Terance Mann,Brandon Clarke,CNC,Contact between Mann (LAC) and Clarke (MEM) during the rebound is marginal.,28.571428% Complete    01:44.1       To       01:29.9,gameId=0022100034,Grizzlies(120) @ Clippers(114),"October 23, 2021",2021-10-25T17:46:58Z
Q4,01:29.9,Stoppage: Out-of-Bounds,Brandon Clarke,Clippers,CC,Clarke (MEM) is the last to touch the ball before it goes out of bounds. Possession is correctly awarded to Los Angeles.,28.571428% Complete    01:44.1       To       01:29.9,gameId=0022100034,Grizzlies(120) @ Clippers(114),"October 23, 2021",2021-10-25T17:46:58Z
Q4,00:52.2,Foul: Shooting,Reggie Jackson,Desmond Bane,CNC,Jackson (LAC) makes marginal contact with Bane's (MEM) body during his shooting motion that does not affect his jump shot attempt.,44.89796% Complete    01:13.5       To       00:50.7,gameId=0022100034,Grizzlies(120) @ Clippers(114),"October 23, 2021",2021-10-25T17:46:58Z
Q4,00:45.1,Foul: Offensive,Paul George,De'Anthony Melton,INC,George (LAC) hooks Melton (MEM) during the drive to the basket.,22.44898% Complete    00:50.7       To       00:39.7,gameId=0022100034,Grizzlies(120) @ Clippers(114),"October 23, 2021",2021-10-25T17:46:58Z
Q4,00:40.8,Foul: Shooting,Brandon Clarke,Paul George,CNC,Clarke (MEM) jumps vertically and maintains a legal vertical position contesting the driving shot attempt by George (LAC).,22.44898% Complete    00:50.7       To       00:39.7,gameId=0022100034,Grizzlies(120) @ Clippers(114),"October 23, 2021",2021-10-25T17:46:58Z
Q4,00:32.9,Turnover: Backcourt Turnover,Brandon Clarke,,CNC,"As Clarke (MEM) jumps from the backcourt, he establishes frontcourt position with his right foot prior to receiving the pass.",46.938774% Complete    00:39.7       To       00:16.7,gameId=0022100034,Grizzlies(120) @ Clippers(114),"October 23, 2021",2021-10-25T17:46:58Z
Q4,00:18.4,Foul: Shooting,Eric Bledsoe,Jaren Jackson Jr.,CNC,Bledsoe (LAC) avoids making contact with Jackson Jr.'s (MEM) arm during his shooting motion on the jump shot attempt.,46.938774% Complete    00:39.7       To       00:16.7,gameId=0022100034,Grizzlies(120) @ Clippers(114),"October 23, 2021",2021-10-25T17:46:58Z
Q4,00:18.4,Foul: Offensive,Jaren Jackson Jr.,Eric Bledsoe,CNC,Jackson Jr. (MEM) extends his off-arm outwards but the contact with Bledsoe (LAC) is marginal.,46.938774% Complete    00:39.7       To       00:16.7,gameId=0022100034,Grizzlies(120) @ Clippers(114),"October 23, 2021",2021-10-25T17:46:58Z
Q4,00:14.6,Foul: Shooting,De'Anthony Melton,Paul George,CNC,Melton (MEM) legally contests George's (LAC) jump shot attempt.,8.163265% Complete    00:16.7       To       00:12.6,gameId=0022100034,Grizzlies(120) @ Clippers(114),"October 23, 2021",2021-10-25T17:46:58Z
Q4,00:11.3,Foul: Personal,Luke Kennard,Desmond Bane,CC,Kennard (LAC) commits a take foul on Bane (MEM).,2.0408163% Complete    00:12.6       To       00:11.3,gameId=0022100034,Grizzlies(120) @ Clippers(114),"October 23, 2021",2021-10-25T17:46:58Z
Q4,00:08.5,Foul: Personal,De'Anthony Melton,Paul George,CNC,Melton (MEM) makes contact to the arm of George (LAC) in transition but the contact is marginal.,12.244898% Complete    00:11.3       To       00:05.3,gameId=0022100034,Grizzlies(120) @ Clippers(114),"October 23, 2021",2021-10-25T17:46:58Z
Q4,00:07.2,Foul: Shooting,De'Anthony Melton,Paul George,CNC,Melton (MEM) jumps vertically and maintains a legal vertical position contesting the jump shot attempt by George (LAC).,12.244898% Complete    00:11.3       To       00:05.3,gameId=0022100034,Grizzlies(120) @ Clippers(114),"October 23, 2021",2021-10-25T17:46:58Z
