period,time,call_type,committing,disadvantaged,decision,comments,stint,game_id,game_details,game_date,scrape_time
Q4,01:59.3,Foul: Offensive,Carmelo Anthony,Justin Holiday,CNC,Anthony's (LAL) hands extend slightly as they brush Holiday (IND) during the pick.,16.32653% Complete    02:05.0       To       01:56.5,gameId=0022100268,Lakers(124) @ Pacers(116),"November 24, 2021",2021-11-29T16:28:43Z
Q4,01:58.4,Foul: Offensive,Russell Westbrook,Justin Holiday,CNC,Westbrook (LAL) extends his leg toward Holiday (IND) after his release and does not make contact.,16.32653% Complete    02:05.0       To       01:56.5,gameId=0022100268,Lakers(124) @ Pacers(116),"November 24, 2021",2021-11-29T16:28:43Z
Q4,01:43.0,Foul: Shooting,Malcolm Brogdon,LeBron James,CNC,Brogdon (IND) makes marginal contact as his hand brushes James' (LAL) off-arm on the driving shot attempt.,12.244898% Complete    01:48.6       To       01:42.0,gameId=0022100268,Lakers(124) @ Pacers(116),"November 24, 2021",2021-11-29T16:28:43Z
Q4,01:37.9,Foul: Shooting,Malik Monk,T.J. McConnell,CC,"Monk (LAL) jumps from point A to point B and makes contact with McConnell (IND), which affects his driving shot attempt.",8.163265% Complete    01:42.0       To       01:37.9,gameId=0022100268,Lakers(124) @ Pacers(116),"November 24, 2021",2021-11-29T16:28:43Z
Q4,01:24.9,Foul: Offensive,Carmelo Anthony,Malcolm Brogdon,CNC,Anthony (LAL) establishes himself in Brogdon's (IND) path during the pick before both players engage and separate thereafter.,42.857143% Complete    01:37.9       To       01:16.7,gameId=0022100268,Lakers(124) @ Pacers(116),"November 24, 2021",2021-11-29T16:28:43Z
Q4,01:09.9,Foul: Shooting,Russell Westbrook,Malcolm Brogdon,CC,"Westbrook (LAL) jumps from point A to point B and makes contact with Brogdon (IND), which affects his driving shot attempt.",14.285714% Complete    01:16.7       To       01:09.7,gameId=0022100268,Lakers(124) @ Pacers(116),"November 24, 2021",2021-11-29T16:28:43Z
Q4,00:36.1,Foul: Personal,Malik Monk,T.J. McConnell,CNC,Monk (LAL) legally moves alongside McConnell's (IND) path when incidental contact occurs on the drive.,36.734695% Complete    00:46.7       To       00:28.1,gameId=0022100268,Lakers(124) @ Pacers(116),"November 24, 2021",2021-11-29T16:28:43Z
Q4,00:32.6,Foul: Loose Ball,Wayne Ellington,Torrey Craig,CNC,Ellington (LAL) makes incidental contact with Craig (IND) as Craig controls the rebound.,36.734695% Complete    00:46.7       To       00:28.1,gameId=0022100268,Lakers(124) @ Pacers(116),"November 24, 2021",2021-11-29T16:28:43Z
Q4,00:30.0,Foul: Loose Ball,Torrey Craig,Malik Monk,CNC,Craig (IND) makes incidental contact with Monk (LAL) as both players naturally move toward the rebound.,36.734695% Complete    00:46.7       To       00:28.1,gameId=0022100268,Lakers(124) @ Pacers(116),"November 24, 2021",2021-11-29T16:28:43Z
Q4,00:28.4,Foul: Away from Play,Carmelo Anthony,Justin Holiday,CNC,Anthony (LAL) makes incidental contact with Holiday (IND) as the two move in the same direction across the lane.,36.734695% Complete    00:46.7       To       00:28.1,gameId=0022100268,Lakers(124) @ Pacers(116),"November 24, 2021",2021-11-29T16:28:43Z
Q4,00:28.4,Foul: Away from Play,Carmelo Anthony,Myles Turner,CNC,Anthony (LAL) and Turner (IND) engage and separate during the inbound.,36.734695% Complete    00:46.7       To       00:28.1,gameId=0022100268,Lakers(124) @ Pacers(116),"November 24, 2021",2021-11-29T16:28:43Z
Q4,00:28.4,Stoppage: Out-of-Bounds,Malik Monk,Pacers,CC,Monk (LAL) dislodges the ball out of bounds. Possession is correctly awarded to IND.,36.734695% Complete    00:46.7       To       00:28.1,gameId=0022100268,Lakers(124) @ Pacers(116),"November 24, 2021",2021-11-29T16:28:43Z
Q4,00:22.6,Foul: Personal,Torrey Craig,Russell Westbrook,CC,Craig (IND) commits a take foul on Westbrook (LAL).,10.204082% Complete    00:28.1       To       00:22.6,gameId=0022100268,Lakers(124) @ Pacers(116),"November 24, 2021",2021-11-29T16:28:43Z
Q4,00:16.5,Turnover: Traveling,Malcolm Brogdon,Lakers,CNC,Brogdon (IND) gathers the ball and takes two steps before passing.,30.612246% Complete    00:22.6       To       00:07.2,gameId=0022100268,Lakers(124) @ Pacers(116),"November 24, 2021",2021-11-29T16:28:43Z
Q4,00:13.8,Foul: Personal,Russell Westbrook,Domantas Sabonis,CNC,Westbrook (LAL) slides his hands across and off Sabonis (IND) after the pick.,30.612246% Complete    00:22.6       To       00:07.2,gameId=0022100268,Lakers(124) @ Pacers(116),"November 24, 2021",2021-11-29T16:28:43Z
Q4,00:07.3,Foul: Shooting,Avery Bradley,Chris Duarte,INC,Bradley (LAL) is drawn into the air toward Duarte (IND) when he makes contact with Duarte's body during his upward shooting motion.,30.612246% Complete    00:22.6       To       00:07.2,gameId=0022100268,Lakers(124) @ Pacers(116),"November 24, 2021",2021-11-29T16:28:43Z
Q4,00:05.7,Turnover: Traveling,LeBron James,Pacers,CNC,James (LAL) gathers on his right foot and takes two legal steps prior to releasing his jump shot.,14.285714% Complete    00:07.2       To       00:00.0,gameId=0022100268,Lakers(124) @ Pacers(116),"November 24, 2021",2021-11-29T16:28:43Z
Q5,01:54.7,Turnover: Traveling,LeBron James,Pacers,CNC,James (LAL) gathers on his right foot and takes two legal steps prior to releasing his jump shot.,48.97959% Complete    02:16.3       To       01:52.0,gameId=0022100268,Lakers(124) @ Pacers(116),"November 24, 2021",2021-11-29T16:28:43Z
Q5,01:44.0,Foul: Offensive,Domantas Sabonis,LeBron James,CNC,Sabonis (IND) establishes his screening position in path of James (LAL) and absorbs the contact.,46.938774% Complete    01:52.0       To       01:28.8,gameId=0022100268,Lakers(124) @ Pacers(116),"November 24, 2021",2021-11-29T16:28:43Z
Q5,01:41.8,Foul: Shooting,Russell Westbrook,Malcolm Brogdon,CNC,Westbrook (LAL) makes clean contact to the ball on Brogdon's (IND) driving shot attempt.,46.938774% Complete    01:52.0       To       01:28.8,gameId=0022100268,Lakers(124) @ Pacers(116),"November 24, 2021",2021-11-29T16:28:43Z
Q5,01:40.5,Stoppage: Out-of-Bounds,Lakers,Pacers,CC,Westbrook (LAL) dislodges the ball out of bounds. Possession is correctly awarded to IND.,46.938774% Complete    01:52.0       To       01:28.8,gameId=0022100268,Lakers(124) @ Pacers(116),"November 24, 2021",2021-11-29T16:28:43Z
Q5,01:27.0,Foul: Personal,Malcolm Brogdon,Russell Westbrook,CC,Brogdon (IND) makes contact with Westbrook's (LAL) face and affects his SQBR.,38.77551% Complete    01:28.8       To       01:09.8,gameId=0022100268,Lakers(124) @ Pacers(116),"November 24, 2021",2021-11-29T16:28:43Z
