period,time,call_type,committing,disadvantaged,decision,comments,stint,game_id,game_details,game_date,scrape_time
Q4,01:42.8,Foul: Loose Ball,Tyler Herro,Onyeka Okongwu,CNC,"Herro (MIA) briefly wraps his left arm over the left arm of Okongwu (ATL), who is able to free his arm from the marginal contact and get to the ball.",48.97959% Complete    02:05.8       To       01:41.0,gameId=0042100103,Heat(110) @ Hawks(111),"April 22, 2022",2022-04-23T21:26:47Z
Q4,01:41.2,Foul: Shooting,Tyler Herro,Onyeka Okongwu,CC,Herro (MIA) backs into the lower body of Okongwu (ATL) and the former's right arm makes additional contact across Okongwu's legs that affects the shot attempt in the paint.,48.97959% Complete    02:05.8       To       01:41.0,gameId=0042100103,Heat(110) @ Hawks(111),"April 22, 2022",2022-04-23T21:26:47Z
Q4,01:32.7,Foul: Offensive,P.J. Tucker,Kevin Huerter,CNC,Tucker (MIA) establishes himself in a legal screening position in the path of Huerter (ATL) and his arms come out slightly as he braces for contact on the screen.,20.408163% Complete    01:41.0       To       01:30.5,gameId=0042100103,Heat(110) @ Hawks(111),"April 22, 2022",2022-04-23T21:26:47Z
Q4,01:23.8,Foul: Offensive,Delon Wright,P.J. Tucker,CNC,Wright (ATL) establishes himself in a legal screening position in the path of Tucker (MIA) and some contact occurs as the latter fights over the pick.,16.32653% Complete    01:30.5       To       01:22.0,gameId=0042100103,Heat(110) @ Hawks(111),"April 22, 2022",2022-04-23T21:26:47Z
Q4,01:22.1,Foul: Personal,Max Strus,Trae Young,CC,"Strus (MIA) turns his body to get parallel to Young's (ATL) path, however, he delivers contact with his shoulder to Young's side and affects his SQBR.",16.32653% Complete    01:30.5       To       01:22.0,gameId=0042100103,Heat(110) @ Hawks(111),"April 22, 2022",2022-04-23T21:26:47Z
Q4,01:08.5,Foul: Offensive,Bam Adebayo,Trae Young,CNC,Adebayo (MIA) establishes himself in a legal screening position in the path of Young (ATL) and some contact occurs as the players come together and then disengage.,57.142857% Complete    01:22.0       To       00:53.9,gameId=0042100103,Heat(110) @ Hawks(111),"April 22, 2022",2022-04-23T21:26:47Z
Q4,01:03.2,Foul: Loose Ball,Onyeka Okongwu,Bam Adebayo,CC,Okongwu (ATL) brings his left arm around the shoulder of Adebayo (MIA) and pulls him away from the ball during the rebounding opportunity.,57.142857% Complete    01:22.0       To       00:53.9,gameId=0042100103,Heat(110) @ Hawks(111),"April 22, 2022",2022-04-23T21:26:47Z
Q4,00:56.6,Foul: Defense 3 Second,Bogdan Bogdanovic,Heat,INC,Bogdanovic (ATL) is in the paint for longer than three seconds without imminently actively guarding an opponent.,57.142857% Complete    01:22.0       To       00:53.9,gameId=0042100103,Heat(110) @ Hawks(111),"April 22, 2022",2022-04-23T21:26:47Z
Q4,00:56.6,Foul: Offensive,Bam Adebayo,Onyeka Okongwu,CNC,Adebayo (MIA) establishes himself in a screening position in the path of Okongwu (ATL) and his arms come out slightly and make marginal contact with the sides of Okongwu.,57.142857% Complete    01:22.0       To       00:53.9,gameId=0042100103,Heat(110) @ Hawks(111),"April 22, 2022",2022-04-23T21:26:47Z
Q4,00:37.7,Foul: Loose Ball,P.J. Tucker,Delon Wright,CNC,Tucker (MIA) legally boxes-out Wright (ATL) to secure the rebound.,32.65306% Complete    00:53.9       To       00:37.7,gameId=0042100103,Heat(110) @ Hawks(111),"April 22, 2022",2022-04-23T21:26:47Z
Q4,00:20.1,Foul: Offensive,P.J. Tucker,Bogdan Bogdanovic,CNC,Tucker (MIA) establishes himself in a screening position in the path of Bogdanovic (ATL) and he extends and retracts his arms from Bogdanovic as he releases away after setting the pick. The contact on the play is marginal.,51.02041% Complete    00:37.7       To       00:12.6,gameId=0042100103,Heat(110) @ Hawks(111),"April 22, 2022",2022-04-23T21:26:47Z
Q4,00:15.6,Foul: Defense 3 Second,Kevin Huerter,Heat,INC,Huerter (ATL) is in the paint for longer than three seconds without imminently actively guarding an opponent.,51.02041% Complete    00:37.7       To       00:12.6,gameId=0042100103,Heat(110) @ Hawks(111),"April 22, 2022",2022-04-23T21:26:47Z
Q4,00:14.5,Foul: Personal,Bogdan Bogdanovic,Jimmy Butler,CNC,Bogdanovic's (ATL) arm momentarily comes across the front of Butler (MIA) and the offensive player is able to move through the marginal contact.,51.02041% Complete    00:37.7       To       00:12.6,gameId=0042100103,Heat(110) @ Hawks(111),"April 22, 2022",2022-04-23T21:26:47Z
Q4,00:04.4,Foul: Loose Ball,Delon Wright,Jimmy Butler,CNC,"Wright (ATL) follows the shot and comes into the paint and makes marginal contact with the body of Butler (MIA), who had just returned to floor from his contest of the floater.",16.32653% Complete    00:12.6       To       00:04.4,gameId=0042100103,Heat(110) @ Hawks(111),"April 22, 2022",2022-04-23T21:26:47Z
Q4,00:04.4,Foul: Offensive,Bam Adebayo,De'Andre Hunter,CNC,Adebayo (MIA) establishes himself in a legal screening position in the path of Hunter (ATL) and marginal contact occurs as the players disengage.,8.163265% Complete    00:04.4       To       00:00.0,gameId=0042100103,Heat(110) @ Hawks(111),"April 22, 2022",2022-04-23T21:26:47Z
Q4,00:00.5,Foul: Shooting,De'Andre Hunter,Jimmy Butler,CNC,Hunter (ATL) maintains a legal guarding position while defending Butler's (MIA) jump shot attempt.,8.163265% Complete    00:04.4       To       00:00.0,gameId=0042100103,Heat(110) @ Hawks(111),"April 22, 2022",2022-04-23T21:26:47Z
