period,time,call_type,committing,disadvantaged,decision,comments,game_details,page,file,game_date,away_score,away_team,home_score,home_team
Q4,01:49.8,Foul: Offensive,Blake Griffin,Jeremy Lin,CNC,Griffin (DET) is established in the path of Lin (ATL) and gives him room to avoid the contact.,"Hawks (98) @ Pistons (95) (Dec 23, 2018)",1,L2M-ATL-DET-12-23-2018-1.pdf,"Dec 23, 2018",98,Hawks,95,Pistons
Q4,01:45.0,Foul: Personal,Jeremy Lin,Blake Griffin,CNC,Lin (ATL) maintains a legal guarding position on the drive by Griffin (DET).,"Hawks (98) @ Pistons (95) (Dec 23, 2018)",1,L2M-ATL-DET-12-23-2018-1.pdf,"Dec 23, 2018",98,Hawks,95,Pistons
Q4,01:44.5,Foul: Offensive,Zaza Pachulia,Kevin Huerter,CNC,Pachulia (DET) firms up in the path of Huerter (ATL) and absorbs the contact on his screen.,"Hawks (98) @ Pistons (95) (Dec 23, 2018)",1,L2M-ATL-DET-12-23-2018-1.pdf,"Dec 23, 2018",98,Hawks,95,Pistons
Q4,01:32.7,Foul: Loose Ball,Blake Griffin,Jeremy Lin,CNC,Griffin (DET) engages with Lin (ATL) on the rebound but does not deliver contact to dislodge him from his legally obtained position.,"Hawks (98) @ Pistons (95) (Dec 23, 2018)",1,L2M-ATL-DET-12-23-2018-1.pdf,"Dec 23, 2018",98,Hawks,95,Pistons
Q4,01:23.4,Foul: Shooting,Reggie Bullock,Jeremy Lin,CNC,Bullock (DET) maintains a legal guarding position on Lin's (ATL) shot.,"Hawks (98) @ Pistons (95) (Dec 23, 2018)",1,L2M-ATL-DET-12-23-2018-1.pdf,"Dec 23, 2018",98,Hawks,95,Pistons
Q4,01:22.0,Foul: Personal,Kent Bazemore,Langston Galloway,CNC,Bazemore (ATL) and Galloway (DET) engage and disengage during the screen.,"Hawks (98) @ Pistons (95) (Dec 23, 2018)",1,L2M-ATL-DET-12-23-2018-1.pdf,"Dec 23, 2018",98,Hawks,95,Pistons
Q4,01:16.7,Foul: Offensive,Langston Galloway,Vince Carter,CNC,Galloway (DET) is established in the path of Carter (ATL) when he gives him room to avoid the contact.,"Hawks (98) @ Pistons (95) (Dec 23, 2018)",1,L2M-ATL-DET-12-23-2018-1.pdf,"Dec 23, 2018",98,Hawks,95,Pistons
Q4,01:13.9,Turnover: Traveling,Reggie Jackson,Hawks,,[Observable in enhanced video] Jackson (DET) slides his pivot foot at the start of his dribble.,"Hawks (98) @ Pistons (95) (Dec 23, 2018)",1,L2M-ATL-DET-12-23-2018-1.pdf,"Dec 23, 2018",98,Hawks,95,Pistons
Q4,01:11.8,Foul: Offensive,Reggie Jackson,Jeremy Lin,CC,Jackson (DET) extends his arm into Lin (ATL) at the end of his drive and affects his ability to defend the shot.,"Hawks (98) @ Pistons (95) (Dec 23, 2018)",1,L2M-ATL-DET-12-23-2018-1.pdf,"Dec 23, 2018",98,Hawks,95,Pistons
Q4,01:07,Foul: Personal,Blake Griffin,Alex Len,CNC,Griffin (DET) and Len (ATL) engage and separate when trying to gain post position.,"Hawks (98) @ Pistons (95) (Dec 23, 2018)",1,L2M-ATL-DET-12-23-2018-1.pdf,"Dec 23, 2018",98,Hawks,95,Pistons
Q4,00:57.1,Foul: Offensive,Zaza Pachulia,Jeremy Lin,CNC,Pachulia (DET) establishes himself in the path of Lin (ATL) by firming up and absorbing the contact on the pick.,"Hawks (98) @ Pistons (95) (Dec 23, 2018)",1,L2M-ATL-DET-12-23-2018-1.pdf,"Dec 23, 2018",98,Hawks,95,Pistons
Q4,00:55.0,Foul: Shooting,Alex Len,Reggie Jackson,CC,Len (ATL) makes contact with Jackson's (DET) body and affects his driving shot attempt.,"Hawks (98) @ Pistons (95) (Dec 23, 2018)",1,L2M-ATL-DET-12-23-2018-1.pdf,"Dec 23, 2018",98,Hawks,95,Pistons
Q4,00:40.9,Foul: Offensive,Alex Len,Reggie Bullock,CNC,Len (ATL) establishes himself in the path of Bullock (DET) and gives him room to avoid the contact on the pick.,"Hawks (98) @ Pistons (95) (Dec 23, 2018)",1,L2M-ATL-DET-12-23-2018-1.pdf,"Dec 23, 2018",98,Hawks,95,Pistons
Q4,00:38.6,Foul: Personal,Zaza Pachulia,Jeremy Lin,CNC,Pachulia (DET) maintains a legal guarding position and cleanly dislodges the ball.,"Hawks (98) @ Pistons (95) (Dec 23, 2018)",1,L2M-ATL-DET-12-23-2018-1.pdf,"Dec 23, 2018",98,Hawks,95,Pistons
Q4,00:31,Foul: Personal,Vince Carter,Reggie Jackson,CNC,Carter (ATL) maintains a legal guarding position when he cleanly dislodges the ball from Jackson (DET) on his drive.,"Hawks (98) @ Pistons (95) (Dec 23, 2018)",1,L2M-ATL-DET-12-23-2018-1.pdf,"Dec 23, 2018",98,Hawks,95,Pistons
Q4,00:30.0,Foul: Offensive,Blake Griffin,Kevin Huerter,CNC,Griffin (DET) establishes himself in the path of Huerter (ATL) and gives him room to avoid the contact on the pick.,"Hawks (98) @ Pistons (95) (Dec 23, 2018)",1,L2M-ATL-DET-12-23-2018-1.pdf,"Dec 23, 2018",98,Hawks,95,Pistons
Q4,00:27,Foul: Offensive,Blake Griffin,Vince Carter,CNC,Griffin (DET) and Carter (ATL) briefly engage and disengage off ball.,"Hawks (98) @ Pistons (95) (Dec 23, 2018)",1,L2M-ATL-DET-12-23-2018-1.pdf,"Dec 23, 2018",98,Hawks,95,Pistons
Q4,00:23.1,Foul: Shooting,Vince Carter,Blake Griffin,IC,"During the driving shot attempt, Carter (ATL) swipes to dislodge the ball and makes hand on ball contact with Griffin (DET). Simultaneously, Len (ATL) jumps A to B and","Hawks (98) @ Pistons (95) (Dec 23, 2018)",1,L2M-ATL-DET-12-23-2018-1.pdf,"Dec 23, 2018",98,Hawks,95,Pistons
Q4,00:23.0,Foul: Loose Ball,Zaza Pachulia,Alex Len,CNC,Pachulia (DET) and Len (ATL) engage and separate during the rebound attempt.,"Hawks (98) @ Pistons (95) (Dec 23, 2018)",1,L2M-ATL-DET-12-23-2018-1.pdf,"Dec 23, 2018",98,Hawks,95,Pistons
Q4,00:21.1,Foul: Personal,Zaza Pachulia,Jeremy Lin,CC,Pachulia (DET) commits a take foul on Lin (ATL).,"Hawks (98) @ Pistons (95) (Dec 23, 2018)",1,L2M-ATL-DET-12-23-2018-1.pdf,"Dec 23, 2018",98,Hawks,95,Pistons
Q4,00:21.0,Foul: Personal,Justin Anderson,Langston Galloway,CNC,Anderson (ATL) and Galloway (DET) engage and separate as they come off the screen.,"Hawks (98) @ Pistons (95) (Dec 23, 2018)",1,L2M-ATL-DET-12-23-2018-1.pdf,"Dec 23, 2018",98,Hawks,95,Pistons
Q4,00:21.0,Foul: Offensive,Zaza Pachulia,Jeremy Lin,CNC,Pachulia (DET) establishes himself in the path of Lin (ATL) and gives him room to avoid the contact on the screen.,"Hawks (98) @ Pistons (95) (Dec 23, 2018)",2,L2M-ATL-DET-12-23-2018-1.pdf,"Dec 23, 2018",98,Hawks,95,Pistons
Q4,00:18.7,Foul: Personal,Vince Carter,Reggie Jackson,CNC,Carter (ATL) maintains a legal guarding position on the drive by Jackson (DET).,"Hawks (98) @ Pistons (95) (Dec 23, 2018)",2,L2M-ATL-DET-12-23-2018-1.pdf,"Dec 23, 2018",98,Hawks,95,Pistons
Q4,00:12.5,Foul: Personal,Reggie Jackson,Jeremy Lin,CC,Jackson (DET) commits a take foul on Lin (ATL) and after makes incidental foot to foot contact dislodging him from his legally obtained position.,"Hawks (98) @ Pistons (95) (Dec 23, 2018)",2,L2M-ATL-DET-12-23-2018-1.pdf,"Dec 23, 2018",98,Hawks,95,Pistons
Q4,00:07.0,Foul: Shooting,Justin Anderson,Langston Galloway,CNC,Anderson (ATL) makes marginal contact with Galloway's (DET) body after his gather but does not affect his SQBR.,"Hawks (98) @ Pistons (95) (Dec 23, 2018)",2,L2M-ATL-DET-12-23-2018-1.pdf,"Dec 23, 2018",98,Hawks,95,Pistons
Q4,00:05.3,Foul: Loose Ball,Justin Anderson,Zaza Pachulia,CNC,Anderson (ATL) makes clean ball contact on the tip out rebound.,"Hawks (98) @ Pistons (95) (Dec 23, 2018)",2,L2M-ATL-DET-12-23-2018-1.pdf,"Dec 23, 2018",98,Hawks,95,Pistons
Q4,00:04.1,Foul: Personal,Reggie Jackson,Kent Bazemore,CC,Jackson (DET) commits a take foul on Bazemore (ATL).,"Hawks (98) @ Pistons (95) (Dec 23, 2018)",2,L2M-ATL-DET-12-23-2018-1.pdf,"Dec 23, 2018",98,Hawks,95,Pistons
Q4,00:00.9,Foul: Personal,Justin Anderson,Blake Griffin,CC,Anderson (ATL) moves laterally into the path of Griffin (DET) and affects his SQBR.,"Hawks (98) @ Pistons (95) (Dec 23, 2018)",2,L2M-ATL-DET-12-23-2018-1.pdf,"Dec 23, 2018",98,Hawks,95,Pistons
Q4,02:01.7,Turnover: Traveling,LeBron James,,CNC,James (LAL) does not take more than two steps after his gather.,"Hawks (106) @ Lakers (107) November 11, 2018",1,L2M-ATL-LAL-11-11-2018-002.pdf,"November 11, 2018",106,Hawks,107,Lakers
Q4,01:58.8,Foul: Personal,Vince Carter,Josh Hart,CNC,Carter (ATL) brings one hand to the opposite side of Hart's (LAL) body but immediately removes it.,"Hawks (106) @ Lakers (107) November 11, 2018",1,L2M-ATL-LAL-11-11-2018-002.pdf,"November 11, 2018",106,Hawks,107,Lakers
Q4,01:57,Foul: Personal,Trae Young,LeBron James,CNC,Young (ATL) makes incidental foot to foot contact with James (LAL).,"Hawks (106) @ Lakers (107) November 11, 2018",1,L2M-ATL-LAL-11-11-2018-002.pdf,"November 11, 2018",106,Hawks,107,Lakers
Q4,01:53.9,Foul: Shooting,Omari Spellman,Josh Hart,CC,Spellman (ATL) makes contact with Hart's (LAL) arm and affects his driving shot attempt.,"Hawks (106) @ Lakers (107) November 11, 2018",1,L2M-ATL-LAL-11-11-2018-002.pdf,"November 11, 2018",106,Hawks,107,Lakers
Q4,01:41.7,Violation: Kicked Ball,LeBron James,Trae Young,CNC,"LAR shows that Young (ATL) throws the ball off James's (LAL) foot, which remains on the floor.","Hawks (106) @ Lakers (107) November 11, 2018",1,L2M-ATL-LAL-11-11-2018-002.pdf,"November 11, 2018",106,Hawks,107,Lakers
Q4,01:40,Foul: Personal,Kyle Kuzma,Vince Carter,CNC,Kuzma (LAL) briefly grasps Carter's (ATL) jersey and does not affect his FOM.,"Hawks (106) @ Lakers (107) November 11, 2018",1,L2M-ATL-LAL-11-11-2018-002.pdf,"November 11, 2018",106,Hawks,107,Lakers
Q4,01:38.3,Turnover: Traveling,Josh Hart,,CNC,Hart (LAL) jumps to pass and releases the ball prior to landing.,"Hawks (106) @ Lakers (107) November 11, 2018",1,L2M-ATL-LAL-11-11-2018-002.pdf,"November 11, 2018",106,Hawks,107,Lakers
Q4,01:34.0,Foul: Technical,Kent Bazemore,,CC,All technical fouls are reviewed by League Operations.,"Hawks (106) @ Lakers (107) November 11, 2018",1,L2M-ATL-LAL-11-11-2018-002.pdf,"November 11, 2018",106,Hawks,107,Lakers
Q4,01:25,Foul: Personal,Kyle Kuzma,Vince Carter,CNC,Kuzma (LAL) brings one hand to the near side of Carter's (ATL) body but slides it off.,"Hawks (106) @ Lakers (107) November 11, 2018",1,L2M-ATL-LAL-11-11-2018-002.pdf,"November 11, 2018",106,Hawks,107,Lakers
Q4,01:12.6,Turnover: Traveling,LeBron James,,,[Observable in enhanced video] James (LAL) splits his feet at the start of the dribble.,"Hawks (106) @ Lakers (107) November 11, 2018",2,L2M-ATL-LAL-11-11-2018-002.pdf,"November 11, 2018",106,Hawks,107,Lakers
Q4,01:12.6,Foul: Personal,Vince Carter,LeBron James,CNC,Carter (ATL) initiates contact with James (LAL) but does not affect his ability to maintain his position.,"Hawks (106) @ Lakers (107) November 11, 2018",2,L2M-ATL-LAL-11-11-2018-002.pdf,"November 11, 2018",106,Hawks,107,Lakers
Q4,01:12.6,Foul: Personal,Vince Carter,LeBron James,CNC,Carter (ATL) makes contact with James's (LAL) arm at the start of his drive but does not affect his SQBR.,"Hawks (106) @ Lakers (107) November 11, 2018",2,L2M-ATL-LAL-11-11-2018-002.pdf,"November 11, 2018",106,Hawks,107,Lakers
Q4,01:05.8,Foul: Defense 3 Second,Omari Spellman,,CNC,Spellman (ATL) is in the paint for less than three seconds when he is imminently exiting.,"Hawks (106) @ Lakers (107) November 11, 2018",2,L2M-ATL-LAL-11-11-2018-002.pdf,"November 11, 2018",106,Hawks,107,Lakers
Q4,01:01.7,Foul: Loose Ball,Omari Spellman,Tyson Chandler,INC,Spellman (ATL) faces up and dislodges Chandler (LAL) during the rebound.,"Hawks (106) @ Lakers (107) November 11, 2018",2,L2M-ATL-LAL-11-11-2018-002.pdf,"November 11, 2018",106,Hawks,107,Lakers
Q4,01:01.5,Foul: Personal,Vince Carter,LeBron James,CNC,Carter (ATL) maintains a legal guarding position against James (LAL) during his drive.,"Hawks (106) @ Lakers (107) November 11, 2018",2,L2M-ATL-LAL-11-11-2018-002.pdf,"November 11, 2018",106,Hawks,107,Lakers
Q4,00:48.4,Turnover: 3 Second Violation,Tyson Chandler,,CNC,Chandler (LAL) is in the paint for less than three seconds when the shot is imminent.,"Hawks (106) @ Lakers (107) November 11, 2018",2,L2M-ATL-LAL-11-11-2018-002.pdf,"November 11, 2018",106,Hawks,107,Lakers
Q4,00:48.4,Foul: Shooting,Vince Carter,Josh Hart,INC,Carter (ATL) steps into Hart's (LAL) path and initiates foot to foot contact that affects his driving shot attempt.,"Hawks (106) @ Lakers (107) November 11, 2018",2,L2M-ATL-LAL-11-11-2018-002.pdf,"November 11, 2018",106,Hawks,107,Lakers
Q4,00:47.0,Turnover: 24 Second Violation,,,CC,The Lakers fail to attempt a shot that touches the rim prior to the 24 second shot clock expiring.,"Hawks (106) @ Lakers (107) November 11, 2018",2,L2M-ATL-LAL-11-11-2018-002.pdf,"November 11, 2018",106,Hawks,107,Lakers
Q4,00:19.9,Foul: Shooting,Omari Spellman,LeBron James,CC,Spellman (ATL) makes contact with James's (LAL) body and affects his driving shot attempt.,"Hawks (106) @ Lakers (107) November 11, 2018",2,L2M-ATL-LAL-11-11-2018-002.pdf,"November 11, 2018",106,Hawks,107,Lakers
Q4,00:19.8,Foul: Loose Ball,Tyson Chandler,Alex Len,INC,Chandler (LAL) clamps Len's (ATL) arm during the rebound.,"Hawks (106) @ Lakers (107) November 11, 2018",2,L2M-ATL-LAL-11-11-2018-002.pdf,"November 11, 2018",106,Hawks,107,Lakers
Q4,00:19.8,Foul: Loose Ball,Taurean Prince,Tyson Chandler,INC,Prince (ATL) clamps Chandler's (LAL) arm during the rebound.,"Hawks (106) @ Lakers (107) November 11, 2018",2,L2M-ATL-LAL-11-11-2018-002.pdf,"November 11, 2018",106,Hawks,107,Lakers
Q4,00:19.8,Foul: Loose Ball,Omari Spellman,Kyle Kuzma,CNC,Spellman (ATL) initiates contact with Kuzma (LAL) but does not affect his ability to retrieve the rebound.,"Hawks (106) @ Lakers (107) November 11, 2018",2,L2M-ATL-LAL-11-11-2018-002.pdf,"November 11, 2018",106,Hawks,107,Lakers
Q4,00:18.0,Foul: Shooting,Vince Carter,Kyle Kuzma,CNC,Carter (ATL) cleanly strips the ball from Kuzma (LAL).,"Hawks (106) @ Lakers (107) November 11, 2018",2,L2M-ATL-LAL-11-11-2018-002.pdf,"November 11, 2018",106,Hawks,107,Lakers
Q4,00:17.1,Foul: Shooting,Vince Carter,Kyle Kuzma,CNC,Carter (ATL) makes incidental contact with Kuzma's (LAL) body after the release of his shot near the rim but does not,"Hawks (106) @ Lakers (107) November 11, 2018",2,L2M-ATL-LAL-11-11-2018-002.pdf,"November 11, 2018",106,Hawks,107,Lakers
Q4,00:15.8,Foul: Shooting Foul,Omari Spellman,LeBron James,CNC,Spellman (ATL) maintains a legal guarding position on James's (LAL) shot.,"Hawks (106) @ Lakers (107) November 11, 2018",2,L2M-ATL-LAL-11-11-2018-002.pdf,"November 11, 2018",106,Hawks,107,Lakers
Q4,00:15.8,Foul: Hanging Technical,LeBron James,,CNC,"After the made dunk shot, James (LAL) remains on the rim after the timeout is called and players have cleared the","Hawks (106) @ Lakers (107) November 11, 2018",2,L2M-ATL-LAL-11-11-2018-002.pdf,"November 11, 2018",106,Hawks,107,Lakers
Q4,00:00.7,Violation: Defensive Goaltending,Tyson Chandler,Trae Young,CNC,Chandler (LAL) makes contact with the ball prior to it reaching the apex.,"Hawks (106) @ Lakers (107) November 11, 2018",2,L2M-ATL-LAL-11-11-2018-002.pdf,"November 11, 2018",106,Hawks,107,Lakers
Q4,01:54.1,Foul: Personal,Taurean Prince,Wayne Ellington,CNC,RLS shows Prince (ATL) briefly grasps Ellington's (MIA) side during the screen but it does not affect his FOM.,"Hawks (115) @ Heat (113) November 27, 2018",1,L2M-ATL-MIA-11-27-2018.pdf,"November 27, 2018",115,Hawks,113,Heat
Q4,01:49.4,Foul: Offensive,Josh Richardson,Taurean Prince,CNC,Ricardson (MIA) slightly extends his arms against Prince's (ATL) during the screen but it does not affect his ability to defend.,"Hawks (115) @ Heat (113) November 27, 2018",1,L2M-ATL-MIA-11-27-2018.pdf,"November 27, 2018",115,Hawks,113,Heat
Q4,01:42.6,Foul: Shooting,Trae Young,Rodney McGruder,CNC,Young (ATL) legally contests McGruder's (MIA) jump shot attempt.,"Hawks (115) @ Heat (113) November 27, 2018",1,L2M-ATL-MIA-11-27-2018.pdf,"November 27, 2018",115,Hawks,113,Heat
Q4,01:40.5,Foul: Loose Ball,John Collins,Josh Richardson,CNC,"Collins (ATL) makes incidental contact with Richardson (MIA) as they both go for the ball, but doesn't affect his ability to retrieve","Hawks (115) @ Heat (113) November 27, 2018",1,L2M-ATL-MIA-11-27-2018.pdf,"November 27, 2018",115,Hawks,113,Heat
Q4,01:39.1,Foul: Personal,DeAndre' Bembry,Josh Richardson,CNC,Bembry (ATL) cleanly deflects Richardson's (MIA) pass attempt.,"Hawks (115) @ Heat (113) November 27, 2018",1,L2M-ATL-MIA-11-27-2018.pdf,"November 27, 2018",115,Hawks,113,Heat
Q4,01:34.6,Foul: Shooting,Rodney McGruder,John Collins,CNC,McGruder (MIA) makes clean contact with the ball before making incidental contact to Collins' (ATL) body during his shot,"Hawks (115) @ Heat (113) November 27, 2018",1,L2M-ATL-MIA-11-27-2018.pdf,"November 27, 2018",115,Hawks,113,Heat
Q4,01:33.6,Foul: Offensive,Kelly Olynyk,DeAndre' Bembry,CNC,Olynyk (MIA) briefly grasps Bembry's (ATL) arms during the screen but it does not affect his ability to defend through the play.,"Hawks (115) @ Heat (113) November 27, 2018",1,L2M-ATL-MIA-11-27-2018.pdf,"November 27, 2018",115,Hawks,113,Heat
Q4,01:30.4,Foul: Shooting,DeAndre' Bembry,Dwyane Wade,CNC,Bembry (ATL) does not step into Wade's (MIA) landing area during his jump shot attempt.,"Hawks (115) @ Heat (113) November 27, 2018",1,L2M-ATL-MIA-11-27-2018.pdf,"November 27, 2018",115,Hawks,113,Heat
Q4,01:28.3,Foul: Loose Ball,Kelly Olynyk,Rodney McGruder,CNC,LAR shows Olynyk (MIA) makes marginal contact with McGruder's (ATL) arm during the rebound but it does not affect his ability,"Hawks (115) @ Heat (113) November 27, 2018",1,L2M-ATL-MIA-11-27-2018.pdf,"November 27, 2018",115,Hawks,113,Heat
Q4,01:01.8,Foul: Offensive,Kelly Olynyk,Taurean Prince,CNC,"As Olynyk (MIA) releases from the pick, he makes a natural move and makes incidental foot contact with Prince (ATL).","Hawks (115) @ Heat (113) November 27, 2018",1,L2M-ATL-MIA-11-27-2018.pdf,"November 27, 2018",115,Hawks,113,Heat
Q4,01:00,Foul: Personal,Taurean Prince,Wayne Ellington,CNC,Prince (ATL) makes marginal contact with Ellington (MIA) after his pass that doesn't affect his ability to pass or land safely.,"Hawks (115) @ Heat (113) November 27, 2018",1,L2M-ATL-MIA-11-27-2018.pdf,"November 27, 2018",115,Hawks,113,Heat
Q4,00:52.0,Turnover: Traveling,Trae Young,Heat,CNC,Young (ATL) receives the ball and takes two legal steps.,"Hawks (115) @ Heat (113) November 27, 2018",2,L2M-ATL-MIA-11-27-2018.pdf,"November 27, 2018",115,Hawks,113,Heat
Q4,00:52.0,Foul: Personal,Josh Richardson,Kent Bazemore,CNC,Richardson (MIA) makes clean contact with the ball before making marginal contact with Bazemore's (MIA) arm during the,"Hawks (115) @ Heat (113) November 27, 2018",2,L2M-ATL-MIA-11-27-2018.pdf,"November 27, 2018",115,Hawks,113,Heat
Q4,00:43,Turnover: Traveling,Trae Young,Heat,,[Observable in enhanced video] Young (ATL) lifts his pivot foot at the start of his dribble.,"Hawks (115) @ Heat (113) November 27, 2018",2,L2M-ATL-MIA-11-27-2018.pdf,"November 27, 2018",115,Hawks,113,Heat
Q4,00:42.8,Foul: Offensive,Kent Bazemore,Rodney McGruder,CNC,Bazemore (ATL) firms up on McGruder's (MIA) shoulder during the screen but it does not affect his ability to defend.,"Hawks (115) @ Heat (113) November 27, 2018",2,L2M-ATL-MIA-11-27-2018.pdf,"November 27, 2018",115,Hawks,113,Heat
Q4,00:38.1,Foul: Shooting,Dwyane Wade,DeAndre' Bembry,CNC,"Wade (MIA) legally contests Bembry's (ATL) jump shot attempt and does not move through his body as he lands. Any ""high five""","Hawks (115) @ Heat (113) November 27, 2018",2,L2M-ATL-MIA-11-27-2018.pdf,"November 27, 2018",115,Hawks,113,Heat
Q4,00:28.9,Foul: Shooting,Kent Bazemore,Rodney McGruder,CNC,Bazemore (ATL) cleanly blocks McGruder's (MIA) drive shot attempt.,"Hawks (115) @ Heat (113) November 27, 2018",2,L2M-ATL-MIA-11-27-2018.pdf,"November 27, 2018",115,Hawks,113,Heat
Q4,00:26.9,Foul: Shooting,DeAndre' Bembry,Josh Richardson,CNC,Bembry (ATL) makes contact with Richardson (MIA)'s hand but does not affect his shot attempt near the rim.,"Hawks (115) @ Heat (113) November 27, 2018",2,L2M-ATL-MIA-11-27-2018.pdf,"November 27, 2018",115,Hawks,113,Heat
Q4,00:25.9,Violation: Delay of Game,Josh Richardson,Hawks,CNC,Richardson (MIA) unintentionally redirects the ball after the made basket.,"Hawks (115) @ Heat (113) November 27, 2018",2,L2M-ATL-MIA-11-27-2018.pdf,"November 27, 2018",115,Hawks,113,Heat
Q4,00:14.4,Foul: Personal Take,Justise Winslow,Taurean Prince,CC,Winslow (MIA) commits a take foul on Prince (ATL).,"Hawks (115) @ Heat (113) November 27, 2018",2,L2M-ATL-MIA-11-27-2018.pdf,"November 27, 2018",115,Hawks,113,Heat
Q4,00:14.3,Foul: Personal,Taurean Prince,Josh Richardson,CNC,Prince (ATL) briefly grasps Ricardson's (MIA) during the pick but it does not affect his FOM.,"Hawks (115) @ Heat (113) November 27, 2018",2,L2M-ATL-MIA-11-27-2018.pdf,"November 27, 2018",115,Hawks,113,Heat
Q4,00:11.5,Foul: Offensive,Kelly Olynyk,DeAndre' Bembry,INC,Olynyk (MIA) is not established in a legal screening position in Bembry's (ATL) path and does not give him room to avoid the,"Hawks (115) @ Heat (113) November 27, 2018",2,L2M-ATL-MIA-11-27-2018.pdf,"November 27, 2018",115,Hawks,113,Heat
Q4,00:03.2,Turnover: Traveling,Josh Richardson,Hawks,CNC,Richardson (MIA) is moving when he gathers the ball and legally takes two steps.,"Hawks (115) @ Heat (113) November 27, 2018",2,L2M-ATL-MIA-11-27-2018.pdf,"November 27, 2018",115,Hawks,113,Heat
Q4,00:00.2,Foul: Loose Ball,Kent Bazemore,Rodney McGruder,CNC,Bazemore (ATL) cleanly tips the ball away from McGruder (ATL) during the rebound.,"Hawks (115) @ Heat (113) November 27, 2018",2,L2M-ATL-MIA-11-27-2018.pdf,"November 27, 2018",115,Hawks,113,Heat
Q4,01:59.0,Turnover: Traveling,Dewayne Dedmon,,,[Observable in enhanced video] Dedmon (ATL) moves his pivot foot.,"Hawks (123) @ Timberwolves (12) (Dec 28, 2018)",1,L2M-ATL-MIN-12-28-2018.pdf,"Dec 28, 2018",123,Hawks,12,Timberwolves
Q4,01:55.0,Foul: Personal,Andrew Wiggins,Kent Bazemore,CNC,Wiggins (MIN) maintains legal guarding position and makes incidental contact with Bazemore (ATL) that does not affect his SQBR.,"Hawks (123) @ Timberwolves (12) (Dec 28, 2018)",1,L2M-ATL-MIN-12-28-2018.pdf,"Dec 28, 2018",123,Hawks,12,Timberwolves
Q4,01:31.0,Foul: Defense 3 Second,John Collins,,,[Observable in enhanced video] RAR shows Collins (ATL) fails to fully clear the lane and is in the paint for longer than three seconds without imminently actively,"Hawks (123) @ Timberwolves (12) (Dec 28, 2018)",1,L2M-ATL-MIN-12-28-2018.pdf,"Dec 28, 2018",123,Hawks,12,Timberwolves
Q4,01:31.0,Foul: Offensive,Karl-Anthony Towns,Trae Young,CNC,Towns (MIN) is already in Young's (ATL) path when contact occurs and he makes marginal contact with Young as they disengage.,"Hawks (123) @ Timberwolves (12) (Dec 28, 2018)",1,L2M-ATL-MIN-12-28-2018.pdf,"Dec 28, 2018",123,Hawks,12,Timberwolves
Q4,01:29.0,Foul: Personal,Kent Bazemore,Derrick Rose,CNC,RLS shows Bazemore (ATL) makes marginal contact with Rose (MIN) that does not affect his ability to pass.,"Hawks (123) @ Timberwolves (12) (Dec 28, 2018)",1,L2M-ATL-MIN-12-28-2018.pdf,"Dec 28, 2018",123,Hawks,12,Timberwolves
Q4,01:09.0,Foul: Personal,Karl-Anthony Towns,John Collins,CNC,"After securing the rebound, Collins (ATL) goes to the floor as a result of the contact from his own teammate and not from any contact from Towns (MIN).","Hawks (123) @ Timberwolves (12) (Dec 28, 2018)",1,L2M-ATL-MIN-12-28-2018.pdf,"Dec 28, 2018",123,Hawks,12,Timberwolves
Q4,01:08.0,Turnover: Traveling,John Collins,,CNC,Collins (ATL) legally lifts his pivot foot to pass as he is going to the floor.,"Hawks (123) @ Timberwolves (12) (Dec 28, 2018)",1,L2M-ATL-MIN-12-28-2018.pdf,"Dec 28, 2018",123,Hawks,12,Timberwolves
Q4,00:55.0,Turnover: Backcourt Turnover,Dewayne Dedmon,,CC,"The ball is not touched by a defender in the frontcourt, and Dedmon (ATL) is the first player to touch the ball in the backcourt.","Hawks (123) @ Timberwolves (12) (Dec 28, 2018)",1,L2M-ATL-MIN-12-28-2018.pdf,"Dec 28, 2018",123,Hawks,12,Timberwolves
Q4,00:45.4,Foul: Offensive,Karl-Anthony Towns,Trae Young,CNC,Towns (MIN) is already in Young's (ATL) path when contact occurs and he does not deliver contact.,"Hawks (123) @ Timberwolves (12) (Dec 28, 2018)",1,L2M-ATL-MIN-12-28-2018.pdf,"Dec 28, 2018",123,Hawks,12,Timberwolves
Q4,00:41.9,Foul: Personal,John Collins,Karl-Anthony Towns,CC,LLB shows Collins (ATL) moves laterally into Towns' (MIN) path and affects his SQBR.,"Hawks (123) @ Timberwolves (12) (Dec 28, 2018)",1,L2M-ATL-MIN-12-28-2018.pdf,"Dec 28, 2018",123,Hawks,12,Timberwolves
Q4,00:31.6,Foul: Loose Ball,Derrick Rose,DeAndre' Bembry,CNC,LAR and RLB show Rose (MIN) and Bembry (ATL) make incidental contact with one another during rebounding.,"Hawks (123) @ Timberwolves (12) (Dec 28, 2018)",1,L2M-ATL-MIN-12-28-2018.pdf,"Dec 28, 2018",123,Hawks,12,Timberwolves
Q4,00:30.1,Instant Replay: Support Ruling,,,CC,"After communicating with the Replay Center, the ruling on the court (Hawks ball) was confirmed.","Hawks (123) @ Timberwolves (12) (Dec 28, 2018)",1,L2M-ATL-MIN-12-28-2018.pdf,"Dec 28, 2018",123,Hawks,12,Timberwolves
