period,time,call_type,committing,disadvantaged,decision,comments,stint,game_id,game_details,game_date,scrape_time
Q4,01:51.1,Foul: Offensive,Nicolas Batum,Mitchell Robinson,CNC,Batum (PHI) establishes himself in Robinson's (NYK) path and does not deliver illegal contact.,02:00.6       To       01:44.5,gameId=0042300115,76ers(112) @ Knicks(106),"April 30, 2024",2024-05-04T15:06:23Z
Q4,01:44.5,Foul: Personal,Mitchell Robinson,Joel Embiid,CNC,Robinson (NYK) cleanly deflects the ball away from Embiid (PHI) in the post.,02:00.6       To       01:44.5,gameId=0042300115,76ers(112) @ Knicks(106),"April 30, 2024",2024-05-04T15:06:23Z
Q4,01:40.7,Foul: Shooting,Tyrese Maxey,OG Anunoby,CNC,"Maxey (PHI) briefly places a hand on Anunoby's (NYK) back while the two players are airborne, but the contact does not affect his dunk at the rim.",01:44.5       To       01:39.8,gameId=0042300115,76ers(112) @ Knicks(106),"April 30, 2024",2024-05-04T15:06:23Z
Q4,01:32.6,Foul: Shooting,Jalen Brunson,Tyrese Maxey,CC,"Brunson (NYK) steps into Maxey's (PHI) path, initiating body contact that affects Maxey's SQBR during the driving shot attempt.",01:39.8       To       01:32.6,gameId=0042300115,76ers(112) @ Knicks(106),"April 30, 2024",2024-05-04T15:06:23Z
Q4,00:59.9,Foul: Personal,Tyrese Maxey,OG Anunoby,CC,Maxey (PHI) commits a take foul on Anunoby (NYK). The transition take foul rule does not apply to the last two minutes of either the fourth quarter or overtime.,01:02.0       To       00:59.9,gameId=0042300115,76ers(112) @ Knicks(106),"April 30, 2024",2024-05-04T15:06:23Z
Q4,00:52.0,Foul: Shooting,Miles McBride,Kelly Oubre Jr.,CNC,McBride (NYK) moves alongside Oubre Jr.'s (PHI) path and avoids making contact with him during his shot attempt.  Oubre Jr. loses his footing on his own near the basket.,00:59.9       To       00:50.8,gameId=0042300115,76ers(112) @ Knicks(106),"April 30, 2024",2024-05-04T15:06:23Z
Q4,00:27.4,Foul: Offensive,Joel Embiid,Miles McBride,CNC,Embiid (PHI) establishes himself in McBride's (NYK) path and does not deliver illegal contact.,00:28.8       To       00:25.4,gameId=0042300115,76ers(112) @ Knicks(106),"April 30, 2024",2024-05-04T15:06:23Z
Q4,00:26.5,Turnover: Traveling,Tyrese Maxey,Knicks,INC,"Maxey (PHI) gathers the ball on his left foot, takes two legal steps, and then moves his right foot again just before he is fouled on his shot.",00:28.8       To       00:25.4,gameId=0042300115,76ers(112) @ Knicks(106),"April 30, 2024",2024-05-04T15:06:23Z
Q4,00:25.4,Foul: Shooting,Mitchell Robinson,Tyrese Maxey,CC,Robinson (NYK) is drawn into the air by the shot fake from Maxey (PHI) and initiates illegal body contact during his jump shot attempt.,00:28.8       To       00:25.4,gameId=0042300115,76ers(112) @ Knicks(106),"April 30, 2024",2024-05-04T15:06:23Z
Q4,00:15.3,Foul: Personal,Nicolas Batum,Josh Hart,CC,Batum (PHI) commits a take foul on Hart (NYK).,00:25.4       To       00:15.3,gameId=0042300115,76ers(112) @ Knicks(106),"April 30, 2024",2024-05-04T15:06:23Z
