period,time,call_type,committing,disadvantaged,decision,comments,stint,game_id,game_details,game_date,scrape_time
Q4,01:59.2,Foul: Shooting,Aaron Nesmith,Jayson Tatum,CNC,Nesmith (IND) legally contests Tatum's (BOS) jump shot attempt.,02:21.0       To       01:57.4,gameId=0022301202,Celtics(112) @ Pacers(122),"December 04, 2023",2023-12-09T17:31:29Z
Q4,01:42.7,Foul: Personal,Derrick White,Tyrese Haliburton,CC,White (BOS) swipes his hands down and initiates contact with Haliburton's (IND) arm that occurs prior to Haliburton's gather.,01:57.4       To       01:33.0,gameId=0022301202,Celtics(112) @ Pacers(122),"December 04, 2023",2023-12-09T17:31:29Z
Q4,01:40,Foul: Offensive,Buddy Hield,Jaylen Brown,CNC,Hield (IND) is already in Brown's (BOS) path when contact occurs and he does not deliver contact.,01:57.4       To       01:33.0,gameId=0022301202,Celtics(112) @ Pacers(122),"December 04, 2023",2023-12-09T17:31:29Z
Q4,01:38.7,Foul: Personal,Derrick White,Myles Turner,CNC,"After the pick, White (BOS) and Turner (IND) briefly engage and quickly disengage and marginal contact occurs as they roll toward the basket.",01:57.4       To       01:33.0,gameId=0022301202,Celtics(112) @ Pacers(122),"December 04, 2023",2023-12-09T17:31:29Z
Q4,01:33.0,Foul: Shooting,Jaylen Brown,Tyrese Haliburton,CC,Brown (BOS) jumps toward Haliburton (IND) and initiates contact with Haliburton's body that affects his follow-through.,01:57.4       To       01:33.0,gameId=0022301202,Celtics(112) @ Pacers(122),"December 04, 2023",2023-12-09T17:31:29Z
Q4,01:23,Foul: Personal,Tyrese Haliburton,Jrue Holiday,CNC,Haliburton (IND) and Nesmith (IND) both avoid making contact with Holiday's (BOS) arm during their steal attempts at the end of the drive.,01:33.0       To       01:15.2,gameId=0022301202,Celtics(112) @ Pacers(122),"December 04, 2023",2023-12-09T17:31:29Z
Q4,01:18.0,Foul: Shooting,Tyrese Haliburton,Jayson Tatum,CNC,Haliburton (IND) legally contests Tatum's (BOS) jump shot attempt.,01:33.0       To       01:15.2,gameId=0022301202,Celtics(112) @ Pacers(122),"December 04, 2023",2023-12-09T17:31:29Z
Q4,00:56.2,Stoppage: Out-of-Bounds,Jrue Holiday,Tyrese Haliburton,CC,Holiday (BOS) cleanly deflects Haliburton's (IND) pass and the ball touches the baseline out of bounds. Possession is correctly retained by the Pacers.,01:15.2       To       00:54.2,gameId=0022301202,Celtics(112) @ Pacers(122),"December 04, 2023",2023-12-09T17:31:29Z
Q4,00:55.8,Foul: Shooting,Jayson Tatum,Buddy Hield,CNC,Tatum (BOS) legally contests Hield's (IND) jump shot attempt.,01:15.2       To       00:54.2,gameId=0022301202,Celtics(112) @ Pacers(122),"December 04, 2023",2023-12-09T17:31:29Z
Q4,00:50.0,Foul: Personal,Myles Turner,Derrick White,CNC,Turner (IND) cleanly deflects the ball away from White (BOS) as he attempts to pass at the end of the drive.,00:54.2       To       00:50.2,gameId=0022301202,Celtics(112) @ Pacers(122),"December 04, 2023",2023-12-09T17:31:29Z
Q4,00:44.7,Foul: Shooting,Al Horford,Aaron Nesmith,CNC,"Horford (BOS) contests Nesmith's (IND) shot near the rim, and the contact as he finishes at the rim is marginal.",00:50.2       To       00:44.4,gameId=0022301202,Celtics(112) @ Pacers(122),"December 04, 2023",2023-12-09T17:31:29Z
Q4,00:39.0,Foul: Loose Ball,Derrick White,Tyrese Haliburton,CNC,"White (BOS) and Haliburton (IND) both make clean contact with the ball during their pursuit for the rebound, and any follow-through contact is deemed incidental.",00:44.4       To       00:39.0,gameId=0022301202,Celtics(112) @ Pacers(122),"December 04, 2023",2023-12-09T17:31:29Z
Q4,00:38.0,Foul: Personal,Jrue Holiday,Aaron Nesmith,CNC,Holiday (BOS) makes clean contact with the ball as he defends Nesmith's (IND) pass attempt.,00:39.0       To       00:34.9,gameId=0022301202,Celtics(112) @ Pacers(122),"December 04, 2023",2023-12-09T17:31:29Z
Q4,00:36.0,Foul: Personal,Jrue Holiday,Buddy Hield,CNC,Holiday (BOS) is moving alongside Hield's (IND) path and Hield loses control of the ball on his own as he attempts to spin away.,00:39.0       To       00:34.9,gameId=0022301202,Celtics(112) @ Pacers(122),"December 04, 2023",2023-12-09T17:31:29Z
Q4,00:34.9,Foul: Personal,Buddy Hield,Jayson Tatum,CNC,Hield (IND) brings his forearm towards Tatum's (BOS) front and marginal contact occurs during the drive.,00:34.9       To       00:31.2,gameId=0022301202,Celtics(112) @ Pacers(122),"December 04, 2023",2023-12-09T17:31:29Z
Q4,00:31.8,Foul: Shooting,Buddy Hield,Jayson Tatum,CNC,Hield (IND) brings his arm into a vertical position and absorbs the marginal contact that occurs with Tatum (BOS) during the play at the basket.,00:34.9       To       00:31.2,gameId=0022301202,Celtics(112) @ Pacers(122),"December 04, 2023",2023-12-09T17:31:29Z
Q4,00:28.6,Foul: Personal,Derrick White,Aaron Nesmith,CC,White (BOS) commits a take foul on Nesmith (IND).,00:31.2       To       00:28.6,gameId=0022301202,Celtics(112) @ Pacers(122),"December 04, 2023",2023-12-09T17:31:29Z
Q4,00:20.0,Foul: Personal,Jaylen Brown,Pacers,CC,Brown (BOS) commits a take foul on Hield (IND).,00:23.3       To       00:20.0,gameId=0022301202,Celtics(112) @ Pacers(122),"December 04, 2023",2023-12-09T17:31:29Z
Q4,00:15.2,Violation: Kicked Ball,Aaron Nesmith,Jayson Tatum,CC,Nesmith (IND) kicks the ball away from Tatum (BOS) on the perimeter.,00:20.0       To       00:12.1,gameId=0022301202,Celtics(112) @ Pacers(122),"December 04, 2023",2023-12-09T17:31:29Z
Q4,00:10.7,Foul: Personal,Jaylen Brown,Bruce Brown,CC,Brown (BOS) commits a take foul on Brown (IND).,00:12.1       To       00:10.7,gameId=0022301202,Celtics(112) @ Pacers(122),"December 04, 2023",2023-12-09T17:31:29Z
Q4,00:05.4,Foul: Personal,Pacers,Jayson Tatum,CNC,Hield (IND) brings his hands toward Tatum's (BOS) path and marginal contact occurs before he makes clean contact with the ball to deflect it away from Tatum.,00:10.7       To       00:05.4,gameId=0022301202,Celtics(112) @ Pacers(122),"December 04, 2023",2023-12-09T17:31:29Z
Q4,00:05.4,Foul: Personal,Jayson Tatum,Pacers,CC,Tatum (BOS) commits a take foul on Hield (IND).,00:10.7       To       00:05.4,gameId=0022301202,Celtics(112) @ Pacers(122),"December 04, 2023",2023-12-09T17:31:29Z
Q4,00:05.3,Foul: Personal,Pacers,Sam Hauser,CNC,Hield (IND) cleanly intercepts the inbound pass intended for Hauser (BOS).,00:10.7       To       00:05.4,gameId=0022301202,Celtics(112) @ Pacers(122),"December 04, 2023",2023-12-09T17:31:29Z
