period,time,call_type,committing,disadvantaged,decision,comments,stint,game_id,game_details,game_date,scrape_time
Q4,01:55.5,Foul: Offensive,Mark Williams,Jordan Poole,CNC,Williams (CHA) establishes himself in Poole's (WAS) path and does not deliver illegal contact when setting the pick.,02:04.0       To       01:39.8,gameId=0022300009,Hornets(124) @ Wizards(117),"November 10, 2023",2023-11-18T17:06:48Z
Q4,01:43.0,Foul: Personal,Tyus Jones,Gordon Hayward,CNC,Jones (WAS) grasps and promptly releases Hayward's (CHA) arm as the post entry pass is made. The contact on the play is marginal.,02:04.0       To       01:39.8,gameId=0022300009,Hornets(124) @ Wizards(117),"November 10, 2023",2023-11-18T17:06:48Z
Q4,01:41.0,Foul: Shooting,Daniel Gafford,Gordon Hayward,CNC,Gafford (WAS) goes into the air to contest the layup attempt and marginal contact occurs with Hayward's (CHA) partially extended off-arm after the release.,02:04.0       To       01:39.8,gameId=0022300009,Hornets(124) @ Wizards(117),"November 10, 2023",2023-11-18T17:06:48Z
Q4,01:38.6,Foul: Offensive,Daniel Gafford,P.J. Washington,CNC,Gafford (WAS) firms up over his right leg and marginal contact occurs as Washington (CHA) navigates around the screen.,01:39.8       To       01:30.4,gameId=0022300009,Hornets(124) @ Wizards(117),"November 10, 2023",2023-11-18T17:06:48Z
Q4,01:38.5,Foul: Offensive,Jordan Poole,Brandon Miller,CNC,Poole (WAS) gathers the ball and leaps toward the middle of the floor and Miller (CHA) absorbs the marginal body contact prior to the release of the pass.,01:39.8       To       01:30.4,gameId=0022300009,Hornets(124) @ Wizards(117),"November 10, 2023",2023-11-18T17:06:48Z
Q4,01:35.5,Foul: Offensive,Jordan Poole,Mark Williams,CNC,Poole's (WAS) off-arm comes down slightly at the beginning of the drive and marginal brush contact occurs with Williams (CHA).,01:39.8       To       01:30.4,gameId=0022300009,Hornets(124) @ Wizards(117),"November 10, 2023",2023-11-18T17:06:48Z
Q4,01:33.3,Foul: Shooting,Mark Williams,Jordan Poole,INC,"Williams (CHA) turns into Poole (WAS) and delivers body contact after his release on his driving shot attempt, which dislodges him.",01:39.8       To       01:30.4,gameId=0022300009,Hornets(124) @ Wizards(117),"November 10, 2023",2023-11-18T17:06:48Z
Q4,01:33.3,Foul: Shooting,Brandon Miller,Jordan Poole,CNC,Miler (CHA) lowers his hand to Poole's (WAS) back after the release of the driving shot attempt and the contact is marginal.,01:39.8       To       01:30.4,gameId=0022300009,Hornets(124) @ Wizards(117),"November 10, 2023",2023-11-18T17:06:48Z
Q4,01:19.0,Foul: Offensive,P.J. Washington,Tyus Jones,CNC,Washington (CHA) rests and promptly removes his hands from Jones' (WAS) side as he releases away toward the basket and the contact during the pick is marginal.,01:30.4       To       01:15.4,gameId=0022300009,Hornets(124) @ Wizards(117),"November 10, 2023",2023-11-18T17:06:48Z
Q4,01:10.9,Foul: Personal,Brandon Miller,Jordan Poole,CNC,Miller (CHA) moves alongside Poole's (WAS) path with vertical arms and absorbs the marginal contact as Poole angles back toward the basket.,01:15.4       To       01:03.0,gameId=0022300009,Hornets(124) @ Wizards(117),"November 10, 2023",2023-11-18T17:06:48Z
Q4,01:04.0,Foul: Shooting,LaMelo Ball,Tyus Jones,CC,Ball (CHA) closes out into Jones' (WAS) space and body contact occurs that affects Jones' ability to return to the floor naturally.,01:15.4       To       01:03.0,gameId=0022300009,Hornets(124) @ Wizards(117),"November 10, 2023",2023-11-18T17:06:48Z
Q4,00:45.2,Foul: Loose Ball,P.J. Washington,Daniel Gafford,CNC,"Washington (CHA) brings his hand to the ball and incidental hand on ball contact occurs, which legally deflects the ball away from Gafford (WAS) during the rebounding opportunity.",01:03.0       To       00:43.1,gameId=0022300009,Hornets(124) @ Wizards(117),"November 10, 2023",2023-11-18T17:06:48Z
Q4,00:43.1,Foul: Personal,Gordon Hayward,Landry Shamet,CNC,Hayward (CHA) and Shamet (WAS) engage and disengage during the inbound and the contact is marginal.,00:43.1       To       00:38.0,gameId=0022300009,Hornets(124) @ Wizards(117),"November 10, 2023",2023-11-18T17:06:48Z
