period,time,call_type,committing,disadvantaged,decision,comments,stint,game_id,game_details,game_date,scrape_time
Q4,01:58.0,Foul: Offensive,Domantas Sabonis,Marcus Smart,CNC,Sabonis (IND) is already in Smart's (BOS) path when contact occurs and he does not deliver contact.,18.3673477% Complete    02:05.5       To       01:55.7,gameId=0022000048,Celtics(116) @ Pacers(111),"December 29, 2020",2021-03-29T00:31:52Z
Q4,01:56.8,Foul: Shooting,Tristan Thompson,Malcolm Brogdon,CNC,Thompson (BOS) is moving alongside Brogdon's (IND) path and legally contests Brogdon's driving shot attempt.,18.3673477% Complete    02:05.5       To       01:55.7,gameId=0022000048,Celtics(116) @ Pacers(111),"December 29, 2020",2021-03-29T00:31:52Z
Q4,01:46.0,Foul: Offensive,Daniel Theis,Malcolm Brogdon,CNC,Theis (BOS) is already in Brogdon's (IND) path when contact occurs and he does not deliver contact.,28.5714283% Complete    01:55.7       To       01:41.0,gameId=0022000048,Celtics(116) @ Pacers(111),"December 29, 2020",2021-03-29T00:31:52Z
Q4,01:41.4,Foul: Shooting,Myles Turner,Jayson Tatum,CC,Turner (IND) brings his arm down and makes contact to Tatum's (BOS) arm/wrist as he defends the driving shot attempt.,28.5714283% Complete    01:55.7       To       01:41.0,gameId=0022000048,Celtics(116) @ Pacers(111),"December 29, 2020",2021-03-29T00:31:52Z
Q4,01:41.0,Foul: Loose Ball,Myles Turner,Tristan Thompson,INC,Turner (IND) faces up with Thompson (BOS) and impedes his ability to secure the rebound.,28.5714283% Complete    01:55.7       To       01:41.0,gameId=0022000048,Celtics(116) @ Pacers(111),"December 29, 2020",2021-03-29T00:31:52Z
Q4,01:31.7,Foul: Offensive,Domantas Sabonis,Jaylen Brown,CNC,Sabonis (IND) is already in Brown's (BOS) path when contact occurs and he does not deliver contact.,26.5306129% Complete    01:41.0       To       01:27.6,gameId=0022000048,Celtics(116) @ Pacers(111),"December 29, 2020",2021-03-29T00:31:52Z
Q4,01:29.6,Foul: Shooting,Daniel Theis,Victor Oladipo,CNC,Theis (BOS) cleanly blocks Oladipo's (IND) driving shot attempt.,26.5306129% Complete    01:41.0       To       01:27.6,gameId=0022000048,Celtics(116) @ Pacers(111),"December 29, 2020",2021-03-29T00:31:52Z
Q4,01:19.4,Foul: Offensive,Daniel Theis,Malcolm Brogdon,CNC,Theis (BOS) is already in Brogdon's (IND) path when contact occurs and he does not deliver contact.,30.6122456% Complete    01:27.6       To       01:12.2,gameId=0022000048,Celtics(116) @ Pacers(111),"December 29, 2020",2021-03-29T00:31:52Z
Q4,01:17,Foul: Personal,Domantas Sabonis,Tristan Thompson,CNC,Sabonis (IND) and Thompson (BOS) briefly engage and disengage off ball.,30.6122456% Complete    01:27.6       To       01:12.2,gameId=0022000048,Celtics(116) @ Pacers(111),"December 29, 2020",2021-03-29T00:31:52Z
Q4,01:15.5,Foul: Offensive,Tristan Thompson,Myles Turner,CNC,Thompson (BOS) is bracing himself for the contact from Turner (IND) and he releases away from the contact.,30.6122456% Complete    01:27.6       To       01:12.2,gameId=0022000048,Celtics(116) @ Pacers(111),"December 29, 2020",2021-03-29T00:31:52Z
